Wavelength,Flux,BestFit,SkyFlux
4576.147,27.713,25.030,6.621
4577.201,28.407,25.705,6.693
4578.255,25.579,26.723,6.707
4579.310,26.694,26.656,6.616
4580.364,26.154,26.711,6.843
4581.419,25.853,25.490,7.066
4582.474,25.780,26.561,6.864
4583.529,28.402,26.915,6.480
4584.585,28.601,27.858,6.234
4585.640,25.528,28.867,6.235
4586.696,25.755,27.949,6.510
4587.753,26.533,30.441,6.811
4588.809,26.775,29.197,6.856
4589.866,29.145,28.611,7.094
4590.923,27.054,27.134,7.000
4591.980,27.549,25.623,5.922
4593.038,26.065,28.461,6.041
4594.095,25.767,30.557,6.693
4595.153,24.039,28.561,7.033
4596.211,25.075,28.218,6.568
4597.270,28.475,28.779,6.473
4598.329,25.695,28.588,6.688
4599.387,25.419,28.855,6.495
4600.447,26.597,29.390,6.220
4601.506,27.306,27.693,6.137
4602.566,25.959,28.622,6.393
4603.626,26.102,28.800,6.731
4604.686,28.086,27.252,6.554
4605.746,27.283,27.758,6.022
4606.807,26.483,27.066,5.995
4607.868,26.672,28.260,6.014
4608.929,27.096,27.013,5.929
4609.990,26.870,25.615,6.519
4611.052,23.738,26.591,7.083
4612.114,30.636,27.989,6.581
4613.176,27.184,27.565,6.135
4614.238,25.372,29.851,5.983
4615.301,26.415,30.528,5.473
4616.364,25.927,28.695,5.752
4617.427,26.382,26.578,6.631
4618.490,24.873,26.280,6.847
4619.553,26.744,26.993,6.375
4620.617,27.452,26.400,6.235
4621.681,27.652,27.399,6.382
4622.746,27.133,28.347,6.351
4623.810,25.734,28.097,6.349
4624.875,25.692,28.119,6.717
4625.940,25.400,27.742,7.109
4627.005,25.392,27.417,6.708
4628.071,26.050,27.450,6.236
4629.137,26.706,28.469,6.567
4630.203,27.868,29.405,7.124
4631.269,25.362,28.490,6.271
4632.335,27.130,27.906,6.732
4633.402,25.606,29.079,7.520
4634.469,24.602,28.895,6.767
4635.536,26.754,28.822,6.255
4636.604,26.904,29.726,6.279
4637.672,26.738,29.604,6.213
4638.740,26.444,28.635,6.347
4639.808,26.073,28.099,6.499
4640.876,28.237,27.149,6.260
4641.945,27.462,27.300,6.339
4643.014,27.634,27.915,6.329
4644.083,29.089,26.630,5.942
4645.153,29.019,26.564,6.070
4646.222,28.126,26.506,6.453
4647.292,26.319,26.225,6.387
4648.363,28.958,26.892,6.289
4649.433,28.482,28.779,6.239
4650.504,28.882,30.066,6.342
4651.575,26.491,28.627,6.789
4652.646,26.603,28.101,7.205
4653.717,26.621,27.611,6.819
4654.789,28.248,26.789,6.739
4655.861,30.146,26.326,6.704
4656.933,28.982,27.226,6.615
4658.006,26.097,29.356,6.942
4659.078,28.252,27.739,7.308
4660.151,27.152,28.023,8.136
4661.224,28.852,27.634,8.267
4662.298,29.438,26.493,7.698
4663.371,27.013,28.598,7.542
4664.445,27.887,27.484,7.390
4665.519,28.969,27.878,7.222
4666.594,29.424,26.911,7.349
4667.668,29.645,28.030,7.108
4668.743,27.195,30.520,6.935
4669.818,27.926,29.136,7.379
4670.894,26.431,29.960,7.499
4671.970,28.748,28.679,7.586
4673.045,30.247,27.543,7.752
4674.122,27.791,25.763,7.778
4675.198,26.753,24.774,7.869
4676.275,28.086,27.498,8.362
4677.351,29.492,27.928,8.094
4678.429,28.094,27.464,7.395
4679.506,30.002,27.535,7.084
4680.584,27.776,27.781,7.105
4681.661,28.540,27.106,6.719
4682.740,29.658,25.899,6.644
4683.818,29.409,27.685,7.054
4684.896,31.279,30.219,7.256
4685.975,29.926,29.506,7.066
4687.054,30.525,29.841,6.973
4688.134,30.943,31.025,6.971
4689.213,27.715,27.954,6.725
4690.293,27.726,27.725,6.682
4691.373,25.179,27.192,6.852
4692.454,27.230,27.294,6.681
4693.534,33.243,27.089,6.676
4694.615,29.381,26.305,6.340
4695.696,30.284,26.300,6.236
4696.778,25.829,26.586,7.194
4697.859,29.539,28.351,7.049
4698.941,29.320,28.547,6.370
4700.023,28.218,26.927,6.038
4701.106,25.047,26.678,6.324
4702.188,30.039,29.531,6.594
4703.271,28.190,28.907,6.094
4704.354,27.788,27.449,6.049
4705.437,29.269,28.939,6.512
4706.521,29.659,29.625,6.316
4707.605,27.453,28.029,6.229
4708.689,27.990,27.834,6.473
4709.773,28.757,28.108,6.708
4710.858,26.718,28.244,6.770
4711.943,26.844,29.534,6.587
4713.028,28.940,30.324,6.579
4714.113,30.302,29.259,6.886
4715.199,30.581,27.796,6.891
4716.285,28.533,28.290,6.806
4717.371,28.881,27.739,6.942
4718.457,25.005,27.587,6.930
4719.544,29.280,27.378,6.547
4720.630,29.483,27.764,6.492
4721.718,26.635,29.896,6.988
4722.805,27.482,29.391,6.699
4723.892,24.614,30.453,6.317
4724.980,28.739,29.088,6.347
4726.068,28.004,27.289,6.829
4727.157,26.284,27.721,6.886
4728.245,28.736,28.823,6.663
4729.334,27.804,28.046,6.934
4730.423,25.756,27.864,7.307
4731.513,27.655,27.417,7.165
4732.602,28.122,26.811,6.815
4733.692,27.334,26.639,6.766
4734.782,27.437,26.841,6.665
4735.872,27.788,26.698,6.392
4736.963,26.026,25.627,6.436
4738.054,25.733,26.536,6.773
4739.145,29.820,27.427,6.791
4740.236,30.687,27.334,6.733
4741.328,29.157,27.639,6.951
4742.420,25.899,25.500,7.222
4743.512,28.353,27.003,7.169
4744.604,26.977,27.717,7.683
4745.697,25.873,26.044,7.698
4746.790,27.032,24.701,7.053
4747.883,23.903,26.328,6.733
4748.976,29.074,27.355,6.578
4750.070,25.865,26.829,6.636
4751.164,26.365,27.179,6.285
4752.258,24.826,27.741,6.557
4753.352,25.031,26.670,7.477
4754.447,26.144,24.607,7.437
4755.542,27.391,25.748,7.099
4756.637,26.572,25.139,6.639
4757.732,25.477,25.630,6.320
4758.828,25.278,27.027,6.350
4759.924,25.701,27.465,6.448
4761.020,25.649,26.727,6.409
4762.116,23.354,26.735,6.184
4763.213,22.309,27.012,5.863
4764.310,25.246,26.141,5.908
4765.407,26.462,25.248,6.150
4766.504,25.118,25.638,6.064
4767.602,25.351,26.484,6.168
4768.700,24.578,25.293,6.292
4769.798,24.218,23.672,6.068
4770.897,25.146,24.204,6.001
4771.995,24.768,25.731,5.805
4773.094,24.081,26.116,6.178
4774.193,23.739,25.472,6.832
4775.293,24.262,26.665,6.571
4776.392,23.915,27.282,6.083
4777.492,24.484,26.624,5.993
4778.593,24.510,25.897,6.267
4779.693,26.706,26.416,6.675
4780.794,23.577,27.634,6.784
4781.895,26.702,26.478,6.449
4782.996,24.541,25.620,6.052
4784.097,26.331,25.509,5.896
4785.199,24.418,26.110,6.238
4786.301,22.832,26.416,6.437
4787.403,24.955,25.389,6.057
4788.506,24.806,25.334,5.607
4789.608,24.059,26.710,5.798
4790.711,23.902,25.206,6.065
4791.815,24.403,23.626,5.869
4792.918,24.623,24.756,5.987
4794.022,22.607,26.038,6.610
4795.126,24.926,24.457,6.548
4796.230,26.848,24.980,6.062
4797.334,25.160,26.921,6.323
4798.439,26.454,27.253,6.107
4799.544,25.487,25.704,5.872
4800.650,24.856,25.049,5.847
4801.755,23.550,25.585,5.641
4802.861,24.026,27.405,6.486
4803.967,22.263,27.293,6.496
4805.073,25.766,26.670,6.130
4806.180,22.952,26.193,6.318
4807.286,24.098,24.549,5.996
4808.393,23.574,25.307,6.372
4809.501,23.928,24.491,6.242
4810.608,24.346,24.666,6.081
4811.716,24.243,26.236,6.354
4812.824,24.202,26.576,6.045
4813.933,23.077,24.515,6.187
4815.041,22.058,25.588,6.362
4816.150,23.475,23.335,6.107
4817.259,23.690,23.260,6.166
4818.368,21.571,24.948,6.657
4819.478,22.845,25.329,6.843
4820.588,24.581,24.670,6.701
4821.698,23.034,26.111,7.025
4822.808,22.475,26.182,7.296
4823.919,23.822,26.745,7.021
4825.030,23.519,26.208,6.952
4826.141,22.995,24.196,7.123
4827.252,25.343,23.441,6.557
4828.364,22.473,23.166,7.017
4829.476,23.627,23.623,7.135
4830.588,25.460,25.041,6.458
4831.700,22.812,25.124,7.363
4832.813,22.763,23.662,7.385
4833.926,22.494,23.761,7.257
4835.039,24.646,25.583,7.209
4836.153,23.881,25.319,7.289
4837.266,22.160,24.299,7.325
4838.380,22.028,24.419,6.596
4839.494,24.570,25.380,6.551
4840.609,22.155,25.200,7.031
4841.724,22.692,24.040,6.845
4842.839,24.578,24.038,6.484
4843.954,22.688,25.154,6.659
4845.069,23.784,24.988,6.625
4846.185,22.750,24.012,6.797
4847.301,22.059,25.220,6.853
4848.417,23.691,25.476,6.715
4849.534,22.818,23.414,6.555
4850.651,21.678,22.195,6.100
4851.768,23.354,23.119,6.059
4852.885,23.881,24.146,6.565
4854.003,23.587,23.233,6.747
4855.120,22.861,24.152,6.644
4856.238,22.492,22.496,6.292
4857.357,22.803,21.083,5.874
4858.475,21.602,21.628,6.048
4859.594,21.767,21.945,6.124
4860.713,22.354,20.145,6.032
4861.833,24.274,22.653,6.405
4862.952,24.156,25.108,6.879
4864.072,23.634,22.651,6.120
4865.192,23.997,21.323,5.659
4866.313,21.939,23.172,6.180
4867.433,22.292,21.895,6.110
4868.554,24.659,20.661,5.789
4869.675,21.398,21.192,6.073
4870.797,21.923,20.339,6.412
4871.918,22.032,20.160,5.832
4873.040,23.943,21.234,5.589
4874.162,23.398,20.348,5.747
4875.285,22.935,19.513,5.857
4876.408,24.038,17.714,5.562
4877.531,23.184,16.344,6.150
4878.654,22.871,17.458,6.489
4879.777,21.651,19.174,6.525
4880.901,22.214,17.336,6.756
4882.025,23.252,15.615,6.911
4883.149,22.851,15.214,6.598
4884.274,21.211,15.062,6.369
4885.399,20.566,13.999,6.624
4886.524,23.943,25.922,6.670
4887.649,159.481,78.516,6.506
4888.774,442.534,168.807,6.210
4889.900,588.044,200.964,5.873
4891.026,378.218,142.245,5.795
4892.153,107.209,58.950,5.801
4893.279,32.453,16.704,6.030
4894.406,21.799,15.155,6.773
4895.533,19.825,15.100,6.888
4896.661,22.114,16.588,6.647
4897.788,22.474,16.143,6.704
4898.916,23.220,16.068,6.478
4900.044,21.186,17.206,6.317
4901.173,22.702,16.568,6.205
4902.301,22.242,18.178,6.272
4903.430,21.497,19.677,6.534
4904.559,21.239,19.458,6.530
4905.689,20.878,18.977,6.561
4906.819,23.287,19.730,7.012
4907.949,22.892,21.186,6.693
4909.079,25.547,21.780,6.311
4910.209,22.305,20.990,5.903
4911.340,23.944,20.039,6.024
4912.471,23.450,19.960,6.114
4913.602,22.092,20.933,6.382
4914.734,22.726,21.929,6.298
4915.866,23.222,21.172,6.324
4916.998,23.877,21.465,6.701
4918.130,21.099,21.541,6.724
4919.263,24.141,20.720,6.223
4920.395,22.985,20.014,5.663
4921.528,21.381,20.991,5.317
4922.662,24.202,23.111,5.394
4923.795,23.166,23.669,6.048
4924.929,20.467,24.995,6.344
4926.063,21.444,24.489,6.371
4927.198,21.486,21.283,6.475
4928.332,21.891,19.803,6.500
4929.467,23.340,21.043,6.159
4930.603,22.472,20.577,6.100
4931.738,20.927,20.701,6.315
4932.874,22.257,21.836,6.449
4934.010,21.561,23.228,6.461
4935.146,23.408,24.352,5.829
4936.282,23.586,23.497,5.430
4937.419,22.203,21.909,5.934
4938.556,24.208,21.456,6.324
4939.693,22.805,21.255,6.470
4940.831,22.467,21.498,6.518
4941.969,22.966,23.446,6.236
4943.107,23.533,23.168,6.014
4944.245,23.089,24.626,6.271
4945.384,20.367,24.228,6.451
4946.523,20.908,22.011,6.474
4947.662,22.836,19.655,6.568
4948.801,23.678,18.245,6.581
4949.941,26.284,20.452,6.443
4951.081,26.862,22.397,6.492
4952.221,25.814,21.680,6.403
4953.361,22.250,20.559,5.942
4954.502,23.426,21.101,6.284
4955.643,22.558,22.341,6.488
4956.784,22.083,23.177,6.899
4957.926,23.398,23.940,6.092
4959.067,24.402,23.291,5.547
4960.209,21.862,22.670,6.621
4961.352,23.701,22.115,6.243
4962.494,24.588,20.154,6.392
4963.637,23.608,21.218,7.092
4964.780,21.231,21.150,7.237
4965.923,21.647,20.484,7.143
4967.067,22.832,20.885,7.273
4968.211,21.739,21.828,7.122
4969.355,24.218,21.738,6.518
4970.499,21.296,23.283,6.988
4971.644,23.676,23.168,7.366
4972.789,21.262,22.605,7.247
4973.934,22.236,22.218,7.726
4975.079,22.643,22.173,7.924
4976.225,24.535,22.742,7.637
4977.371,21.591,22.896,7.658
4978.517,21.268,22.725,7.691
4979.664,20.321,23.601,8.679
4980.810,20.839,23.189,9.453
4981.957,23.738,22.682,9.292
4983.105,24.076,25.763,9.453
4984.252,20.583,25.620,9.597
4985.400,75.564,41.207,9.761
4986.548,319.821,74.891,9.552
4987.696,571.179,100.195,8.944
4988.845,453.350,91.812,8.969
4989.994,169.055,55.109,8.702
4991.143,41.932,31.370,8.420
4992.292,25.219,25.081,8.132
4993.442,21.252,24.744,8.036
4994.592,20.633,23.246,7.955
4995.742,21.430,21.166,7.197
4996.892,21.968,21.885,7.104
4998.043,22.482,22.116,7.061
4999.194,22.097,21.385,6.880
5000.345,23.611,22.215,6.713
5001.497,22.849,23.085,6.418
5002.649,20.634,23.165,6.659
5003.801,21.310,24.104,6.905
5004.953,21.820,23.444,6.735
5006.106,22.531,23.555,6.450
5007.258,22.497,23.295,6.005
5008.411,21.716,22.764,5.951
5009.565,22.161,22.612,6.289
5010.718,20.709,22.654,6.584
5011.872,22.963,22.543,6.234
5013.026,22.200,22.763,6.351
5014.181,26.312,24.568,6.284
5015.336,25.781,25.703,5.922
5016.491,23.093,24.659,6.429
5017.646,22.433,23.165,6.174
5018.801,20.179,22.131,6.042
5019.957,19.929,20.979,5.994
5021.113,19.396,22.470,5.886
5022.269,21.731,22.628,5.912
5023.426,21.292,21.128,6.062
5024.583,21.670,23.402,6.113
5025.740,20.273,23.084,6.113
5026.897,20.055,22.371,6.295
5028.055,20.925,22.033,5.884
5029.213,19.119,22.369,6.144
5030.371,19.850,23.624,5.964
5031.529,18.528,25.654,5.800
5032.688,30.218,32.953,6.619
5033.847,272.687,85.424,6.678
5035.006,1080.585,164.820,6.071
5036.166,1672.873,207.679,5.691
5037.325,1133.247,170.753,6.354
5038.485,313.288,82.982,6.343
5039.646,73.094,37.986,5.807
5040.806,29.356,26.494,5.594
5041.967,21.373,23.195,5.853
5043.128,21.716,23.110,5.902
5044.289,30.643,26.279,5.534
5045.451,32.231,26.273,5.737
5046.613,24.989,23.557,6.060
5047.775,21.573,21.463,6.063
5048.938,20.780,22.054,5.785
5050.100,23.184,22.820,5.717
5051.263,20.480,22.172,5.721
5052.426,20.723,22.401,5.626
5053.590,20.172,24.382,5.764
5054.754,20.632,24.339,5.914
5055.918,22.367,22.899,6.021
5057.082,23.639,21.230,5.791
5058.247,21.630,20.844,5.865
5059.411,21.824,22.532,6.323
5060.577,20.236,22.798,6.424
5061.742,22.369,23.921,6.264
5062.908,22.188,24.754,5.959
5064.073,20.901,24.007,5.938
5065.240,21.103,22.122,6.024
5066.406,21.118,21.240,6.048
5067.573,18.918,22.490,5.997
5068.740,21.134,22.070,5.944
5069.907,20.881,20.424,6.626
5071.075,22.174,19.684,7.238
5072.242,22.537,21.032,7.361
5073.410,20.831,23.436,6.905
5074.579,19.425,24.563,6.201
5075.747,21.243,25.666,6.013
5076.916,23.922,24.994,5.922
5078.085,22.618,22.335,5.830
5079.255,19.707,19.880,5.796
5080.424,21.233,20.217,5.976
5081.594,22.196,21.845,6.519
5082.765,21.846,21.930,6.986
5083.935,21.224,22.961,7.178
5085.106,21.712,23.190,7.354
5086.277,23.306,22.540,7.644
5087.448,21.984,24.090,7.804
5088.620,20.995,22.802,7.761
5089.792,20.158,23.373,7.188
5090.964,19.698,24.315,6.755
5092.136,20.373,22.896,6.926
5093.309,21.641,20.131,6.498
5094.482,22.386,20.032,5.918
5095.655,21.121,21.116,6.083
5096.828,21.105,21.537,6.366
5098.002,22.036,23.189,6.116
5099.176,21.758,23.732,5.982
5100.350,22.644,22.316,6.189
5101.525,22.525,22.314,6.361
5102.700,21.565,22.472,6.579
5103.875,22.765,22.245,6.446
5105.050,22.526,22.643,6.122
5106.226,21.557,22.784,6.006
5107.402,22.416,21.805,5.889
5108.578,20.747,20.752,5.459
5109.754,21.523,21.183,5.405
5110.931,22.456,22.015,5.789
5112.108,22.923,22.021,5.980
5113.285,21.029,22.052,6.094
5114.463,19.126,22.984,6.219
5115.640,19.394,23.603,6.177
5116.818,19.928,21.621,6.004
5117.997,18.932,21.328,6.025
5119.175,20.977,21.996,6.507
5120.354,19.963,22.008,7.129
5121.533,20.686,21.724,6.733
5122.713,19.813,22.901,5.711
5123.892,19.338,24.205,5.787
5125.072,20.886,23.549,5.871
5126.253,20.124,23.061,5.457
5127.433,20.358,21.906,5.593
5128.614,20.692,20.174,6.029
5129.795,19.761,21.246,5.879
5130.976,21.344,24.519,5.586
5132.158,19.847,23.122,5.799
5133.340,18.776,23.465,5.813
5134.522,19.341,23.734,6.257
5135.704,19.992,21.808,6.557
5136.887,20.124,22.022,6.157
5138.070,20.430,22.942,5.972
5139.253,19.904,21.132,5.995
5140.437,20.684,21.144,6.031
5141.620,20.899,22.526,6.254
5142.804,19.735,23.208,6.210
5143.989,18.829,23.498,6.085
5145.173,19.199,22.531,5.760
5146.358,20.131,22.857,5.846
5147.543,21.506,23.842,6.093
5148.729,21.452,23.612,6.414
5149.914,20.346,22.378,6.885
5151.100,20.110,22.381,7.343
5152.286,19.993,22.248,7.359
5153.473,18.526,20.838,7.723
5154.660,19.285,21.628,8.198
5155.847,19.705,22.603,7.916
5157.034,19.848,21.576,7.466
5158.222,20.279,20.564,6.852
5159.410,18.125,20.232,6.412
5160.598,20.426,21.997,6.310
5161.786,20.487,20.627,6.418
5162.975,19.571,20.429,6.309
5164.164,19.271,22.926,6.242
5165.353,19.311,21.314,6.356
5166.542,18.877,20.639,6.035
5167.732,19.392,20.892,5.210
5168.922,19.091,20.830,5.271
5170.113,19.844,20.431,5.306
5171.303,18.677,20.402,5.356
5172.494,19.447,21.305,5.436
5173.685,20.167,22.848,4.969
5174.877,19.228,21.646,5.203
5176.068,19.308,21.232,5.434
5177.260,20.940,21.302,5.561
5178.453,19.462,21.152,5.970
5179.645,19.282,22.253,5.916
5180.838,19.187,21.856,6.048
5182.031,19.256,21.570,5.966
5183.224,20.991,21.178,5.280
5184.418,20.083,21.293,4.866
5185.612,18.782,21.868,4.769
5186.806,20.816,21.874,4.952
5188.000,20.002,23.007,5.694
5189.195,21.688,23.253,5.911
5190.390,21.801,22.998,6.111
5191.585,20.079,22.953,6.247
5192.781,20.666,23.326,5.617
5193.977,19.343,23.501,5.745
5195.173,19.967,21.863,5.791
5196.369,20.095,19.385,5.560
5197.566,19.549,17.833,6.232
5198.763,19.236,19.094,7.501
5199.960,18.951,21.569,8.404
5201.157,18.873,20.932,8.253
5202.355,18.680,19.939,7.796
5203.553,18.456,20.664,7.046
5204.752,20.120,22.730,6.375
5205.950,18.621,24.816,6.367
5207.149,18.303,25.194,6.354
5208.348,19.784,23.891,6.159
5209.547,19.792,25.924,5.930
5210.747,19.108,24.220,6.178
5211.947,19.743,21.882,6.438
5213.147,19.914,19.119,6.109
5214.348,19.616,17.508,5.965
5215.549,19.887,21.218,5.852
5216.750,19.152,22.983,5.715
5217.951,20.130,23.109,5.948
5219.153,19.436,22.818,6.226
5220.355,18.228,22.452,6.483
5221.557,18.539,21.310,6.376
5222.759,17.650,18.908,6.172
5223.962,19.064,17.886,6.342
5225.165,18.227,19.994,6.678
5226.368,18.180,21.683,6.964
5227.572,22.254,23.323,6.573
5228.776,23.538,25.015,5.860
5229.980,22.284,24.279,5.845
5231.184,21.996,24.100,6.095
5232.389,19.736,22.456,6.154
5233.594,19.640,21.757,6.125
5234.799,19.006,20.172,5.850
5236.004,18.570,17.774,5.498
5237.210,17.579,18.982,5.689
5238.416,20.046,19.931,6.285
5239.623,19.801,20.431,7.029
5240.829,19.165,20.843,7.408
5242.036,16.988,21.078,7.011
5243.243,17.986,21.885,6.338
5244.451,19.474,23.153,6.032
5245.658,20.196,18.981,5.887
5246.866,20.244,18.853,5.875
5248.075,17.944,19.597,6.018
5249.283,17.722,20.021,6.165
5250.492,18.838,20.988,6.177
5251.701,20.202,21.645,6.704
5252.910,20.165,20.859,6.395
5254.120,19.022,20.110,6.246
5255.330,18.541,18.150,6.299
5256.540,20.998,16.251,6.304
5257.751,19.252,16.451,7.368
5258.962,20.206,18.729,7.067
5260.173,19.682,21.026,6.341
5261.384,19.068,20.545,6.481
5262.596,18.944,20.392,6.145
5263.808,19.416,19.983,5.409
5265.020,18.301,18.448,5.337
5266.232,18.050,18.208,5.301
5267.445,18.401,19.665,5.469
5268.658,19.438,20.110,5.702
5269.871,20.336,20.160,5.525
5271.085,20.114,20.552,5.468
5272.299,18.715,20.734,5.604
5273.513,18.660,19.947,5.901
5274.727,18.774,20.266,5.857
5275.942,19.562,20.246,6.130
5277.157,18.211,20.032,6.539
5278.372,17.588,19.086,6.996
5279.588,19.598,17.796,6.455
5280.803,18.727,17.995,6.033
5282.019,20.023,18.623,5.964
5283.236,17.806,18.712,5.635
5284.453,17.458,18.813,5.844
5285.669,20.440,18.581,5.798
5286.887,19.603,18.444,6.112
5288.104,17.889,19.994,6.412
5289.322,19.533,21.512,6.160
5290.540,19.498,21.520,5.816
5291.758,20.678,21.447,5.664
5292.977,18.857,20.265,5.962
5294.196,20.128,17.549,6.135
5295.415,19.596,16.261,6.248
5296.634,19.445,18.117,5.954
5297.854,18.650,18.725,5.901
5299.074,20.117,19.013,6.152
5300.294,19.373,18.299,6.457
5301.515,20.786,17.692,6.616
5302.736,21.112,20.311,6.095
5303.957,19.640,19.772,5.970
5305.178,19.768,17.756,6.222
5306.400,18.078,17.426,6.409
5307.622,18.404,18.546,6.362
5308.844,19.189,19.809,6.254
5310.067,18.526,20.643,6.567
5311.290,18.110,19.110,6.697
5312.513,19.702,17.735,6.287
5313.736,21.726,17.675,6.717
5314.960,19.237,18.555,6.920
5316.184,18.286,19.324,6.294
5317.408,20.394,19.267,6.101
5318.633,18.811,19.167,6.272
5319.858,18.893,19.220,6.246
5321.083,20.032,19.603,6.169
5322.308,18.806,20.183,6.330
5323.534,18.677,20.058,6.502
5324.760,18.797,18.652,6.265
5325.986,18.952,18.577,5.760
5327.212,18.468,16.995,5.904
5328.439,18.065,16.064,6.343
5329.666,18.991,17.454,5.719
5330.893,18.813,19.602,5.751
5332.121,18.606,19.494,6.666
5333.349,20.945,19.497,6.667
5334.577,18.474,19.585,6.576
5335.806,17.476,18.965,6.611
5337.034,18.029,18.636,6.460
5338.263,20.177,19.005,6.303
5339.493,20.022,18.669,6.095
5340.722,18.253,18.348,5.998
5341.952,18.068,18.199,5.961
5343.182,18.742,18.158,5.707
5344.413,18.224,18.240,6.342
5345.644,17.607,17.992,6.352
5346.875,19.894,17.102,6.021
5348.106,18.284,17.757,5.862
5349.338,16.772,17.703,6.520
5350.569,18.094,18.835,6.894
5351.802,19.654,19.944,6.622
5353.034,20.069,19.718,6.515
5354.267,18.938,19.511,6.320
5355.500,18.571,18.286,6.373
5356.733,16.687,18.447,6.931
5357.967,18.686,18.347,6.634
5359.200,18.147,17.185,6.731
5360.435,18.593,16.400,6.497
5361.669,18.419,17.806,6.298
5362.904,17.639,19.157,6.480
5364.139,18.405,19.564,6.019
5365.374,19.482,20.893,5.647
5366.610,18.987,20.793,5.682
5367.845,19.225,18.858,5.777
5369.082,17.902,19.391,6.082
5370.318,17.075,19.000,6.134
5371.555,18.464,17.106,6.065
5372.792,17.492,16.504,5.978
5374.029,17.482,17.500,5.865
5375.266,19.143,18.599,6.089
5376.504,19.154,19.047,6.329
5377.742,17.872,19.721,6.519
5378.981,17.590,18.315,6.233
5380.220,16.563,16.918,6.215
5381.459,20.302,17.246,6.048
5382.698,18.240,18.585,5.445
5383.937,17.251,18.859,5.767
5385.177,17.727,18.976,6.087
5386.417,18.744,19.360,5.937
5387.658,18.469,19.284,5.404
5388.898,19.509,19.020,5.881
5390.139,17.955,18.793,6.561
5391.381,18.195,18.114,6.587
5392.622,17.353,17.847,6.154
5393.864,18.062,16.825,6.245
5395.106,18.139,16.686,6.010
5396.349,16.350,17.538,5.895
5397.591,18.582,18.579,5.567
5398.834,20.336,19.396,5.559
5400.078,18.577,18.809,6.009
5401.321,17.207,16.643,6.069
5402.565,15.414,16.958,5.841
5403.809,17.927,18.522,5.933
5405.054,18.367,19.651,5.665
5406.298,17.410,21.327,5.581
5407.543,18.552,18.624,5.628
5408.789,17.642,19.194,5.486
5410.034,16.963,19.578,5.757
5411.280,18.530,17.839,5.694
5412.526,18.476,16.266,5.779
5413.772,17.807,17.251,5.991
5415.019,19.023,17.009,5.688
5416.266,18.173,16.945,5.606
5417.513,17.735,18.029,5.723
5418.761,17.423,18.905,6.340
5420.009,16.965,18.596,6.458
5421.257,18.141,18.150,5.756
5422.505,19.477,17.633,5.994
5423.754,17.551,18.923,6.212
5425.003,18.563,19.626,5.892
5426.253,20.692,18.622,5.670
5427.502,17.458,16.911,5.999
5428.752,19.031,16.415,5.993
5430.002,16.401,18.154,5.881
5431.253,17.289,19.126,6.143
5432.503,17.432,18.702,6.057
5433.754,16.444,18.512,6.034
5435.006,17.283,18.857,6.394
5436.257,18.950,17.603,5.776
5437.509,17.831,16.023,6.159
5438.761,16.304,17.142,6.326
5440.014,17.843,17.706,6.329
5441.267,17.593,17.455,6.426
5442.520,17.472,18.105,6.225
5443.773,16.237,19.337,6.169
5445.027,17.521,18.581,6.057
5446.280,18.145,18.135,6.116
5447.535,18.422,17.096,6.230
5448.789,18.518,17.802,6.235
5450.044,18.057,19.667,6.375
5451.299,16.810,17.389,6.746
5452.554,15.863,17.091,7.076
5453.810,16.958,17.375,6.800
5455.066,18.045,17.571,6.436
5456.322,17.746,17.595,5.933
5457.579,18.795,17.624,6.172
5458.835,17.370,17.889,6.832
5460.092,19.359,17.798,10.461
5461.350,17.718,16.287,21.904
5462.608,18.957,16.972,31.316
5463.865,17.599,18.573,24.479
5465.124,16.833,18.414,14.285
5466.382,17.976,17.344,9.846
5467.641,17.111,16.338,8.242
5468.900,18.091,16.339,6.914
5470.160,16.313,18.490,7.239
5471.419,18.580,19.920,7.312
5472.679,17.537,19.077,6.884
5473.940,18.557,18.812,6.821
5475.200,17.384,17.625,6.638
5476.461,18.313,15.985,6.443
5477.722,18.348,16.536,6.491
5478.984,17.006,17.670,6.616
5480.245,16.952,17.792,6.662
5481.507,17.961,18.782,6.586
5482.770,17.742,19.483,6.764
5484.032,16.256,19.958,7.290
5485.295,17.205,18.204,7.161
5486.558,16.065,16.470,7.235
5487.822,16.660,16.674,7.061
5489.086,18.352,16.861,6.466
5490.350,16.923,18.348,6.391
5491.614,20.345,18.147,6.598
5492.879,18.605,17.030,6.307
5494.144,16.948,15.749,6.339
5495.409,17.979,15.777,6.412
5496.674,18.976,18.434,6.123
5497.940,16.491,18.110,6.740
5499.206,17.813,19.443,6.369
5500.473,18.597,19.236,6.511
5501.739,17.371,18.366,6.617
5503.006,16.664,19.025,6.543
5504.273,17.019,19.102,6.537
5505.541,16.926,16.619,6.415
5506.809,18.700,17.296,6.587
5508.077,17.882,16.769,6.371
5509.345,18.279,15.862,6.349
5510.614,17.167,16.881,6.553
5511.883,17.898,17.423,6.505
5513.152,17.313,17.380,6.794
5514.422,17.252,17.654,6.702
5515.692,15.365,18.690,6.796
5516.962,16.988,19.068,6.874
5518.233,18.446,17.884,6.731
5519.503,18.298,16.720,6.722
5520.774,16.496,17.081,7.105
5522.046,15.867,18.316,7.484
5523.317,16.132,18.855,7.493
5524.589,16.545,18.786,7.015
5525.862,18.317,18.717,6.445
5527.134,17.920,18.208,6.965
5528.407,21.307,16.751,6.331
