Wavelength,Flux,BestFit,SkyFlux
4582.474,14.034,18.480,7.691
4583.529,19.116,18.452,7.327
4584.585,19.370,18.280,7.056
4585.640,19.017,18.045,6.802
4586.696,15.463,17.993,6.542
4587.753,19.815,17.861,6.617
4588.809,19.725,17.372,6.884
4589.866,15.478,17.088,6.793
4590.923,18.220,16.849,6.727
4591.980,18.369,16.499,6.470
4593.038,16.219,16.329,6.527
4594.095,15.913,16.484,7.054
4595.153,16.058,16.810,6.618
4596.211,18.334,17.053,5.700
4597.270,15.789,16.989,5.919
4598.329,17.313,16.838,6.668
4599.387,17.283,16.470,6.355
4600.447,14.942,15.863,6.204
4601.506,16.932,15.189,6.268
4602.566,12.892,14.581,6.252
4603.626,14.079,14.159,6.302
4604.686,13.566,13.964,6.786
4605.746,13.404,13.952,6.911
4606.807,13.584,13.938,6.731
4607.868,13.000,13.828,6.759
4608.929,12.711,13.842,7.008
4609.990,13.312,13.715,7.218
4611.052,14.926,13.496,6.987
4612.114,13.904,13.534,6.627
4613.176,15.506,13.772,6.659
4614.238,14.290,14.108,6.605
4615.301,16.435,15.004,6.408
4616.364,14.907,15.770,6.404
4617.427,15.826,16.627,6.158
4618.490,18.210,17.771,6.047
4619.553,19.136,18.893,6.002
4620.617,18.378,19.757,6.450
4621.681,17.856,20.785,6.779
4622.746,20.089,21.016,6.779
4623.810,19.419,20.810,6.918
4624.875,20.176,20.450,6.522
4625.940,21.370,19.893,6.192
4627.005,20.192,19.016,6.673
4628.071,19.919,17.996,6.905
4629.137,20.239,17.349,6.617
4630.203,18.212,17.144,6.600
4631.269,17.480,17.290,6.452
4632.335,19.482,17.835,5.869
4633.402,18.769,18.747,6.195
4634.469,18.733,19.529,7.075
4635.536,21.908,19.894,6.416
4636.604,21.017,20.316,6.314
4637.672,20.803,20.441,6.410
4638.740,19.458,20.468,6.374
4639.808,19.689,20.651,6.336
4640.876,19.250,19.995,6.437
4641.945,16.261,19.103,6.662
4643.014,18.246,18.622,6.503
4644.083,19.918,18.076,6.162
4645.153,20.027,17.493,6.269
4646.222,18.261,17.414,6.649
4647.292,16.522,17.695,6.438
4648.363,18.344,17.931,5.875
4649.433,20.111,18.380,5.875
4650.504,19.782,18.570,6.195
4651.575,17.730,18.753,6.650
4652.646,20.471,19.439,6.939
4653.717,20.847,19.862,6.438
4654.789,18.573,20.026,6.328
4655.861,18.726,19.999,6.799
4656.933,18.376,19.803,6.940
4658.006,21.236,19.380,7.680
4659.078,20.711,18.883,8.166
4660.151,18.387,18.891,7.897
4661.224,20.480,19.246,7.759
4662.298,20.526,19.585,8.010
4663.371,18.672,20.064,8.238
4664.445,21.287,20.543,8.281
4665.519,21.223,20.667,8.245
4666.594,19.006,20.648,7.835
4667.668,20.476,20.913,7.604
4668.743,20.668,21.363,8.226
4669.818,20.999,21.639,8.817
4670.894,24.629,21.837,8.395
4671.970,22.499,22.138,8.722
4673.045,23.587,22.026,8.483
4674.122,19.830,21.585,8.113
4675.198,22.760,21.306,8.735
4676.275,20.645,21.050,8.698
4677.351,22.696,20.772,8.736
4678.429,20.679,20.591,8.485
4679.506,18.126,20.365,8.103
4680.584,20.565,20.224,7.719
4681.661,20.161,19.885,7.560
4682.740,21.761,19.679,7.463
4683.818,19.709,19.734,7.813
4684.896,19.823,19.902,7.864
4685.975,18.384,20.182,7.342
4687.054,17.909,20.076,7.581
4688.134,20.433,19.927,7.855
4689.213,19.788,19.599,7.229
4690.293,18.695,18.892,7.058
4691.373,18.059,17.955,7.290
4692.454,19.303,17.289,7.263
4693.534,19.527,16.816,7.012
4694.615,19.644,17.106,7.022
4695.696,19.710,17.659,6.848
4696.778,18.952,18.194,7.131
4697.859,18.205,18.762,7.031
4698.941,19.268,19.009,6.533
4700.023,17.061,19.283,6.646
4701.106,19.480,19.604,6.942
4702.188,20.022,19.764,6.882
4703.271,20.608,19.918,6.769
4704.354,21.057,20.273,6.344
4705.437,19.861,20.451,5.947
4706.521,21.125,20.778,5.912
4707.605,22.550,20.762,6.241
4708.689,20.067,20.737,6.797
4709.773,19.717,20.768,6.894
4710.858,21.152,20.530,6.738
4711.943,19.783,20.144,6.808
4713.028,20.096,19.897,6.781
4714.113,19.973,19.536,6.896
4715.199,20.888,19.104,7.054
4716.285,19.416,18.944,6.556
4717.371,18.361,19.237,6.416
4718.457,21.674,19.566,6.978
4719.544,20.674,19.950,7.412
4720.630,21.673,20.766,6.988
4721.718,20.197,21.338,6.656
4722.805,21.302,21.542,6.661
4723.892,21.284,21.719,6.662
4724.980,21.983,21.463,6.939
4726.068,22.238,21.089,7.092
4727.157,21.960,21.013,6.101
4728.245,21.750,21.121,6.250
4729.334,22.080,21.421,7.253
4730.423,23.235,21.869,7.106
4731.513,22.119,21.885,6.340
4732.602,20.987,22.055,6.642
4733.692,22.376,21.973,6.902
4734.782,22.709,21.707,6.715
4735.872,21.772,21.570,7.083
4736.963,21.896,21.638,7.133
4738.054,22.887,21.555,7.245
4739.145,21.353,21.590,8.142
4740.236,21.393,21.658,8.486
4741.328,21.113,21.701,7.748
4742.420,22.198,21.678,7.490
4743.512,22.751,21.560,7.228
4744.604,24.068,21.397,7.873
4745.697,19.981,21.335,8.247
4746.790,19.883,20.976,7.261
4747.883,23.198,20.920,6.409
4748.976,22.349,21.269,6.610
4750.070,20.371,21.586,6.469
4751.164,22.416,22.028,6.966
4752.258,20.604,22.382,7.196
4753.352,21.943,22.400,7.352
4754.447,22.306,22.250,7.730
4755.542,22.557,22.123,7.205
4756.637,24.001,22.071,6.447
4757.732,22.636,22.154,6.552
4758.828,23.673,22.664,6.403
4759.924,24.147,22.921,6.283
4761.020,22.724,23.182,6.393
4762.116,25.485,23.416,6.116
4763.213,24.675,23.231,6.268
4764.310,20.929,22.916,6.399
4765.407,22.084,22.759,6.168
4766.504,24.236,22.381,6.240
4767.602,23.863,21.656,5.863
4768.700,22.399,21.066,6.255
4769.798,20.107,20.976,6.870
4770.897,22.231,20.685,6.255
4771.995,20.994,20.478,6.356
4773.094,22.130,20.470,6.124
4774.193,21.043,20.457,5.911
4775.293,20.108,20.401,6.161
4776.392,19.715,20.563,6.350
4777.492,23.231,21.132,6.468
4778.593,21.590,21.431,6.636
4779.693,20.260,21.670,7.067
4780.794,20.348,21.898,7.080
4781.895,22.138,22.053,6.549
4782.996,23.961,22.088,6.308
4784.097,21.967,22.053,6.150
4785.199,23.665,22.360,6.093
4786.301,23.432,22.809,6.161
4787.403,22.829,23.198,5.810
4788.506,24.142,23.520,5.827
4789.608,24.245,23.841,6.250
4790.711,23.173,24.117,6.374
4791.815,24.986,24.428,6.291
4792.918,23.717,24.439,6.445
4794.022,21.540,23.988,6.204
4795.126,23.871,23.468,6.385
4796.230,23.437,23.236,6.630
4797.334,24.452,22.821,6.049
4798.439,24.262,22.972,6.532
4799.544,25.527,23.331,6.522
4800.650,22.182,23.766,6.104
4801.755,23.547,24.099,6.734
4802.861,24.131,24.156,7.077
4803.967,25.306,24.119,6.891
4805.073,23.019,23.668,6.702
4806.180,23.114,23.376,6.576
4807.286,24.279,23.328,6.306
4808.393,23.360,23.275,6.206
4809.501,24.430,23.154,6.530
4810.608,24.857,23.310,6.543
4811.716,24.241,23.096,6.232
4812.824,25.671,23.028,6.103
4813.933,26.385,23.185,6.376
4815.041,26.799,23.472,6.854
4816.150,25.730,23.885,6.929
4817.259,26.995,24.391,6.976
4818.368,24.687,24.562,6.898
4819.478,25.101,24.707,6.784
4820.588,27.681,25.149,8.550
4821.698,27.041,25.790,8.436
4822.808,26.986,26.129,7.763
4823.919,24.406,25.823,8.212
4825.030,25.897,25.716,7.914
4826.141,27.589,25.686,7.401
4827.252,26.995,25.562,7.373
4828.364,25.946,25.400,7.167
4829.476,25.229,25.310,7.126
4830.588,24.998,25.143,7.040
4831.700,24.221,24.837,7.268
4832.813,25.790,24.608,7.493
4833.926,25.349,24.565,7.626
4835.039,23.754,24.542,7.959
4836.153,24.029,24.409,7.381
4837.266,24.735,24.491,6.836
4838.380,24.608,24.591,7.412
4839.494,23.462,24.680,7.879
4840.609,23.162,24.666,7.846
4841.724,24.034,24.448,7.476
4842.839,23.732,23.984,7.012
4843.954,23.323,23.341,6.829
4845.069,22.231,22.699,6.977
4846.185,23.790,22.206,6.645
4847.301,23.856,21.800,7.323
4848.417,24.037,21.513,7.465
4849.534,22.371,21.526,6.296
4850.651,22.251,21.841,6.139
4851.768,20.520,21.913,6.808
4852.885,22.247,21.987,7.191
4854.003,23.879,22.104,6.707
4855.120,22.992,22.418,6.264
4856.238,24.015,23.055,6.322
4857.357,23.535,23.584,5.737
4858.475,23.469,23.936,5.474
4859.594,25.812,24.108,5.685
4860.713,23.500,24.128,6.116
4861.833,22.691,24.125,6.657
4862.952,24.952,24.159,6.424
4864.072,24.719,23.998,5.812
4865.192,24.027,23.846,6.163
4866.313,21.794,23.857,6.995
4867.433,22.953,23.757,6.457
4868.554,23.937,23.485,5.720
4869.675,22.230,23.332,6.220
4870.797,23.830,23.465,6.593
4871.918,25.923,23.459,6.074
4873.040,24.103,23.530,5.557
4874.162,22.853,23.636,5.791
4875.285,23.103,23.769,6.481
4876.408,23.835,24.054,6.455
4877.531,25.853,24.498,6.372
4878.654,25.183,24.916,7.055
4879.777,27.506,25.239,6.842
4880.901,26.482,25.426,6.364
4882.025,23.636,25.528,7.193
4883.149,24.795,25.596,7.265
4884.274,24.453,25.456,6.868
4885.399,26.145,24.990,6.419
4886.524,25.993,24.854,6.339
4887.649,25.737,24.928,6.342
4888.774,26.904,25.060,6.637
4889.900,23.530,25.301,6.487
4891.026,26.055,25.486,5.961
4892.153,26.360,25.577,6.123
4893.279,25.860,25.298,6.296
4894.406,24.569,25.120,6.250
4895.533,24.527,25.241,6.815
4896.661,25.563,25.385,7.328
4897.788,23.118,25.463,7.102
4898.916,26.016,25.321,6.700
4900.044,24.912,25.271,6.366
4901.173,27.875,25.032,6.440
4902.301,25.767,24.530,6.811
4903.430,22.447,24.140,6.778
4904.559,23.970,24.098,6.290
4905.689,25.165,24.071,6.270
4906.819,25.416,24.093,6.556
4907.949,25.338,24.168,6.760
4909.079,25.199,24.264,6.673
4910.209,24.317,24.440,6.119
4911.340,24.618,24.831,5.851
4912.471,24.039,24.954,6.241
4913.602,23.991,25.043,6.217
4914.734,24.041,24.922,6.364
4915.866,22.675,24.647,7.294
4916.998,23.632,24.519,7.691
4918.130,23.655,24.374,6.803
4919.263,24.790,24.087,6.053
4920.395,22.171,24.127,6.130
4921.528,22.761,24.362,5.951
4922.662,24.736,24.546,5.572
4923.795,25.222,24.571,5.873
4924.929,24.067,24.424,5.931
4926.063,27.359,24.628,5.598
4927.198,24.666,24.827,5.764
4928.332,26.160,24.861,6.172
4929.467,23.994,24.936,6.189
4930.603,26.619,25.280,5.639
4931.738,28.693,25.658,6.003
4932.874,26.230,25.977,6.007
4934.010,26.874,26.239,5.614
4935.146,25.120,26.401,5.647
4936.282,26.491,26.435,6.444
4937.419,27.811,26.345,6.873
4938.556,25.635,26.180,6.470
4939.693,26.191,26.189,6.227
4940.831,26.021,26.261,6.868
4941.969,28.930,26.499,7.173
4943.107,27.754,26.626,6.861
4944.245,25.598,26.342,6.748
4945.384,26.628,26.324,6.432
4946.523,26.779,26.529,5.817
4947.662,26.552,26.513,6.048
4948.801,28.309,26.426,6.939
4949.941,26.698,26.378,7.451
4951.081,23.726,26.318,7.187
4952.221,27.089,26.404,6.891
4953.361,26.140,26.373,7.094
4954.502,27.542,26.310,7.389
4955.643,27.432,26.194,6.823
4956.784,27.193,26.066,6.344
4957.926,28.875,26.029,5.970
4959.067,29.497,25.979,5.779
4960.209,25.666,25.640,6.576
4961.352,25.462,25.486,7.123
4962.494,25.969,25.367,6.668
4963.637,24.261,25.187,7.068
4964.780,26.189,25.040,7.149
4965.923,26.688,24.753,6.843
4967.067,25.001,24.770,7.452
4968.211,22.743,24.645,7.287
4969.355,26.780,24.624,7.504
4970.499,23.245,24.714,7.865
4971.644,22.491,24.503,7.610
4972.789,23.261,24.046,8.215
4973.934,25.182,23.797,9.040
4975.079,23.945,23.817,9.084
4976.225,24.359,23.870,9.115
4977.371,25.616,24.030,9.686
4978.517,24.236,24.490,10.978
4979.664,23.653,24.848,10.476
4980.810,25.502,24.993,11.747
4981.957,22.175,24.923,12.079
4983.105,24.598,24.996,11.324
4984.252,26.793,25.181,11.528
4985.400,25.264,25.258,12.136
4986.548,27.421,25.660,11.351
4987.696,26.610,26.072,10.740
4988.845,23.612,26.004,10.797
4989.994,24.140,25.817,10.058
4991.143,25.842,25.582,9.707
4992.292,24.107,25.017,9.648
4993.442,24.650,24.468,8.980
4994.592,25.675,23.928,8.259
4995.742,24.636,23.394,7.913
4996.892,24.660,23.105,7.597
4998.043,23.911,23.205,7.100
4999.194,24.078,23.604,7.110
5000.345,23.889,24.119,7.334
5001.497,23.800,24.625,7.038
5002.649,26.097,25.010,6.596
5003.801,25.818,25.057,6.533
5004.953,26.389,24.960,6.870
5006.106,24.522,25.104,6.907
5007.258,24.788,25.202,6.473
5008.411,24.358,24.921,6.512
5009.565,24.738,24.790,6.885
5010.718,22.908,24.718,6.753
5011.872,25.325,24.662,6.119
5013.026,26.498,24.841,5.591
5014.181,24.837,25.153,5.890
5015.336,25.249,25.268,5.753
5016.491,23.665,25.350,5.983
5017.646,23.901,25.411,6.534
5018.801,26.282,25.410,6.174
5019.957,26.209,25.349,5.976
5021.113,26.728,25.243,6.133
5022.269,24.027,25.140,6.369
5023.426,24.891,25.169,6.355
5024.583,23.845,25.213,6.691
5025.740,23.857,25.193,6.326
5026.897,24.421,25.148,5.850
5028.055,25.213,25.076,5.752
5029.213,26.618,24.895,5.987
5030.371,22.013,24.519,5.955
5031.529,24.716,24.278,5.652
5032.688,23.477,24.211,6.607
5033.847,23.935,24.051,6.489
5035.006,23.674,23.949,5.902
5036.166,22.488,24.044,5.941
5037.325,24.058,24.347,6.312
5038.485,24.797,24.377,6.199
5039.646,26.191,24.213,5.664
5040.806,24.205,24.384,5.680
5041.967,22.807,24.643,5.557
5043.128,25.313,24.747,5.435
5044.289,27.156,24.979,5.765
5045.451,23.869,25.101,5.765
5046.613,26.586,25.128,5.630
5047.775,25.673,25.386,5.564
5048.938,26.946,25.697,5.754
5050.100,26.134,26.041,5.725
5051.263,26.364,26.543,5.658
5052.426,27.585,26.876,6.126
5053.590,25.970,26.914,6.153
5054.754,25.583,26.863,5.832
5055.918,27.040,26.782,5.775
5057.082,26.351,26.688,5.961
5058.247,23.902,26.574,6.203
5059.411,25.615,26.281,6.335
5060.577,26.480,25.681,6.173
5061.742,25.063,24.981,6.387
5062.908,24.856,24.789,6.626
5064.073,23.967,24.660,6.272
5065.240,25.276,24.792,6.173
5066.406,26.880,25.102,5.937
5067.573,26.588,25.418,5.743
5068.740,26.663,25.645,6.373
5069.907,26.954,25.734,6.475
5071.075,26.493,25.897,6.317
5072.242,24.902,26.087,6.374
5073.410,26.091,26.114,6.096
5074.579,26.001,26.117,6.118
5075.747,27.886,26.360,6.051
5076.916,28.996,26.536,6.032
5078.085,26.718,26.628,6.350
5079.255,28.318,26.636,6.122
5080.424,25.872,26.955,5.932
5081.594,26.364,27.274,6.686
5082.765,25.538,26.969,7.107
5083.935,25.822,26.803,7.699
5085.106,29.796,27.088,8.048
5086.277,27.236,26.890,7.832
5087.448,27.324,26.566,8.520
5088.620,27.725,26.381,8.524
5089.792,25.520,26.081,7.599
5090.964,26.737,25.958,6.683
5092.136,25.313,26.249,6.854
5093.309,24.797,26.083,6.345
5094.482,24.707,26.133,6.071
5095.655,26.252,26.361,6.049
5096.828,25.464,25.885,5.560
5098.002,26.677,25.370,6.257
5099.176,24.819,25.128,6.477
5100.350,26.772,24.988,6.704
5101.525,23.962,24.911,6.876
5102.700,27.272,25.001,6.223
5103.875,23.246,25.266,5.717
5105.050,25.644,25.438,5.785
5106.226,24.315,25.745,6.033
5107.402,25.390,26.105,6.062
5108.578,26.969,26.310,5.500
5109.754,24.774,26.444,5.922
5110.931,25.021,26.707,6.275
5112.108,27.756,26.828,5.864
5113.285,27.901,26.920,5.884
5114.463,25.094,26.865,5.819
5115.640,28.128,26.862,5.654
5116.818,27.273,26.871,5.862
5117.997,26.853,26.598,6.194
5119.175,26.604,26.206,5.980
5120.354,25.358,26.107,5.679
5121.533,27.236,25.914,6.181
5122.713,25.931,25.824,5.825
5123.892,25.466,25.853,5.214
5125.072,24.552,25.833,5.154
5126.253,26.373,26.203,5.108
5127.433,25.492,26.219,5.375
5128.614,26.396,26.133,5.864
5129.795,26.846,26.524,5.652
5130.976,28.003,27.185,5.393
5132.158,25.846,27.404,5.835
5133.340,27.530,27.437,5.572
5134.522,29.120,27.624,5.993
5135.704,26.725,27.375,6.759
5136.887,27.477,27.100,6.538
5138.070,29.545,27.096,5.896
5139.253,27.202,27.086,6.076
5140.437,25.772,27.011,6.463
5141.620,26.118,27.101,6.425
5142.804,26.386,27.105,6.599
5143.989,26.968,26.968,6.338
5145.173,26.824,26.701,6.179
5146.358,26.254,26.388,6.294
5147.543,26.993,26.381,6.499
5148.729,26.098,26.652,6.579
5149.914,26.409,26.628,7.410
5151.100,27.660,26.603,8.323
5152.286,26.426,26.847,7.866
5153.473,26.658,27.131,8.043
5154.660,25.720,27.194,8.615
5155.847,28.292,27.351,8.474
5157.034,25.246,27.625,7.621
5158.222,27.788,27.826,7.058
5159.410,26.678,27.734,6.819
5160.598,28.259,27.375,6.870
5161.786,27.232,27.220,6.652
5162.975,25.511,27.051,6.620
5164.164,25.916,26.642,6.134
5165.353,25.676,26.568,6.179
5166.542,28.033,26.770,5.760
5167.732,28.228,26.673,5.193
5168.922,25.660,26.796,5.161
5170.113,27.802,26.685,5.137
5171.303,26.794,26.444,5.196
5172.494,26.714,26.397,5.189
5173.685,26.478,26.482,4.919
5174.877,29.703,26.422,4.637
5176.068,25.914,26.500,5.318
5177.260,27.461,26.708,6.035
5178.453,28.054,26.657,6.085
5179.645,25.127,26.392,5.968
5180.838,26.697,26.192,6.260
5182.031,27.239,26.203,5.522
5183.224,26.508,26.192,4.699
5184.418,24.495,26.250,4.753
5185.612,24.600,26.228,4.937
5186.806,23.051,26.274,6.236
5188.000,27.569,26.424,6.453
5189.195,26.551,26.489,5.796
5190.390,24.493,26.409,5.680
5191.585,25.821,26.246,5.535
5192.781,24.737,26.062,5.397
5193.977,23.654,25.886,5.403
5195.173,24.232,25.615,5.646
5196.369,25.126,25.124,5.896
5197.566,22.376,24.573,6.445
5198.763,23.485,24.244,7.812
5199.960,23.782,24.181,7.195
5201.157,24.965,24.652,7.339
5202.355,24.780,25.385,7.033
5203.553,24.933,25.718,6.605
5204.752,24.187,25.829,6.312
5205.950,26.127,25.718,5.712
5207.149,23.225,24.943,6.015
5208.348,23.678,24.292,6.111
5209.547,23.516,24.127,5.963
5210.747,25.121,23.987,5.941
5211.947,23.928,23.999,5.832
5213.147,21.795,24.287,6.135
5214.348,21.663,24.061,6.468
5215.549,22.804,24.035,5.653
5216.750,24.891,24.431,5.291
5217.951,23.912,24.627,6.195
5219.153,27.285,25.044,6.475
5220.355,27.328,25.329,6.462
5221.557,25.117,25.702,6.793
5222.759,26.168,26.069,6.576
5223.962,24.956,26.199,6.591
5225.165,26.555,26.071,6.722
5226.368,26.686,25.995,6.123
5227.572,26.386,25.897,5.385
5228.776,24.558,25.631,5.449
5229.980,24.927,25.282,6.075
5231.184,23.543,25.081,6.610
5232.389,24.095,25.096,6.614
5233.594,24.300,24.950,6.013
5234.799,26.290,24.918,5.432
5236.004,25.464,25.129,5.820
5237.210,25.394,25.608,6.265
5238.416,25.440,26.294,7.288
5239.623,26.520,27.056,7.697
5240.829,26.575,27.711,7.479
5242.036,28.929,27.953,6.867
5243.243,29.996,28.179,5.897
5244.451,27.260,28.104,5.605
5245.658,28.006,27.700,5.728
5246.866,27.316,27.501,6.120
5248.075,27.568,27.611,5.724
5249.283,26.905,27.465,5.751
5250.492,26.464,27.489,6.299
5251.701,28.686,27.617,5.767
5252.910,28.663,27.586,5.180
5254.120,26.423,27.316,6.125
5255.330,25.877,26.943,6.642
5256.540,25.498,26.797,7.018
5257.751,28.452,26.708,7.316
5258.962,26.387,26.853,6.975
5260.173,27.607,27.077,6.323
5261.384,26.834,27.021,5.966
5262.596,25.399,27.097,5.592
5263.808,25.288,26.593,5.434
5265.020,27.152,25.831,5.595
5266.232,27.318,25.119,5.277
5267.445,23.763,24.704,4.959
5268.658,26.435,24.751,5.181
5269.871,24.717,25.094,5.451
5271.085,27.748,25.662,5.019
5272.299,26.145,26.173,4.941
5273.513,26.551,26.788,5.930
5274.727,26.498,27.475,6.148
5275.942,27.200,27.914,5.863
5277.157,29.600,28.173,6.286
5278.372,28.070,28.158,6.592
5279.588,26.412,27.935,6.130
5280.803,25.963,27.499,5.804
5282.019,27.707,27.045,5.955
5283.236,26.467,26.881,5.962
5284.453,25.480,26.807,5.447
5285.669,28.772,26.372,5.361
5286.887,28.060,26.141,5.970
5288.104,28.483,26.416,6.135
5289.322,27.587,26.952,5.962
5290.540,26.255,27.387,5.964
5291.758,27.154,27.949,6.214
5292.977,27.965,28.372,6.118
5294.196,28.382,28.575,6.217
5295.415,28.610,28.706,6.303
5296.634,28.603,28.842,5.774
5297.854,29.701,28.918,5.827
5299.074,29.960,28.939,6.277
5300.294,28.953,28.861,6.417
5301.515,28.254,28.678,5.998
5302.736,27.390,28.359,5.851
5303.957,27.687,27.941,5.810
5305.178,29.202,27.510,6.087
5306.400,28.551,27.034,6.586
5307.622,27.761,26.436,6.715
5308.844,28.365,26.487,6.128
5310.067,26.926,27.183,6.137
5311.290,27.983,27.841,6.553
5312.513,27.389,27.826,6.975
5313.736,27.424,27.507,7.006
5314.960,27.148,27.279,6.387
5316.184,27.318,26.895,6.160
5317.408,28.495,26.725,6.251
5318.633,27.953,26.856,6.514
5319.858,27.760,26.952,6.579
5321.083,24.877,27.252,6.540
5322.308,26.578,27.404,6.600
5323.534,27.926,27.649,6.478
5324.760,27.206,27.763,6.033
5325.986,25.284,27.614,6.234
5327.212,27.695,27.384,6.122
5328.439,26.524,27.076,5.609
5329.666,27.236,26.665,5.550
5330.893,26.664,26.030,6.221
5332.121,27.522,25.430,6.649
5333.349,25.604,25.104,6.531
5334.577,25.041,24.998,6.638
5335.806,25.550,24.947,6.459
5337.034,26.700,25.439,6.513
5338.263,25.452,26.039,6.742
5339.493,25.772,26.370,6.590
5340.722,23.619,26.599,6.465
5341.952,25.841,26.934,5.964
5343.182,26.344,26.729,6.001
5344.413,25.840,26.943,6.550
5345.644,27.900,27.103,6.119
5346.875,26.205,26.972,6.213
5348.106,25.808,26.878,6.526
5349.338,28.106,27.093,7.051
5350.569,24.965,26.904,7.445
5351.802,25.099,26.539,7.540
5353.034,24.502,26.281,6.590
5354.267,27.861,26.245,5.876
5355.500,27.194,26.514,6.403
5356.733,25.215,26.965,7.084
5357.967,25.049,26.915,6.947
5359.200,26.626,26.485,6.472
5360.435,28.458,26.405,5.679
5361.669,27.471,26.903,5.638
5362.904,25.942,27.252,5.755
5364.139,25.418,26.613,5.696
5365.374,24.385,25.863,5.972
5366.610,24.413,25.250,5.821
5367.845,23.868,24.765,5.805
5369.082,23.133,24.631,5.780
5370.318,24.288,24.789,5.522
5371.555,25.551,24.871,5.831
5372.792,24.152,24.933,5.918
5374.029,24.160,25.222,5.871
5375.266,24.860,25.493,6.369
5376.504,24.368,25.632,6.965
5377.742,26.249,25.722,6.651
5378.981,25.999,25.890,5.947
5380.220,24.602,26.086,6.430
5381.459,25.290,26.131,6.354
5382.698,27.097,26.391,6.109
5383.937,25.627,26.759,6.153
5385.177,26.663,26.967,6.266
5386.417,26.909,27.002,6.399
5387.658,26.055,27.140,6.131
5388.898,25.776,27.147,6.181
5390.139,25.251,26.787,6.070
5391.381,25.677,26.288,6.240
5392.622,23.706,25.803,7.006
5393.864,26.867,25.238,6.714
5395.106,25.802,24.753,6.237
5396.349,26.036,24.798,5.743
5397.591,25.217,25.040,6.315
5398.834,24.256,25.523,6.321
5400.078,27.577,26.234,5.561
5401.321,23.727,26.786,6.052
5402.565,25.948,26.847,5.853
5403.809,25.624,26.837,5.340
5405.054,26.699,26.596,5.444
5406.298,26.000,26.424,5.329
5407.543,25.581,26.442,5.398
5408.789,27.084,26.485,5.910
5410.034,27.896,26.893,5.813
5411.280,28.749,27.251,5.458
5412.526,27.856,27.506,6.095
5413.772,26.759,27.756,6.393
5415.019,26.432,28.053,6.576
5416.266,27.458,28.313,6.501
5417.513,26.883,28.345,6.637
5418.761,27.833,28.096,6.685
5420.009,32.191,27.778,6.149
5421.257,28.184,27.361,5.873
5422.505,24.659,26.907,5.967
5423.754,27.052,26.641,5.839
5425.003,29.267,26.519,5.667
5426.253,27.327,26.655,6.280
5427.502,26.363,26.692,6.769
5428.752,27.008,26.643,6.153
5430.002,25.996,26.620,5.886
5431.253,24.851,26.654,6.485
5432.503,26.314,26.781,6.425
5433.754,24.798,26.363,6.401
5435.006,24.194,26.297,6.713
5436.257,26.524,26.076,6.740
5437.509,27.033,25.530,6.541
5438.761,26.117,25.355,6.401
5440.014,26.122,25.145,6.911
5441.267,26.097,25.247,6.644
5442.520,24.869,25.743,6.401
5443.773,26.683,26.154,6.406
5445.027,24.041,26.425,6.181
5446.280,26.680,26.903,6.911
5447.535,26.897,27.073,6.737
5448.789,25.094,27.101,6.320
5450.044,25.290,27.297,6.264
5451.299,27.240,27.527,6.229
5452.554,26.409,27.561,6.910
5453.810,26.617,27.363,6.987
5455.066,27.764,27.042,6.458
5456.322,25.769,26.543,6.182
5457.579,26.680,26.114,6.809
5458.835,27.903,25.962,8.452
5460.092,26.679,26.039,17.029
5461.350,26.014,26.135,29.873
5462.608,26.863,26.217,33.410
5463.865,25.971,26.197,21.589
5465.124,25.734,26.153,11.647
5466.382,25.527,26.123,9.388
5467.641,27.838,26.099,7.756
5468.900,26.022,26.094,7.237
5470.160,25.142,26.191,7.268
5471.419,26.511,26.295,6.744
5472.679,27.530,26.711,7.100
5473.940,25.191,27.086,7.313
5475.200,25.899,27.219,7.372
5476.461,26.032,27.382,6.568
5477.722,25.224,27.564,6.285
5478.984,26.736,27.648,6.407
5480.245,25.899,27.396,6.317
5481.507,27.731,26.960,6.298
5482.770,26.778,26.559,6.929
5484.032,26.451,26.212,8.307
5485.295,24.476,25.802,8.190
5486.558,24.998,25.305,7.643
5487.822,23.924,25.194,6.967
5489.086,25.133,25.368,6.631
5490.350,27.224,25.510,6.552
5491.614,26.060,25.571,6.506
5492.879,24.131,25.871,6.466
5494.144,25.055,26.248,6.568
5495.409,25.365,26.484,6.379
5496.674,25.655,26.557,6.811
5497.940,26.231,26.546,6.898
5499.206,25.552,26.462,6.994
5500.473,26.791,26.171,6.790
5501.739,24.511,25.901,6.732
5503.006,24.674,25.832,6.866
5504.273,24.352,25.730,7.417
5505.541,26.125,25.590,7.465
5506.809,25.798,25.694,6.649
5508.077,23.624,25.769,6.958
5509.345,25.331,25.583,7.070
5510.614,26.276,25.548,6.913
5511.883,25.649,25.607,6.771
5513.152,24.711,25.610,7.101
5514.422,24.201,25.599,7.451
5515.692,25.717,25.547,7.237
5516.962,25.669,25.662,7.495
5518.233,25.497,25.954,6.932
5519.503,26.547,26.405,7.307
5520.774,25.424,26.799,7.910
5522.046,25.189,26.878,8.122
5523.317,26.540,26.906,7.750
5524.589,24.590,26.701,7.322
5525.862,25.233,26.159,6.899
5527.134,23.800,25.392,7.310
5528.407,22.902,24.442,7.170
5529.680,23.559,23.284,6.527
5530.953,24.362,22.225,6.346
5532.227,22.552,21.459,7.018
5533.501,20.574,21.105,7.266
5534.775,21.074,20.992,6.815
5536.050,18.923,20.962,7.361
