Wavelength,Flux,BestFit,SkyFlux
3939.127,2.243,3.021,5.807
3940.034,3.465,3.011,7.196
3940.942,2.571,3.062,8.096
3941.849,2.932,3.077,8.336
3942.757,1.489,3.048,8.339
3943.665,2.884,3.045,8.674
3944.573,4.731,2.983,8.606
3945.481,4.110,3.026,7.742
3946.390,3.977,3.013,6.900
3947.299,4.415,2.962,7.170
3948.208,1.618,2.931,7.744
3949.117,3.377,2.909,7.531
3950.026,3.710,2.931,6.964
3950.936,2.268,2.937,6.811
3951.846,3.184,2.914,7.093
3952.756,2.556,2.868,7.022
3953.666,5.109,2.823,6.257
3954.577,4.728,2.815,5.691
3955.487,1.528,2.863,5.872
3956.398,2.771,2.831,6.267
3957.309,1.023,2.854,6.266
3958.221,1.618,2.823,5.586
3959.132,2.637,2.748,4.999
3960.044,4.106,2.808,4.856
3960.956,4.317,2.837,5.132
3961.868,3.640,2.781,5.321
3962.780,1.708,2.793,5.143
3963.693,1.411,2.807,4.701
3964.606,4.668,2.793,4.224
3965.519,5.685,2.828,3.920
3966.432,0.993,2.816,3.862
3967.345,2.837,2.794,3.873
3968.259,2.365,2.814,3.741
3969.173,1.550,2.777,3.415
3970.087,3.340,2.698,3.176
3971.001,4.073,2.706,3.242
3971.915,1.104,2.682,3.862
3972.830,0.484,2.655,4.690
3973.745,2.739,2.711,5.441
3974.660,3.063,2.714,6.014
3975.575,3.325,2.649,6.449
3976.491,2.694,2.651,6.664
3977.407,3.436,2.599,6.578
3978.323,4.144,2.594,6.528
3979.239,1.586,2.628,6.524
3980.155,2.463,2.636,6.688
3981.072,3.349,2.612,6.765
3981.988,3.937,2.618,6.647
3982.905,3.547,2.670,6.394
3983.823,1.779,2.729,6.157
3984.740,2.511,2.696,5.951
3985.658,2.263,2.674,5.601
3986.576,1.643,2.712,5.328
3987.494,3.013,2.711,5.588
3988.412,3.688,2.656,6.160
3989.330,1.981,2.627,6.684
3990.249,3.696,2.644,6.660
3991.168,3.595,2.682,6.046
3992.087,1.916,2.688,5.477
3993.006,2.078,2.638,5.620
3993.926,0.757,2.627,6.269
3994.846,2.255,2.618,6.358
3995.766,3.271,2.594,5.913
3996.686,3.703,2.584,5.449
3997.606,1.549,2.584,5.594
3998.527,0.905,2.578,5.991
3999.447,3.175,2.655,6.525
4000.369,4.057,2.601,6.656
4001.290,1.426,2.591,6.251
4002.211,-0.865,2.609,5.800
4003.133,1.167,2.607,5.605
4004.055,3.830,2.615,5.870
4004.977,1.633,2.594,6.402
4005.899,1.721,2.607,6.651
4006.822,0.802,2.616,6.702
4007.744,3.991,2.574,7.251
4008.667,1.782,2.500,8.178
4009.590,0.599,2.477,8.725
4010.514,3.131,2.524,8.503
4011.437,4.544,2.579,8.139
4012.361,4.777,2.600,8.533
4013.285,4.561,2.571,8.876
4014.209,3.011,2.553,8.192
4015.134,1.965,2.594,7.659
4016.058,1.055,2.541,7.519
4016.983,5.158,2.516,7.064
4017.908,1.887,2.554,6.889
4018.833,0.828,2.601,7.763
4019.759,2.583,2.592,8.893
4020.685,3.188,2.541,9.026
4021.610,4.555,2.580,8.692
4022.537,2.422,2.641,8.700
4023.463,1.691,2.625,8.222
4024.389,2.527,2.585,7.378
4025.316,2.978,2.581,7.012
4026.243,0.692,2.574,7.085
4027.170,2.208,2.503,7.013
4028.098,2.121,2.512,6.968
4029.025,1.911,2.574,6.954
4029.953,3.901,2.555,6.804
4030.881,4.426,2.512,6.661
4031.809,3.390,2.603,6.925
4032.738,2.126,2.576,7.049
4033.667,2.954,2.520,6.531
4034.596,3.310,2.495,5.948
4035.525,3.274,2.520,5.810
4036.454,2.444,2.565,6.223
4037.383,1.509,2.576,6.852
4038.313,0.809,2.554,7.181
4039.243,1.027,2.572,7.114
4040.173,1.434,2.473,7.145
4041.104,1.101,2.406,7.465
4042.034,3.208,2.468,8.188
4042.965,2.645,2.514,9.691
4043.896,1.312,2.467,10.202
4044.827,3.659,2.531,10.280
4045.759,1.757,2.566,13.019
4046.691,0.132,2.499,18.020
4047.622,1.832,2.433,21.067
4048.555,2.845,2.487,18.666
4049.487,2.334,2.495,13.163
4050.419,3.331,2.476,10.007
4051.352,2.539,2.471,9.656
4052.285,-1.535,2.481,8.849
4053.218,2.549,2.494,7.559
4054.152,2.233,2.493,8.256
4055.085,1.133,2.465,8.533
4056.019,2.283,2.465,7.907
4056.953,2.956,2.474,6.867
4057.887,2.965,2.470,6.533
4058.822,2.462,2.461,7.221
4059.757,2.045,2.467,8.171
4060.692,3.555,2.464,8.318
4061.627,2.724,2.495,8.432
4062.562,3.205,2.501,8.576
4063.498,1.122,2.495,8.975
4064.433,2.928,2.509,10.145
4065.369,4.713,2.513,10.981
4066.305,1.633,2.438,10.872
4067.242,1.958,2.493,10.013
4068.178,3.076,2.466,9.215
4069.115,2.191,2.447,9.129
4070.052,4.495,2.490,9.563
4070.990,2.534,2.485,9.688
4071.927,1.207,2.525,9.321
4072.865,1.949,2.500,8.275
4073.803,3.030,2.518,7.001
4074.741,2.611,2.571,7.032
4075.679,3.737,2.560,8.558
4076.618,3.133,2.458,10.144
4077.557,0.872,2.452,10.453
4078.496,1.220,2.466,9.651
4079.435,3.709,2.516,8.787
4080.374,3.820,2.505,8.791
4081.314,3.983,2.460,9.435
4082.254,3.996,2.512,8.975
4083.194,3.856,2.510,8.013
4084.134,1.350,2.481,7.723
4085.075,1.519,2.467,8.294
4086.015,1.918,2.509,8.968
4086.956,2.319,2.561,8.887
4087.898,1.313,2.522,8.177
4088.839,0.511,2.439,7.574
4089.781,2.439,2.477,7.037
4090.722,2.443,2.517,6.601
4091.664,2.785,2.586,6.831
4092.607,2.429,2.626,7.270
4093.549,2.696,2.514,7.295
4094.492,4.262,2.492,6.933
4095.435,4.407,2.520,6.523
4096.378,4.090,2.491,6.294
4097.321,2.755,2.435,6.384
4098.265,2.246,2.433,6.637
4099.208,3.346,2.485,6.808
4100.152,2.640,2.462,6.678
4101.097,1.980,2.510,6.113
4102.041,3.345,2.512,5.547
4102.986,2.556,2.517,5.315
4103.931,1.345,2.545,5.189
4104.876,2.512,2.514,5.028
4105.821,3.428,2.494,5.149
4106.766,2.166,2.581,5.710
4107.712,1.875,2.575,6.162
4108.658,2.307,2.504,6.178
4109.604,1.892,2.492,6.289
4110.551,3.430,2.554,6.934
4111.497,3.711,2.548,6.786
4112.444,2.695,2.560,5.805
4113.391,1.533,2.525,5.710
4114.338,2.451,2.513,6.232
4115.286,3.186,2.544,6.413
4116.233,4.619,2.543,6.249
4117.181,3.918,2.570,6.057
4118.130,2.712,2.582,5.894
4119.078,3.063,2.526,5.909
4120.026,3.209,2.508,6.223
4120.975,3.470,2.544,6.508
4121.924,2.302,2.520,6.516
4122.873,2.582,2.500,6.942
4123.823,1.493,2.464,7.637
4124.772,4.643,2.504,7.836
4125.722,3.055,2.546,7.439
4126.672,1.790,2.532,7.376
4127.623,2.091,2.516,7.797
4128.573,2.597,2.510,7.713
4129.524,3.561,2.473,7.030
4130.475,3.295,2.503,6.836
4131.426,1.667,2.530,7.192
4132.378,1.916,2.500,7.641
4133.329,4.169,2.482,7.545
4134.281,2.190,2.478,7.930
4135.233,1.078,2.427,8.338
4136.185,2.732,2.479,7.857
4137.138,4.832,2.567,7.474
4138.091,3.457,2.582,7.505
4139.044,1.623,2.534,7.474
4139.997,2.046,2.514,7.103
4140.950,1.791,2.521,6.847
4141.904,2.710,2.552,6.539
4142.858,2.556,2.566,5.961
4143.812,4.085,2.527,5.682
4144.766,2.386,2.478,5.958
4145.720,2.475,2.545,6.709
4146.675,2.336,2.485,6.993
4147.630,3.413,2.427,6.686
4148.585,3.126,2.389,6.232
4149.540,1.895,2.381,6.153
4150.496,2.380,2.447,6.221
4151.452,2.864,2.466,5.991
4152.408,3.495,2.390,6.028
4153.364,2.663,2.306,6.273
4154.321,2.542,2.331,6.475
4155.277,3.130,2.434,7.214
4156.234,2.699,2.473,8.259
4157.191,1.142,2.492,8.676
4158.149,1.684,2.509,8.215
4159.106,2.882,2.540,7.531
4160.064,2.953,2.571,7.527
4161.022,3.407,2.572,8.476
4161.980,3.160,2.552,8.854
4162.939,0.352,2.594,8.663
4163.897,2.030,2.590,8.863
4164.856,3.693,2.605,10.155
4165.815,3.983,2.622,10.665
4166.775,4.318,2.646,10.482
4167.734,2.386,2.708,10.504
4168.694,3.180,2.682,10.460
4169.654,4.020,2.590,10.217
4170.614,2.653,2.589,10.372
4171.574,3.158,2.585,10.314
4172.535,4.000,2.577,9.613
4173.496,0.906,2.689,9.046
4174.457,2.505,2.711,8.682
4175.418,1.431,2.689,8.587
4176.380,2.263,2.670,8.511
4177.342,1.542,2.677,8.330
4178.304,1.207,2.673,8.622
4179.266,3.114,2.620,8.714
4180.228,2.196,2.630,8.292
4181.191,1.805,2.661,7.911
4182.154,4.220,2.714,7.680
4183.117,3.216,2.722,7.556
4184.080,2.912,2.671,7.301
4185.044,2.869,2.643,7.137
4186.007,4.861,2.710,7.281
4186.971,1.547,2.748,6.671
4187.936,0.655,2.733,6.328
4188.900,3.393,2.694,6.434
4189.865,3.524,2.689,6.334
4190.830,3.299,2.732,6.662
4191.795,3.071,2.710,7.188
4192.760,1.794,2.707,7.359
4193.725,1.401,2.680,7.023
4194.691,1.293,2.634,6.698
4195.657,2.815,2.642,6.790
4196.623,2.759,2.738,6.767
4197.590,1.686,2.766,6.051
4198.556,1.734,2.786,5.597
4199.523,3.960,2.796,5.539
4200.490,3.062,2.762,5.625
4201.458,3.346,2.727,5.735
4202.425,3.572,2.754,5.715
4203.393,2.189,2.719,5.640
4204.361,2.748,2.745,5.569
4205.329,3.158,2.803,5.618
4206.298,1.141,2.818,5.827
4207.266,2.417,2.808,6.254
4208.235,1.338,2.853,6.972
4209.204,1.881,2.878,7.244
4210.174,1.775,2.835,6.697
4211.143,2.477,2.908,6.019
4212.113,1.248,2.953,5.851
4213.083,1.830,2.904,5.955
4214.053,4.000,2.905,5.907
4215.023,3.967,2.852,5.738
4215.994,3.168,2.763,5.885
4216.965,2.816,2.753,6.161
4217.936,3.176,2.809,6.017
4218.907,2.433,2.851,5.806
4219.879,4.062,2.837,5.632
4220.851,2.822,2.833,5.608
4221.823,2.811,2.887,5.976
4222.795,3.039,2.922,6.154
4223.767,4.193,2.916,6.202
4224.740,4.750,2.925,6.107
4225.713,3.119,2.962,5.873
4226.686,2.276,2.885,5.353
4227.659,3.787,2.943,4.802
4228.633,4.433,2.988,4.987
4229.607,2.920,2.972,5.568
4230.581,3.933,2.937,5.614
4231.555,4.550,2.936,5.588
4232.530,2.132,2.985,5.613
4233.504,1.307,2.923,5.558
4234.479,2.362,2.916,5.656
4235.454,1.540,2.954,5.917
4236.430,0.564,2.948,6.098
4237.405,1.624,2.933,6.271
4238.381,2.047,3.076,6.327
4239.357,1.202,3.045,6.125
4240.333,1.196,3.052,5.741
4241.310,3.359,3.037,5.347
4242.287,2.886,3.003,5.413
4243.263,1.198,3.108,5.321
4244.241,3.664,3.156,5.135
4245.218,3.533,3.096,5.714
4246.196,3.461,3.116,7.095
4247.173,3.442,3.136,8.272
4248.152,2.442,3.088,8.565
4249.130,2.102,3.072,7.612
4250.108,2.369,3.135,6.442
4251.087,5.081,3.160,6.137
4252.066,5.820,3.183,6.644
4253.045,3.407,3.222,7.340
4254.025,2.447,3.260,7.392
4255.004,2.630,3.282,6.753
4255.984,3.628,3.308,6.435
4256.964,4.156,3.279,6.796
4257.945,4.850,3.244,7.225
4258.925,4.391,3.218,7.212
4259.906,3.994,3.204,6.853
4260.887,4.429,3.197,6.225
4261.868,1.934,3.119,5.693
4262.849,2.960,3.050,5.762
4263.831,1.336,3.043,6.264
4264.813,2.369,3.080,6.822
4265.795,3.167,3.080,7.091
4266.778,2.406,3.007,7.168
4267.760,4.431,2.999,7.373
4268.743,4.822,2.899,7.403
4269.726,4.179,2.919,7.007
4270.709,3.880,3.007,6.394
4271.693,5.549,3.047,6.040
4272.676,7.419,3.075,6.355
4273.660,2.523,3.182,6.512
4274.644,3.761,3.235,6.120
4275.629,2.995,3.168,5.971
4276.613,5.728,3.187,6.411
4277.598,5.627,3.312,6.687
4278.583,3.246,3.345,6.475
4279.569,4.107,3.437,6.299
4280.554,3.629,3.509,6.267
4281.540,4.756,3.439,6.217
4282.526,4.980,3.356,6.050
4283.512,3.954,3.302,5.880
4284.499,5.424,3.179,6.012
4285.485,2.460,3.117,6.359
4286.472,3.386,3.002,6.323
4287.459,1.416,3.009,5.862
4288.447,2.196,3.081,5.716
4289.434,0.748,3.095,5.728
4290.422,1.647,3.079,5.547
4291.410,0.808,3.159,5.735
4292.398,0.177,3.154,6.295
4293.387,-0.560,3.127,6.647
4294.375,0.369,3.162,6.807
4295.364,1.687,3.242,6.787
4296.353,0.277,3.291,6.684
4297.343,1.448,3.340,6.506
4298.332,1.017,3.334,6.281
4299.322,0.594,3.467,6.162
4300.312,0.599,3.560,5.803
4301.303,0.179,3.542,5.532
4302.293,1.834,3.607,5.389
4303.284,4.027,3.666,5.353
4304.275,4.843,3.626,5.563
4305.266,4.685,3.598,5.617
4306.258,4.403,3.582,5.572
4307.249,4.323,3.533,5.860
4308.241,4.764,3.480,6.325
4309.233,5.406,3.547,6.778
4310.226,5.634,3.607,6.951
4311.218,5.635,3.706,6.568
4312.211,4.481,3.726,6.263
4313.204,4.871,3.650,7.012
4314.197,4.239,3.629,8.075
4315.191,4.585,3.644,8.489
4316.184,5.139,3.624,8.443
4317.178,6.220,3.640,8.104
4318.173,6.841,3.745,7.804
4319.167,5.041,3.872,7.850
4320.162,3.517,3.923,7.997
4321.157,5.069,3.990,8.172
4322.152,4.006,3.936,8.005
4323.147,3.135,3.864,6.863
4324.143,4.762,3.852,5.907
4325.138,4.641,3.863,6.346
4326.134,3.711,3.830,6.912
4327.131,4.756,3.830,7.059
4328.127,2.667,3.780,6.959
4329.124,2.243,3.650,6.496
4330.121,3.636,3.635,5.989
4331.118,2.386,3.700,6.141
4332.115,2.503,3.593,6.507
4333.113,5.341,3.532,6.386
4334.111,3.227,3.621,6.210
4335.109,3.364,3.625,6.219
4336.107,5.330,3.449,6.457
4337.106,3.725,3.220,6.574
4338.104,3.707,3.127,6.140
4339.103,2.426,3.107,5.670
4340.103,4.143,3.267,5.422
4341.102,3.637,3.493,5.392
4342.102,2.846,3.564,5.730
4343.102,3.044,3.459,6.245
4344.102,3.928,3.360,6.533
4345.102,5.189,3.258,6.580
4346.103,4.579,3.229,6.722
4347.104,5.177,3.252,7.235
4348.105,5.701,3.314,7.902
4349.106,4.202,3.385,8.145
4350.108,4.783,3.414,7.758
4351.109,4.176,3.421,7.148
4352.111,4.513,3.365,6.803
4353.114,3.660,3.349,6.500
4354.116,5.392,3.362,6.310
4355.119,5.133,3.365,6.449
4356.122,3.972,3.354,7.154
4357.125,3.608,3.287,11.590
4358.128,0.843,3.235,22.515
4359.132,0.787,3.234,33.037
4360.136,4.213,3.289,31.153
4361.140,3.478,3.343,19.207
4362.144,4.993,3.325,10.935
4363.149,2.730,3.299,9.025
4364.153,3.067,3.270,8.032
4365.158,3.848,3.248,6.990
4366.164,4.526,3.254,6.723
4367.169,2.868,3.270,7.267
4368.175,1.774,3.251,7.328
4369.181,3.621,3.197,6.901
4370.187,3.966,3.167,6.889
4371.193,2.020,3.183,6.471
4372.200,3.443,3.161,6.160
4373.207,3.452,3.124,6.859
4374.214,2.933,3.181,7.446
4375.221,2.241,3.192,7.229
4376.229,2.619,3.139,7.337
4377.236,2.819,3.104,7.946
4378.244,1.891,3.109,7.921
4379.253,2.890,3.138,7.271
4380.261,3.564,3.156,7.031
4381.270,3.117,3.102,7.090
4382.279,2.827,3.102,6.914
4383.288,2.760,3.094,6.392
4384.297,2.959,3.071,5.651
4385.307,3.087,3.049,5.297
4386.317,3.270,3.023,5.975
4387.327,2.871,3.020,6.544
4388.337,1.428,3.030,6.194
4389.348,3.122,3.014,6.133
4390.359,2.792,3.002,6.364
4391.370,3.287,3.018,6.139
4392.381,3.242,3.033,6.275
4393.392,2.183,3.016,6.803
4394.404,2.224,2.990,6.775
4395.416,3.468,3.022,6.256
4396.428,4.032,3.007,6.157
4397.441,2.953,2.955,6.938
4398.453,1.580,2.987,7.349
4399.466,3.058,2.935,6.910
4400.479,1.912,2.953,6.672
4401.493,2.149,2.931,6.848
4402.506,3.331,2.923,7.578
4403.520,2.559,2.935,7.621
4404.534,4.321,2.887,7.879
4405.549,3.502,2.935,8.442
4406.563,3.203,2.920,8.646
4407.578,4.211,2.925,8.763
4408.593,4.947,2.902,8.968
4409.608,4.510,2.860,9.114
4410.624,2.451,2.894,8.927
4411.639,1.944,2.873,9.026
4412.655,3.327,2.873,9.495
4413.671,1.644,2.849,9.328
4414.688,4.829,2.833,8.676
4415.704,2.767,2.813,8.744
4416.721,2.592,2.754,9.190
4417.738,2.477,2.788,8.934
4418.756,3.041,2.721,8.353
4419.773,3.959,2.660,8.735
4420.791,3.230,2.716,9.381
4421.809,3.114,2.818,9.388
4422.827,4.036,2.799,8.725
4423.846,3.934,2.755,8.019
4424.865,3.483,2.785,8.268
4425.884,2.380,2.835,9.067
4426.903,3.897,2.843,9.140
4427.922,2.895,2.822,8.904
4428.942,1.743,2.811,8.130
4429.962,2.025,2.763,7.763
4430.982,3.119,2.762,7.654
4432.003,4.461,2.806,7.669
4433.023,4.152,2.825,8.323
4434.044,2.336,2.806,8.192
4435.065,3.031,2.809,7.101
4436.086,3.330,2.824,6.207
4437.108,3.148,2.761,6.732
4438.130,5.069,2.770,7.603
4439.152,3.788,2.803,8.199
4440.174,4.089,2.792,8.319
4441.197,2.830,2.762,8.107
4442.219,2.855,2.681,7.395
4443.242,3.371,2.730,7.094
4444.266,2.090,2.711,7.196
4445.289,2.339,2.697,7.525
4446.313,2.814,2.728,7.852
4447.337,2.760,2.705,7.844
4448.361,2.684,2.760,7.540
4449.385,2.253,2.735,7.331
4450.410,2.034,2.752,7.343
4451.435,2.634,2.794,7.398
4452.460,2.849,2.805,7.165
4453.485,2.679,2.795,6.442
4454.511,3.190,2.780,6.383
4455.536,2.198,2.766,6.532
4456.562,2.398,2.774,6.395
4457.589,2.370,2.774,6.389
4458.615,3.239,2.762,6.338
4459.642,2.250,2.781,6.562
4460.669,1.304,2.817,6.534
4461.696,2.385,2.756,6.166
4462.724,2.940,2.779,5.909
4463.751,2.760,2.804,5.994
4464.779,2.722,2.770,6.513
4465.808,1.904,2.791,7.048
4466.836,1.909,2.862,7.121
4467.865,3.863,2.816,6.764
4468.893,2.524,2.833,6.285
4469.923,2.850,2.802,6.176
4470.952,1.556,2.721,6.163
4471.982,1.762,2.777,6.125
4473.011,1.492,2.767,6.384
4474.041,3.603,2.739,6.437
4475.072,4.292,2.718,6.617
4476.102,3.984,2.711,6.788
4477.133,2.051,2.722,6.678
4478.164,2.575,2.758,6.352
4479.195,2.544,2.801,6.247
4480.227,1.356,2.804,6.415
4481.259,2.973,2.762,6.261
4482.290,2.611,2.699,5.841
4483.323,3.210,2.658,6.062
4484.355,2.236,2.672,6.890
4485.388,2.574,2.715,7.441
4486.421,3.625,2.741,7.218
4487.454,3.976,2.740,6.400
4488.487,2.489,2.764,6.029
4489.521,2.808,2.778,6.412
4490.555,3.026,2.714,6.284
4491.589,2.450,2.754,6.185
4492.623,1.484,2.793,6.494
4493.658,1.995,2.771,6.992
4494.693,2.481,2.773,7.188
4495.728,1.955,2.797,7.029
4496.763,2.692,2.772,6.766
4497.799,1.751,2.847,6.733
4498.834,1.501,2.788,6.768
4499.870,6.080,2.746,6.933
4500.907,0.501,2.744,6.873
4501.943,3.584,2.768,6.953
4502.980,3.374,2.820,7.093
4504.017,2.891,2.776,6.711
4505.054,3.272,2.784,6.620
4506.091,2.227,2.775,6.840
4507.129,2.246,2.767,7.169
4508.167,2.334,2.795,7.282
4509.205,1.664,2.815,7.097
4510.244,2.113,2.765,6.916
4511.282,2.883,2.818,6.865
4512.321,2.149,2.821,6.771
4513.360,2.046,2.754,6.741
4514.400,3.412,2.751,6.552
4515.439,2.389,2.859,6.622
4516.479,2.759,2.798,6.617
4517.519,1.701,2.819,6.563
4518.559,2.398,2.842,6.515
4519.600,3.184,2.838,6.429
4520.641,1.062,2.821,6.786
4521.682,3.084,2.793,7.442
4522.723,1.834,2.771,7.753
4523.765,1.630,2.796,7.351
4524.806,3.391,2.717,7.152
4525.848,2.338,2.667,7.081
4526.891,2.693,2.721,7.129
4527.933,4.856,2.754,7.380
4528.976,4.115,2.789,7.431
4530.019,2.192,2.810,7.308
4531.062,2.657,2.778,7.393
4532.105,2.765,2.751,7.855
4533.149,3.392,2.764,7.843
4534.193,3.840,2.781,8.081
4535.237,2.637,2.797,8.230
4536.282,2.238,2.750,7.969
4537.326,2.836,2.769,7.698
4538.371,3.393,2.804,7.874
4539.416,2.059,2.782,8.153
4540.462,1.377,2.746,8.147
4541.507,2.309,2.777,7.788
4542.553,2.572,2.778,7.898
4543.599,3.699,2.763,8.341
4544.645,4.591,2.790,8.293
4545.692,1.433,2.820,8.482
4546.739,1.948,2.784,8.176
4547.786,5.819,2.844,7.765
4548.833,3.124,2.851,7.831
4549.881,1.684,2.797,7.215
4550.928,3.527,2.744,7.182
4551.976,0.978,2.753,7.606
4553.025,1.959,2.814,7.668
4554.073,1.873,2.799,7.735
4555.122,2.194,2.771,7.653
4556.171,2.392,2.809,7.171
4557.220,2.031,2.814,7.177
4558.270,2.684,2.763,7.715
4559.319,2.894,2.770,7.860
4560.369,2.959,2.790,7.502
4561.419,2.808,2.800,7.341
4562.470,2.616,2.801,6.937
4563.520,3.431,2.812,6.683
4564.571,4.574,2.809,6.453
4565.623,1.451,2.759,6.970
4566.674,2.166,2.754,7.221
4567.726,2.155,2.789,6.715
4568.777,3.614,2.781,6.863
4569.830,2.601,2.769,6.994
4570.882,2.259,2.797,6.744
4571.935,2.648,2.815,6.203
4572.987,1.922,2.740,6.097
4574.040,3.002,2.755,6.424
4575.094,4.593,2.769,6.710
4576.147,3.122,2.756,6.719
4577.201,1.881,2.726,6.896
4578.255,2.140,2.696,6.896
4579.310,3.825,2.742,7.131
4580.364,2.620,2.744,7.826
4581.419,2.969,2.737,7.932
4582.474,1.682,2.752,7.587
4583.529,3.085,2.756,7.677
4584.585,1.691,2.714,7.520
4585.640,1.782,2.697,7.084
4586.696,3.039,2.655,6.863
4587.753,2.492,2.661,6.941
4588.809,2.513,2.660,7.301
