Wavelength,Flux,BestFit,SkyFlux
3787.041,-0.381,0.147,4.020
3787.913,3.196,0.144,3.339
3788.785,1.614,0.143,2.938
3789.658,0.486,0.145,2.912
3790.531,0.952,0.149,3.496
3791.403,0.448,0.156,4.224
3792.277,0.215,0.162,4.737
3793.150,-1.279,0.168,4.355
3794.023,-1.285,0.171,4.425
3794.897,1.068,0.172,4.045
3795.771,2.141,0.171,4.046
3796.645,-0.003,0.168,4.088
3797.519,-0.615,0.164,3.856
3798.394,0.849,0.162,3.148
3799.269,-1.182,0.162,2.964
3800.144,-0.061,0.163,3.001
3801.019,1.358,0.167,3.141
3801.894,-0.278,0.171,3.814
3802.769,2.449,0.176,3.889
3803.645,0.874,0.179,3.817
3804.521,0.824,0.181,3.727
3805.397,1.213,0.181,3.365
3806.274,0.722,0.178,2.964
3807.150,0.025,0.174,3.085
3808.027,-0.065,0.170,3.344
3808.904,-0.244,0.166,3.375
3809.781,0.785,0.164,3.168
3810.658,2.034,0.164,3.137
3811.536,1.610,0.165,3.477
3812.414,0.069,0.167,3.761
3813.291,0.743,0.168,3.940
3814.170,0.542,0.168,4.267
3815.048,1.368,0.166,4.266
3815.926,0.774,0.164,3.981
3816.805,-0.323,0.163,3.786
3817.684,-0.024,0.162,4.244
3818.563,-0.233,0.162,4.175
3819.443,-0.899,0.162,4.291
3820.322,0.040,0.161,4.156
3821.202,-0.265,0.160,3.714
3822.082,-1.009,0.158,3.384
3822.962,-0.501,0.155,3.528
3823.843,-0.565,0.153,3.615
3824.723,1.317,0.151,3.614
3825.604,-0.070,0.151,3.503
3826.485,-0.324,0.152,2.898
3827.366,0.828,0.153,2.965
3828.247,1.597,0.156,3.480
3829.129,3.574,0.158,4.086
3830.011,1.636,0.160,4.998
3830.893,1.604,0.161,6.187
3831.775,0.609,0.160,6.457
3832.657,-1.059,0.159,6.078
3833.540,-0.489,0.158,5.438
3834.423,1.287,0.158,5.070
3835.306,0.778,0.159,4.549
3836.189,0.557,0.161,4.481
3837.072,0.286,0.164,4.586
3837.956,0.148,0.166,4.495
3838.840,0.362,0.169,4.576
3839.724,-0.141,0.171,4.008
3840.608,0.188,0.173,3.771
3841.493,0.342,0.174,4.280
3842.377,0.052,0.175,4.460
3843.262,-0.921,0.177,4.400
3844.147,-1.520,0.178,4.364
3845.032,0.431,0.180,4.374
3845.918,1.035,0.182,4.320
3846.803,-1.323,0.186,4.832
3847.689,-0.485,0.189,4.743
3848.575,2.019,0.193,3.987
3849.462,1.044,0.195,3.634
3850.348,-0.929,0.195,3.774
3851.235,2.931,0.194,3.749
3852.122,1.532,0.190,4.048
3853.009,-1.510,0.186,3.971
3853.896,0.070,0.181,3.447
3854.784,3.334,0.177,3.395
3855.671,-1.315,0.175,3.789
3856.559,0.726,0.175,3.746
3857.447,0.136,0.177,3.151
3858.336,0.044,0.178,2.770
3859.224,0.549,0.179,3.196
3860.113,-0.459,0.178,3.084
3861.002,0.044,0.175,2.692
3861.891,1.019,0.171,2.805
3862.780,-1.208,0.168,3.253
3863.670,-1.131,0.166,3.494
3864.560,0.848,0.166,3.482
3865.449,0.799,0.166,3.242
3866.340,-0.096,0.167,2.895
3867.230,-0.335,0.168,2.769
3868.121,0.809,0.168,3.396
3869.011,0.170,0.166,3.623
3869.902,-0.543,0.165,3.333
3870.793,0.516,0.163,3.068
3871.685,-0.557,0.162,2.765
3872.576,-0.729,0.161,2.448
3873.468,-0.018,0.162,2.364
3874.360,1.384,0.163,2.799
3875.252,0.966,0.164,3.248
3876.145,-0.990,0.166,3.411
3877.037,0.985,0.169,3.271
3877.930,0.711,0.171,2.871
3878.823,-0.426,0.175,2.643
3879.717,-0.451,0.179,2.403
3880.610,0.127,0.183,2.265
3881.504,0.068,0.187,2.413
3882.398,0.077,0.190,2.351
3883.292,1.454,0.192,2.143
3884.186,0.896,0.193,2.255
3885.080,0.217,0.191,2.633
3885.975,0.357,0.187,2.669
3886.870,0.883,0.182,2.422
3887.765,1.634,0.176,2.239
3888.660,0.284,0.171,2.173
3889.556,-0.132,0.168,2.121
3890.451,-0.038,0.166,2.132
3891.347,-0.021,0.166,2.354
3892.243,-0.041,0.168,2.543
3893.140,-0.320,0.170,2.750
3894.036,-0.669,0.172,3.042
3894.933,-0.019,0.174,3.013
3895.830,-0.404,0.175,2.906
3896.727,-1.486,0.176,2.892
3897.625,-0.868,0.177,2.993
3898.522,1.529,0.179,3.214
3899.420,0.382,0.181,3.372
3900.318,0.062,0.183,3.291
3901.216,0.039,0.184,3.391
3902.114,-0.114,0.185,3.525
3903.013,0.439,0.186,3.337
3903.912,1.512,0.186,3.342
3904.811,0.950,0.186,3.537
3905.710,0.319,0.186,4.067
3906.609,0.390,0.186,4.895
3907.509,1.224,0.185,5.304
3908.409,1.743,0.183,5.134
3909.309,0.263,0.181,5.616
3910.209,-0.502,0.179,5.495
3911.110,0.808,0.177,5.637
3912.010,0.916,0.174,5.556
3912.911,-0.082,0.172,5.563
3913.812,-0.299,0.170,5.516
3914.714,-0.545,0.168,4.946
3915.615,-0.213,0.167,4.861
3916.517,0.792,0.166,4.025
3917.419,0.121,0.165,3.937
3918.321,-0.646,0.164,4.104
3919.223,-0.118,0.164,3.874
3920.126,-1.458,0.163,3.819
3921.029,-0.008,0.163,3.762
3921.931,-0.450,0.164,3.329
3922.835,-0.415,0.165,3.029
3923.738,0.167,0.166,3.219
3924.642,-0.002,0.167,3.313
3925.545,0.762,0.168,3.302
3926.449,-0.225,0.168,3.176
3927.354,-0.017,0.166,3.027
3928.258,0.424,0.164,2.728
3929.163,0.599,0.162,2.374
3930.067,0.866,0.160,2.412
3930.972,0.625,0.159,2.594
3931.878,-0.100,0.159,2.614
3932.783,-0.527,0.159,2.373
3933.689,-0.422,0.161,2.218
3934.595,0.290,0.164,2.256
3935.501,0.778,0.167,2.276
3936.407,-0.488,0.169,2.322
3937.314,-0.963,0.171,2.221
3938.220,-0.689,0.172,2.346
3939.127,0.047,0.171,2.289
3940.034,0.724,0.170,2.992
3940.942,0.696,0.168,3.613
3941.849,-0.060,0.166,4.278
3942.757,0.061,0.165,4.363
3943.665,0.593,0.165,4.314
3944.573,1.517,0.164,4.106
3945.481,1.381,0.164,3.695
3946.390,-0.147,0.163,3.617
3947.299,0.109,0.162,3.977
3948.208,1.067,0.160,4.164
3949.117,-0.398,0.160,4.033
3950.026,-0.372,0.160,3.829
3950.936,0.408,0.162,3.737
3951.846,-0.349,0.165,3.777
3952.756,0.539,0.168,3.543
3953.666,0.771,0.172,3.560
3954.577,0.568,0.175,3.112
3955.487,0.134,0.176,3.521
3956.398,0.174,0.176,3.622
3957.309,0.821,0.174,3.369
3958.221,0.542,0.171,3.362
3959.132,-0.607,0.167,3.398
3960.044,-0.321,0.163,3.563
3960.956,0.092,0.159,3.255
3961.868,0.393,0.157,2.638
3962.780,0.724,0.156,2.962
3963.693,-0.351,0.156,2.941
3964.606,-0.472,0.156,2.536
3965.519,0.383,0.157,2.116
3966.432,0.237,0.158,1.980
3967.345,-0.222,0.159,2.026
3968.259,0.555,0.160,1.870
3969.173,1.079,0.161,1.371
3970.087,-0.077,0.162,1.375
3971.001,-0.115,0.163,1.618
3971.915,-0.324,0.164,1.926
3972.830,-0.373,0.167,2.250
3973.745,-0.002,0.170,2.577
3974.660,-1.461,0.173,2.856
3975.575,0.774,0.176,3.095
3976.491,0.821,0.178,2.969
3977.407,-0.105,0.178,3.301
3978.323,-0.276,0.178,3.178
3979.239,-0.247,0.176,3.277
3980.155,-0.880,0.175,3.358
3981.072,-0.238,0.173,3.544
3981.988,0.563,0.172,3.217
3982.905,1.171,0.172,3.247
3983.823,0.793,0.171,3.406
3984.740,-0.505,0.171,3.692
3985.658,-0.307,0.171,3.470
3986.576,1.107,0.171,3.132
3987.494,-0.124,0.171,3.430
3988.412,-0.989,0.170,3.709
3989.330,-0.094,0.168,3.864
3990.249,0.752,0.165,3.803
3991.168,0.090,0.162,3.622
3992.087,-0.584,0.158,3.326
3993.006,0.219,0.155,3.516
3993.926,-0.705,0.152,3.423
3994.846,-0.687,0.150,3.323
3995.766,1.824,0.151,3.364
3996.686,-0.738,0.154,3.585
3997.606,-0.600,0.156,3.294
3998.527,-0.512,0.159,3.074
3999.447,0.195,0.162,3.401
4000.369,0.727,0.164,3.712
4001.290,0.149,0.165,3.428
4002.211,0.826,0.164,3.152
4003.133,0.837,0.165,3.017
4004.055,0.071,0.165,3.274
4004.977,0.120,0.165,3.299
4005.899,0.761,0.165,3.434
4006.822,0.711,0.163,3.704
4007.744,0.181,0.160,4.094
4008.667,0.132,0.158,4.544
4009.590,0.017,0.156,4.628
4010.514,0.662,0.154,4.885
4011.437,1.038,0.153,4.695
4012.361,0.298,0.153,4.756
4013.285,0.650,0.152,4.733
4014.209,0.732,0.149,4.386
4015.134,-0.102,0.144,4.322
4016.058,-0.497,0.139,4.354
4016.983,0.009,0.135,4.236
4017.908,0.338,0.131,4.014
4018.833,-0.406,0.129,4.205
4019.759,0.311,0.130,4.737
4020.685,-0.005,0.131,4.676
4021.610,-0.088,0.134,5.253
4022.537,0.250,0.139,5.342
4023.463,-0.026,0.144,5.251
4024.389,-0.339,0.149,5.225
4025.316,0.239,0.156,4.925
4026.243,1.045,0.161,4.194
4027.170,1.143,0.164,3.637
4028.098,0.590,0.165,4.156
4029.025,0.140,0.164,4.030
4029.953,0.243,0.162,4.220
4030.881,0.721,0.159,4.109
4031.809,1.373,0.154,3.821
4032.738,-0.436,0.149,3.645
4033.667,-1.200,0.144,3.639
4034.596,1.376,0.139,3.652
4035.525,-0.184,0.134,3.594
4036.454,0.101,0.130,4.091
4037.383,1.672,0.126,4.218
4038.313,1.049,0.125,3.946
4039.243,-0.105,0.126,4.617
4040.173,0.655,0.127,4.219
4041.104,-0.024,0.130,4.621
4042.034,0.199,0.133,4.880
4042.965,-0.038,0.136,4.889
4043.896,-0.775,0.140,5.515
4044.827,-0.560,0.143,6.153
4045.759,0.964,0.145,6.900
4046.691,1.181,0.145,8.707
4047.622,-0.011,0.145,10.734
4048.555,-0.763,0.145,10.616
4049.487,0.991,0.145,8.446
4050.419,1.669,0.143,6.275
4051.352,-0.908,0.139,5.410
4052.285,0.006,0.134,5.237
4053.218,0.377,0.130,4.794
4054.152,0.016,0.128,5.209
4055.085,-0.785,0.129,4.773
4056.019,-0.763,0.134,4.603
4056.953,0.429,0.143,4.223
4057.887,0.427,0.152,3.806
4058.822,0.070,0.161,4.020
4059.757,0.430,0.168,4.066
4060.692,1.298,0.174,4.384
4061.627,0.670,0.176,4.510
4062.562,-1.335,0.175,4.588
4063.498,-0.106,0.173,4.393
4064.433,0.948,0.170,4.617
4065.369,0.609,0.168,4.890
4066.305,0.471,0.168,5.107
4067.242,0.658,0.169,4.927
4068.178,0.282,0.165,4.717
4069.115,0.055,0.166,4.830
4070.052,0.566,0.166,4.937
4070.990,-0.735,0.165,4.878
4071.927,-0.407,0.162,4.639
4072.865,0.300,0.159,4.103
4073.803,-0.959,0.154,4.265
4074.741,0.224,0.154,3.928
4075.679,0.561,0.154,4.717
4076.618,0.138,0.153,5.240
4077.557,0.354,0.153,5.450
4078.496,0.157,0.155,5.084
4079.435,-1.095,0.157,4.971
4080.374,-0.205,0.159,4.795
4081.314,0.582,0.161,5.529
4082.254,0.785,0.163,5.343
4083.194,0.323,0.168,4.569
4084.134,0.458,0.172,4.878
4085.075,1.305,0.176,4.613
4086.015,-0.016,0.179,4.592
4086.956,-0.464,0.180,4.554
4087.898,-0.027,0.182,4.151
4088.839,0.444,0.183,4.116
4089.781,-0.101,0.184,4.140
4090.722,-1.079,0.183,4.119
4091.664,0.325,0.180,3.794
4092.607,1.618,0.175,3.628
4093.549,-0.470,0.170,3.703
4094.492,-0.881,0.168,3.803
4095.435,0.180,0.167,4.072
4096.378,-0.461,0.165,4.025
4097.321,0.175,0.163,3.702
4098.265,1.223,0.164,3.354
4099.208,0.916,0.167,3.276
4100.152,-0.029,0.167,3.481
4101.097,-0.207,0.168,3.465
4102.041,0.265,0.171,3.327
4102.986,-0.430,0.174,2.691
4103.931,0.306,0.174,2.724
4104.876,-1.082,0.174,3.178
4105.821,-0.053,0.174,3.201
4106.766,1.393,0.168,3.215
4107.712,-0.797,0.159,3.396
4108.658,-0.770,0.154,3.543
4109.604,0.294,0.150,3.580
4110.551,0.827,0.143,3.881
4111.497,-0.245,0.136,3.827
4112.444,-0.748,0.136,3.354
4113.391,0.548,0.140,3.226
4114.338,-0.312,0.141,3.604
4115.286,0.242,0.149,4.026
4116.233,-0.439,0.160,3.825
4117.181,-0.485,0.166,3.805
4118.130,0.624,0.169,3.890
4119.078,1.066,0.174,3.331
4120.026,0.147,0.172,3.114
4120.975,-0.305,0.168,3.210
4121.924,1.172,0.165,3.148
4122.873,1.140,0.161,3.608
4123.823,-0.034,0.157,3.857
4124.772,0.093,0.154,3.838
4125.722,-0.277,0.155,4.100
4126.672,-0.396,0.155,4.376
4127.623,0.890,0.153,4.334
4128.573,0.675,0.151,4.164
4129.524,-0.476,0.149,3.956
4130.475,0.093,0.141,3.753
4131.426,0.969,0.133,3.860
4132.378,0.167,0.124,4.043
4133.329,0.959,0.119,3.906
4134.281,0.971,0.122,3.919
4135.233,0.317,0.131,4.092
4136.185,0.798,0.143,4.187
4137.138,0.376,0.154,4.268
4138.091,-0.236,0.161,4.317
4139.044,0.781,0.164,4.266
4139.997,0.100,0.163,4.163
4140.950,-0.993,0.162,4.083
4141.904,0.396,0.159,4.138
4142.858,0.836,0.150,3.421
4143.812,1.703,0.141,3.221
4144.766,0.454,0.138,3.248
4145.720,0.282,0.139,3.355
4146.675,0.718,0.138,3.480
4147.630,-0.360,0.137,3.790
4148.585,0.202,0.140,3.663
4149.540,0.437,0.141,3.527
4150.496,1.043,0.140,3.422
4151.452,-0.015,0.141,3.561
4152.408,-1.140,0.145,3.853
4153.364,-0.028,0.148,3.660
4154.321,0.025,0.146,3.707
4155.277,0.132,0.144,3.904
4156.234,-0.340,0.145,3.866
4157.191,-0.073,0.147,4.318
4158.149,0.658,0.147,4.338
4159.106,0.395,0.149,4.049
4160.064,-0.333,0.153,4.192
4161.022,0.428,0.155,4.322
4161.980,0.825,0.153,4.561
4162.939,0.299,0.149,4.702
4163.897,0.048,0.148,4.986
4164.856,0.500,0.150,5.206
4165.815,-0.438,0.150,5.459
4166.775,-0.514,0.153,5.564
4167.734,0.661,0.156,5.222
4168.694,-0.048,0.156,5.454
4169.654,-0.519,0.156,5.097
4170.614,1.565,0.160,4.947
4171.574,0.185,0.161,4.643
4172.535,-0.437,0.161,4.396
4173.496,0.466,0.162,4.746
4174.457,0.251,0.165,4.680
4175.418,-0.209,0.165,4.321
4176.380,0.791,0.161,4.040
4177.342,0.161,0.156,4.017
4178.304,0.167,0.151,4.466
4179.266,0.269,0.147,4.172
4180.228,-0.162,0.143,4.520
4181.191,-0.162,0.138,4.482
4182.154,0.779,0.136,4.042
4183.117,0.319,0.139,4.036
4184.080,-0.686,0.139,4.143
4185.044,0.514,0.138,3.630
4186.007,1.037,0.142,3.323
4186.971,0.483,0.152,3.567
4187.936,0.768,0.158,3.263
4188.900,0.872,0.164,3.362
4189.865,0.550,0.173,3.435
4190.830,0.582,0.182,3.381
4191.795,0.736,0.184,3.798
4192.760,0.697,0.185,3.758
4193.725,0.543,0.186,3.748
4194.691,0.490,0.188,3.804
4195.657,0.223,0.190,3.723
4196.623,-0.013,0.191,3.464
4197.590,-0.354,0.193,3.232
4198.556,-0.345,0.196,3.257
4199.523,0.413,0.200,3.060
4200.490,0.966,0.200,2.932
4201.458,0.935,0.200,3.059
4202.425,-0.616,0.201,3.244
4203.393,-0.418,0.202,3.245
4204.361,0.385,0.195,3.038
4205.329,-0.499,0.195,3.139
4206.298,0.825,0.200,3.363
4207.266,0.045,0.199,3.776
4208.235,-0.353,0.195,3.898
4209.204,-0.126,0.196,3.915
4210.174,-0.002,0.199,3.854
4211.143,-0.031,0.203,3.735
4212.113,0.428,0.204,3.479
4213.083,0.488,0.204,3.473
4214.053,0.187,0.204,3.298
4215.023,-0.187,0.205,3.568
4215.994,-0.440,0.205,3.700
4216.965,-0.396,0.204,3.674
4217.936,-0.062,0.203,3.407
4218.907,-0.761,0.203,3.199
4219.879,0.457,0.205,3.419
4220.851,0.873,0.209,3.208
4221.823,0.495,0.209,3.510
4222.795,0.850,0.208,3.136
4223.767,-0.610,0.209,3.742
4224.740,0.617,0.209,3.423
4225.713,-0.091,0.207,3.356
4226.686,-0.141,0.203,3.066
4227.659,0.798,0.199,2.690
4228.633,0.508,0.197,2.989
4229.607,0.651,0.196,3.224
4230.581,0.985,0.193,3.294
4231.555,0.325,0.188,3.379
4232.530,0.185,0.185,3.329
4233.504,0.060,0.184,3.580
4234.479,-0.863,0.181,3.523
4235.454,0.257,0.176,3.473
4236.430,0.751,0.171,2.978
4237.405,0.081,0.171,3.323
4238.381,-0.494,0.172,3.340
4239.357,-0.306,0.172,3.307
4240.333,0.424,0.172,3.263
4241.310,1.055,0.173,3.124
4242.287,-0.549,0.175,3.006
4243.263,0.054,0.178,2.977
4244.241,0.681,0.179,3.277
4245.218,0.374,0.178,3.529
4246.196,0.474,0.181,4.243
4247.173,0.228,0.185,4.735
4248.152,0.163,0.183,4.886
4249.130,0.472,0.179,4.239
4250.108,0.660,0.181,3.817
4251.087,0.205,0.185,3.551
4252.066,-0.673,0.187,3.685
4253.045,-0.716,0.191,3.799
4254.025,0.243,0.193,3.910
4255.004,0.557,0.193,3.818
4255.984,0.552,0.190,3.670
4256.964,0.527,0.189,3.731
4257.945,0.382,0.189,3.581
4258.925,0.556,0.183,3.464
4259.906,0.746,0.178,3.511
4260.887,0.658,0.178,3.118
4261.868,0.716,0.182,3.430
4262.849,0.912,0.184,3.259
4263.831,0.602,0.181,3.196
4264.813,-0.334,0.185,3.535
