Wavelength,Flux,BestFit,SkyFlux
3638.313,1.711,6.702,7.888
3639.150,5.007,6.745,8.094
3639.988,4.672,6.742,8.367
3640.827,3.403,6.442,8.138
3641.665,4.454,6.300,7.664
3642.504,8.191,6.356,7.341
3643.343,11.790,6.180,7.321
3644.182,6.814,5.853,7.303
3645.021,6.076,6.075,7.256
3645.860,7.651,6.162,6.835
3646.700,5.283,6.036,6.036
3647.539,1.121,6.020,5.707
3648.379,3.958,6.193,7.314
3649.220,4.715,6.089,10.652
3650.060,1.784,6.093,13.830
3650.901,-1.367,6.269,14.609
3651.741,-1.637,6.236,12.242
3652.582,1.654,5.971,9.148
3653.423,7.636,5.829,8.274
3654.265,15.815,5.919,8.901
3655.106,10.865,6.040,9.560
3655.948,9.240,6.029,9.143
3656.790,11.227,5.987,7.574
3657.632,9.708,6.007,5.861
3658.474,7.824,5.917,6.174
3659.317,9.018,5.451,7.449
3660.159,8.367,5.631,7.523
3661.002,3.743,5.947,7.012
3661.845,2.662,5.867,7.232
3662.689,7.111,5.743,8.560
3663.532,6.297,5.973,9.723
3664.376,0.652,5.760,9.599
3665.220,7.525,5.860,7.888
3666.064,7.164,5.882,6.525
3666.908,4.641,5.766,5.936
3667.752,6.409,5.676,5.593
3668.597,0.795,5.701,5.116
3669.442,2.860,5.750,4.411
3670.287,3.026,5.891,3.887
3671.132,4.017,5.664,3.915
3671.977,5.816,5.645,4.304
3672.823,6.316,5.937,4.739
3673.669,5.635,5.952,5.023
3674.515,3.672,5.583,5.100
3675.361,4.835,5.615,4.781
3676.207,4.273,5.621,4.341
3677.054,3.535,5.383,3.998
3677.901,2.796,5.285,3.847
3678.748,-1.780,5.613,4.027
3679.595,2.018,5.670,4.399
3680.442,8.152,5.573,4.348
3681.290,5.825,5.606,3.725
3682.137,1.787,5.455,3.148
3682.985,3.391,5.217,3.036
3683.834,4.750,5.298,3.435
3684.682,4.063,5.418,3.866
3685.530,2.831,5.317,3.981
3686.379,4.837,5.474,3.575
3687.228,6.897,5.519,3.115
3688.077,5.452,5.484,2.925
3688.926,3.727,5.661,3.093
3689.776,6.590,5.505,3.533
3690.626,4.861,5.459,3.931
3691.476,3.848,5.444,4.083
3692.326,3.061,5.314,3.952
3693.176,2.424,5.206,3.926
3694.026,4.837,5.287,3.956
3694.877,-2.334,5.280,3.836
3695.728,3.229,5.263,3.695
3696.579,5.193,5.386,4.053
3697.430,4.053,5.416,4.779
3698.282,4.921,5.357,5.740
3699.133,1.782,5.326,6.498
3699.985,4.663,5.075,6.874
3700.837,2.682,5.150,6.790
3701.690,5.568,5.110,6.698
3702.542,8.380,5.197,6.553
3703.395,4.619,5.308,6.474
3704.248,1.247,5.143,6.597
3705.101,-0.341,5.201,6.283
3705.954,2.405,5.168,5.747
3706.807,3.894,5.163,5.637
3707.661,3.979,5.018,5.301
3708.515,3.040,4.874,5.065
3709.369,-0.262,5.000,5.151
3710.223,3.165,5.105,5.207
3711.077,1.205,5.382,5.088
3711.932,4.084,5.188,4.639
3712.787,4.608,4.979,4.691
3713.642,-0.312,5.007,5.280
3714.497,3.371,4.971,5.206
3715.352,1.536,4.832,4.866
3716.208,2.223,4.925,4.594
3717.064,1.608,5.009,4.577
3717.920,3.045,5.026,4.648
3718.776,6.379,5.088,4.144
3719.632,3.226,5.194,3.536
3720.489,4.121,5.068,3.303
3721.346,2.443,5.058,3.408
3722.203,4.500,4.809,3.483
3723.060,6.659,4.812,3.375
3723.917,3.736,5.065,3.524
3724.775,0.698,5.023,3.774
3725.632,2.897,4.791,3.983
3726.490,2.861,4.708,4.426
3727.348,4.085,4.755,4.820
3728.207,5.891,4.776,4.925
3729.065,5.236,4.802,4.713
3729.924,3.044,4.931,4.523
3730.783,2.896,4.992,4.837
3731.642,0.448,5.015,5.515
3732.502,5.057,4.901,6.366
3733.361,6.684,4.768,7.087
3734.221,1.337,4.670,7.293
3735.081,5.081,4.652,6.496
3735.941,5.346,4.880,5.744
3736.801,3.539,4.723,6.280
3737.662,4.141,4.738,7.112
3738.523,3.355,4.820,7.840
3739.383,1.240,4.759,8.450
3740.245,5.369,4.610,8.986
3741.106,5.496,4.528,8.511
3741.967,4.233,4.602,7.835
3742.829,3.538,4.673,7.717
3743.691,3.184,4.716,7.356
3744.553,2.406,4.701,6.449
3745.415,2.008,4.643,5.774
3746.278,4.935,4.692,6.113
3747.141,5.316,4.448,6.200
3748.004,2.880,4.603,5.825
3748.867,2.273,4.851,5.366
3749.730,5.017,4.921,5.204
3750.594,6.133,4.912,5.579
3751.457,4.392,4.749,5.761
3752.321,3.992,4.466,5.146
3753.185,6.222,4.733,4.417
3754.050,7.882,4.691,5.411
3754.914,6.770,4.523,6.185
3755.779,4.870,4.947,6.285
3756.644,2.992,4.733,5.584
3757.509,2.919,4.558,4.787
3758.374,2.388,4.611,4.495
3759.240,2.044,4.698,4.673
3760.105,3.538,4.531,4.502
3760.971,5.544,4.205,4.470
3761.837,4.249,4.417,4.337
3762.704,2.753,4.582,3.912
3763.570,3.085,4.493,3.382
3764.437,5.740,4.568,3.463
3765.304,7.613,4.717,3.868
3766.171,4.587,4.555,3.700
3767.038,3.548,4.509,3.241
3767.905,3.417,4.578,3.023
3768.773,3.312,4.651,3.052
3769.641,3.440,4.625,3.325
3770.509,3.263,4.587,3.877
3771.377,2.375,4.632,4.461
3772.246,5.411,4.523,4.776
3773.115,4.878,4.292,5.032
3773.984,3.679,4.443,4.982
3774.853,4.671,4.520,4.716
3775.722,4.825,4.387,4.614
3776.591,0.083,4.486,4.816
3777.461,1.762,4.850,4.751
3778.331,5.865,4.616,4.734
3779.201,5.214,4.743,4.484
3780.071,4.275,4.805,4.400
3780.942,6.084,4.741,4.438
3781.813,4.328,4.907,4.535
3782.683,3.409,4.690,4.231
3783.555,3.592,4.699,4.095
3784.426,4.581,4.660,4.577
3785.297,5.371,4.678,4.893
3786.169,4.374,4.677,4.556
3787.041,2.176,4.491,3.955
3787.913,5.499,4.505,3.509
3788.785,4.146,4.550,3.513
3789.658,3.355,4.382,3.687
3790.531,4.989,4.315,4.119
3791.403,4.399,4.456,4.919
3792.277,-0.359,4.563,5.537
3793.150,4.060,4.565,5.312
3794.023,3.856,4.780,4.514
3794.897,1.828,4.793,4.613
3795.771,2.009,4.731,4.630
3796.645,3.399,4.732,4.135
3797.519,3.256,4.736,3.303
3798.394,5.715,4.723,3.093
3799.269,6.640,4.544,3.249
3800.144,5.880,4.877,3.655
3801.019,5.780,4.982,4.243
3801.894,5.501,4.740,4.645
3802.769,2.378,4.719,4.386
3803.645,5.183,4.576,4.155
3804.521,4.881,4.721,4.125
3805.397,3.508,4.821,4.079
3806.274,3.004,4.673,3.944
3807.150,2.851,4.490,3.598
3808.027,2.578,4.560,3.616
3808.904,3.442,4.686,3.845
3809.781,4.551,4.787,3.945
3810.658,4.170,4.705,3.947
3811.536,3.819,4.666,3.862
3812.414,4.943,4.607,3.948
3813.291,5.189,4.393,4.760
3814.170,1.559,4.508,5.271
3815.048,3.191,4.594,5.026
3815.926,4.425,4.613,4.812
3816.805,5.125,4.595,4.719
3817.684,5.787,4.504,4.663
3818.563,2.566,4.469,4.573
3819.443,2.424,4.861,4.332
3820.322,4.393,4.693,4.027
3821.202,6.160,4.580,3.987
3822.082,4.692,4.701,4.139
3822.962,1.914,4.742,4.200
3823.843,3.615,4.546,4.107
3824.723,2.583,4.622,3.787
3825.604,3.851,4.565,3.403
3826.485,6.007,4.424,3.716
3827.366,6.341,4.557,4.435
3828.247,4.525,4.715,5.292
3829.129,3.672,4.457,6.335
3830.011,6.971,4.301,7.152
3830.893,4.904,4.176,7.493
3831.775,3.658,4.463,7.928
3832.657,3.507,4.641,7.835
3833.540,2.602,4.507,6.812
3834.423,3.819,4.452,6.206
3835.306,4.698,4.604,6.069
3836.189,1.415,4.553,5.956
3837.072,4.499,4.545,5.468
3837.956,6.946,4.533,5.160
3838.840,2.910,4.483,4.866
3839.724,3.482,4.516,4.545
3840.608,5.283,4.650,4.339
3841.493,3.512,4.551,4.735
3842.377,3.226,4.591,5.140
3843.262,4.674,4.693,5.358
3844.147,4.835,4.669,5.357
3845.032,3.789,4.558,5.177
3845.918,5.350,4.612,5.418
3846.803,6.295,4.725,5.066
3847.689,4.497,4.542,4.739
3848.575,3.012,4.275,4.298
3849.462,3.706,4.237,4.125
3850.348,3.639,4.424,4.191
3851.235,3.917,4.448,4.765
3852.122,4.399,4.335,4.706
3853.009,4.551,4.299,3.844
3853.896,3.737,4.318,3.705
3854.784,3.156,4.239,3.985
3855.671,4.542,4.092,3.986
3856.559,2.897,4.210,3.645
3857.447,2.808,4.063,3.606
3858.336,1.597,4.299,3.472
3859.224,1.995,4.350,3.121
3860.113,4.710,4.104,3.029
3861.002,3.845,4.151,3.246
3861.891,4.631,4.389,3.758
3862.780,4.375,4.322,4.155
3863.670,3.389,4.139,4.071
3864.560,3.352,4.212,3.762
3865.449,4.269,4.383,3.676
3866.340,4.067,4.175,3.469
3867.230,3.492,3.806,3.501
3868.121,4.116,4.283,3.696
3869.011,3.897,4.320,3.651
3869.902,4.024,3.973,3.220
3870.793,5.040,3.892,2.694
3871.685,4.257,4.164,2.366
3872.576,4.218,4.003,2.477
3873.468,4.347,4.036,3.181
3874.360,3.314,3.924,3.688
3875.252,3.320,3.993,3.846
3876.145,4.403,4.117,3.799
3877.037,3.007,3.878,3.443
3877.930,4.849,3.834,2.947
3878.823,4.953,4.011,2.807
3879.717,4.106,3.869,2.901
3880.610,3.293,3.814,2.929
3881.504,2.577,4.042,2.885
3882.398,2.323,4.129,2.756
3883.292,3.150,3.796,2.630
3884.186,3.736,3.829,2.746
3885.080,4.290,3.907,2.780
3885.975,4.157,3.722,2.617
3886.870,3.182,3.548,2.630
3887.765,2.758,3.787,2.685
3888.660,2.586,4.029,2.591
3889.556,1.690,3.965,2.598
3890.451,2.799,3.804,2.700
3891.347,3.301,3.772,3.015
3892.243,1.809,3.839,3.157
3893.140,3.030,3.927,3.079
3894.036,5.470,4.166,3.099
3894.933,5.056,3.866,3.125
3895.830,4.179,3.749,3.274
3896.727,4.280,3.706,3.487
3897.625,4.661,3.704,3.546
3898.522,4.328,3.859,3.362
3899.420,4.001,3.721,3.480
3900.318,5.221,3.806,3.678
3901.216,3.937,3.577,3.855
3902.114,3.540,3.554,3.927
3903.013,4.839,3.849,3.791
3903.912,1.852,3.931,3.837
3904.811,4.980,3.819,4.321
3905.710,3.611,3.806,5.289
3906.609,3.106,3.711,6.176
3907.509,4.735,3.735,6.715
3908.409,4.849,3.921,7.293
3909.309,2.865,4.018,7.356
3910.209,4.519,3.886,6.865
3911.110,2.529,3.714,6.862
3912.010,2.754,3.819,6.816
3912.911,4.619,3.745,6.666
3913.812,4.346,3.496,6.705
3914.714,2.998,3.544,6.150
3915.615,2.246,3.667,5.656
3916.517,2.826,3.355,5.217
3917.419,2.434,3.652,4.852
3918.321,2.442,3.869,4.728
3919.223,3.568,3.767,4.756
3920.126,3.259,3.810,4.425
3921.029,4.805,3.591,3.951
3921.931,4.391,3.751,3.515
3922.835,3.930,3.661,3.476
3923.738,3.492,3.627,3.786
3924.642,2.907,3.749,3.730
3925.545,3.908,3.717,3.399
3926.449,4.402,3.733,3.221
3927.354,3.459,3.814,3.017
3928.258,4.075,3.863,2.812
3929.163,4.755,3.868,2.764
3930.067,3.797,3.813,2.862
3930.972,3.247,3.731,2.691
3931.878,1.906,3.781,2.687
3932.783,3.743,3.700,3.044
3933.689,4.128,3.565,3.350
3934.595,3.419,3.616,2.874
3935.501,3.776,3.773,2.712
3936.407,3.706,3.755,2.644
3937.314,3.692,3.678,2.634
3938.220,4.529,3.781,2.936
3939.127,5.173,3.766,3.545
3940.034,4.802,3.700,4.102
3940.942,4.002,3.735,4.855
3941.849,4.128,3.836,5.307
3942.757,4.109,3.809,5.460
3943.665,4.298,3.832,5.645
3944.573,4.280,3.747,5.304
3945.481,3.998,3.679,5.078
3946.390,3.878,3.736,5.039
3947.299,3.906,3.773,4.886
3948.208,2.617,3.520,4.842
3949.117,3.867,3.389,4.508
3950.026,3.648,3.568,4.217
3950.936,3.384,3.664,4.350
3951.846,4.915,3.637,4.274
3952.756,4.537,3.780,4.248
3953.666,2.835,3.881,4.070
3954.577,2.816,3.689,3.870
3955.487,4.264,3.799,3.710
3956.398,4.118,3.943,4.002
3957.309,2.822,3.852,3.929
3958.221,4.691,3.681,3.625
3959.132,3.472,3.657,3.475
3960.044,3.744,3.761,3.559
3960.956,2.979,3.773,3.825
3961.868,3.496,3.686,4.022
3962.780,5.661,3.653,3.992
3963.693,3.901,3.757,3.112
3964.606,5.048,3.810,2.613
3965.519,4.294,3.786,2.521
3966.432,3.344,3.755,2.421
3967.345,3.143,3.730,2.325
3968.259,3.618,3.773,2.220
3969.173,4.718,3.860,2.106
3970.087,3.406,3.712,2.084
3971.001,5.095,3.622,2.228
3971.915,5.020,3.810,2.538
3972.830,3.628,3.893,2.836
3973.745,3.387,3.722,3.141
3974.660,2.943,3.617,3.413
3975.575,3.599,3.786,3.646
3976.491,3.198,3.735,3.854
3977.407,3.880,3.534,4.026
3978.323,4.061,3.692,4.092
3979.239,3.340,3.801,4.377
3980.155,5.011,3.395,4.433
3981.072,3.235,3.749,4.281
3981.988,2.602,3.539,4.236
3982.905,4.201,3.475,4.178
3983.823,5.369,3.636,4.139
3984.740,4.209,3.607,4.195
3985.658,2.743,3.403,4.235
3986.576,3.722,3.871,3.250
3987.494,4.583,3.936,3.329
3988.412,4.436,3.647,3.896
3989.330,4.172,3.361,4.019
3990.249,4.074,3.308,3.998
3991.168,3.530,3.464,3.969
3992.087,4.935,3.542,3.988
3993.006,2.103,3.368,4.393
3993.926,2.082,3.403,4.117
3994.846,3.666,3.494,3.885
3995.766,3.375,3.457,3.866
3996.686,4.328,3.399,4.020
3997.606,4.512,3.454,4.044
3998.527,3.818,3.406,4.016
3999.447,3.803,3.445,4.166
4000.369,4.250,3.516,4.445
4001.290,4.411,3.544,4.334
4002.211,4.177,3.584,4.031
4003.133,2.132,3.681,4.137
4004.055,3.023,3.469,4.103
4004.977,4.466,3.503,3.963
4005.899,4.924,3.518,3.951
4006.822,4.608,3.458,4.219
4007.744,3.969,3.614,4.776
4008.667,4.478,3.713,5.101
4009.590,4.561,3.586,5.512
4010.514,3.470,3.484,5.618
4011.437,2.193,3.684,5.691
4012.361,2.299,3.897,5.633
4013.285,3.871,3.739,5.634
4014.209,3.815,3.791,5.463
4015.134,3.448,3.999,5.166
4016.058,1.836,3.676,4.740
4016.983,2.368,3.526,4.692
4017.908,5.080,3.826,4.895
4018.833,3.387,3.963,5.116
4019.759,3.077,3.752,5.918
4020.685,3.532,3.838,6.219
4021.610,4.107,3.767,6.434
4022.537,3.903,3.710,6.384
4023.463,3.544,3.867,6.331
4024.389,4.936,4.001,6.057
4025.316,4.627,3.765,5.924
4026.243,2.388,3.810,5.488
4027.170,3.449,3.670,5.333
4028.098,4.832,3.537,4.765
4029.025,3.247,3.536,4.876
4029.953,3.308,3.541,4.741
4030.881,5.493,3.692,4.460
4031.809,5.532,3.783,4.402
4032.738,4.563,3.722,4.446
4033.667,4.476,3.656,4.449
4034.596,4.760,3.795,4.235
4035.525,3.531,3.996,4.420
4036.454,3.835,3.635,4.470
4037.383,3.097,3.721,4.786
4038.313,3.508,3.942,4.706
4039.243,4.413,3.949,4.544
4040.173,4.270,3.928,4.593
4041.104,4.056,4.048,5.122
4042.034,3.781,3.692,5.615
4042.965,5.158,3.636,6.215
4043.896,4.915,3.810,6.253
4044.827,2.922,3.739,7.533
4045.759,2.359,3.573,11.454
4046.691,4.716,3.676,15.546
4047.622,3.820,3.469,17.714
4048.555,2.544,3.484,15.431
4049.487,3.485,3.562,10.438
4050.419,3.880,3.568,7.373
4051.352,2.597,3.540,5.916
4052.285,3.750,3.494,5.414
4053.218,3.788,3.306,5.198
4054.152,3.343,3.574,5.392
4055.085,4.415,3.715,5.449
4056.019,4.678,3.752,5.513
4056.953,3.304,3.664,5.028
4057.887,4.037,3.416,4.419
4058.822,3.181,3.603,4.557
4059.757,3.791,3.691,5.060
4060.692,4.127,3.699,5.242
4061.627,3.478,3.677,5.141
4062.562,2.968,3.611,5.562
4063.498,3.453,3.512,5.601
4064.433,3.650,3.495,5.899
4065.369,3.236,3.494,6.408
4066.305,3.437,3.518,6.547
4067.242,3.666,3.682,6.065
4068.178,3.612,3.798,5.902
4069.115,4.589,3.628,5.743
4070.052,4.609,3.538,5.945
4070.990,4.035,3.591,5.589
4071.927,2.864,3.723,5.540
4072.865,3.250,3.762,5.040
4073.803,4.613,3.642,4.684
4074.741,2.967,3.496,4.722
4075.679,4.562,3.541,5.278
4076.618,2.885,3.572,6.236
4077.557,3.246,3.492,7.007
4078.496,4.523,3.335,6.743
4079.435,3.742,3.267,6.653
4080.374,3.837,3.451,6.342
4081.314,3.678,3.733,6.185
4082.254,4.752,3.630,6.247
4083.194,4.576,3.423,6.050
4084.134,3.893,3.349,5.802
4085.075,3.838,3.380,5.377
4086.015,3.228,3.456,5.692
4086.956,5.081,3.738,5.769
4087.898,4.100,3.744,5.752
4088.839,2.932,3.557,5.189
4089.781,2.116,3.576,4.935
4090.722,2.100,3.774,4.828
4091.664,4.864,3.782,4.747
4092.607,3.465,3.657,4.778
4093.549,3.499,3.606,4.706
4094.492,3.641,3.637,4.650
4095.435,3.971,3.581,4.232
4096.378,4.476,3.559,4.175
4097.321,3.124,3.761,4.146
4098.265,3.859,3.810,4.261
4099.208,3.434,3.751,4.336
4100.152,3.879,3.670,4.276
4101.097,4.792,3.737,4.037
4102.041,4.037,3.855,3.834
4102.986,2.148,3.781,3.882
4103.931,3.288,3.661,3.766
4104.876,3.090,3.737,3.786
4105.821,2.855,3.640,3.656
4106.766,3.374,3.676,3.887
4107.712,3.538,3.846,4.147
4108.658,2.518,3.745,4.274
4109.604,2.637,3.556,4.462
4110.551,3.790,3.834,4.207
4111.497,4.052,3.969,3.900
4112.444,3.364,3.931,3.918
4113.391,3.244,3.935,4.088
4114.338,4.450,3.961,4.050
4115.286,4.495,3.772,4.215
4116.233,4.128,3.940,4.306
4117.181,3.600,3.958,4.330
4118.130,3.332,3.835,4.340
4119.078,3.603,3.838,3.943
4120.026,4.106,3.979,3.831
4120.975,4.668,3.862,4.021
4121.924,4.412,3.777,4.241
4122.873,4.708,3.842,4.374
4123.823,4.497,3.940,4.783
4124.772,3.423,3.995,4.752
4125.722,4.121,3.974,4.783
4126.672,4.662,3.776,4.823
4127.623,4.025,3.855,4.894
4128.573,4.339,4.096,4.938
4129.524,4.514,4.025,4.801
4130.475,3.906,3.754,4.603
4131.426,4.939,3.814,4.845
4132.378,4.320,4.043,5.100
4133.329,5.164,3.909,4.998
4134.281,3.983,3.774,5.214
4135.233,2.859,3.802,5.238
4136.185,3.699,3.886,5.159
4137.138,2.747,3.871,4.993
4138.091,4.140,3.818,5.048
4139.044,4.247,3.962,5.118
4139.997,3.134,4.051,5.167
4140.950,3.217,3.858,5.119
4141.904,3.885,3.678,4.716
4142.858,1.852,3.818,4.556
4143.812,4.221,3.658,4.006
4144.766,4.340,3.582,4.088
4145.720,3.462,3.584,4.263
4146.675,3.239,3.602,4.409
4147.630,3.385,3.632,4.497
4148.585,3.126,3.703,4.349
4149.540,2.760,3.792,4.107
4150.496,2.997,3.705,3.936
4151.452,3.657,3.711,4.196
4152.408,3.743,3.692,4.519
4153.364,3.425,3.610,4.897
4154.321,4.119,3.629,5.011
4155.277,3.273,3.731,5.377
4156.234,2.715,3.761,5.353
4157.191,3.504,3.786,5.436
4158.149,3.827,3.756,5.266
4159.106,2.862,3.772,5.062
4160.064,3.157,3.897,5.095
4161.022,4.084,3.716,5.315
4161.980,3.840,3.603,5.466
4162.939,3.216,3.626,5.499
4163.897,2.971,3.606,5.931
4164.856,3.705,3.494,6.652
4165.815,5.050,3.417,6.806
4166.775,2.449,3.424,6.689
4167.734,3.131,3.445,6.248
4168.694,3.574,3.519,6.018
4169.654,3.410,3.516,6.143
4170.614,3.796,3.453,5.981
4171.574,2.970,3.465,5.862
4172.535,3.829,3.439,5.819
4173.496,5.049,3.378,5.600
4174.457,4.082,3.576,5.747
4175.418,2.977,3.636,4.965
4176.380,3.680,3.550,5.256
4177.342,3.816,3.654,5.207
4178.304,3.938,3.554,5.458
4179.266,3.999,3.419,5.553
4180.228,3.745,3.566,5.234
4181.191,2.798,3.657,4.879
4182.154,2.420,3.486,4.695
4183.117,4.446,3.348,4.572
4184.080,3.650,3.565,4.570
4185.044,3.191,3.370,4.399
4186.007,4.171,3.416,4.575
4186.971,4.534,3.485,4.589
4187.936,3.790,3.478,4.120
4188.900,4.647,3.574,3.880
4189.865,4.109,3.406,4.033
4190.830,4.147,3.612,4.305
4191.795,4.314,3.608,4.217
4192.760,3.890,3.404,4.340
4193.725,3.356,3.415,4.350
4194.691,3.858,3.641,4.286
4195.657,4.084,3.267,4.213
4196.623,3.647,3.350,4.022
4197.590,2.886,3.660,3.895
4198.556,2.372,3.623,3.738
4199.523,2.838,3.468,3.730
4200.490,4.358,3.626,3.825
4201.458,4.317,3.332,3.972
4202.425,3.935,3.445,3.909
4203.393,4.028,3.577,3.798
4204.361,3.677,3.401,3.655
4205.329,3.337,3.267,3.801
4206.298,4.963,3.531,3.876
4207.266,3.334,3.460,4.387
4208.235,3.714,3.618,4.720
4209.204,4.293,3.656,4.544
4210.174,3.904,3.521,4.606
4211.143,3.384,3.433,4.389
4212.113,3.279,3.470,4.380
4213.083,2.866,3.330,4.427
4214.053,3.974,3.484,4.243
4215.023,3.932,3.565,4.143
4215.994,2.898,3.618,4.197
4216.965,2.859,3.659,4.180
4217.936,3.829,3.514,4.182
4218.907,4.098,3.295,3.848
4219.879,4.594,3.543,3.887
4220.851,4.305,3.479,3.789
4221.823,3.425,3.513,3.791
4222.795,3.115,3.716,3.998
4223.767,3.746,3.604,3.844
4224.740,4.108,3.517,3.742
4225.713,3.274,3.420,3.867
4226.686,3.287,3.453,3.543
4227.659,3.799,3.561,3.571
4228.633,3.816,3.547,3.724
4229.607,4.088,3.378,3.764
4230.581,3.498,3.448,4.008
4231.555,4.048,3.512,4.167
4232.530,4.350,3.478,4.251
4233.504,3.554,3.471,4.143
4234.479,2.726,3.543,4.085
4235.454,3.307,3.555,4.082
4236.430,3.100,3.396,4.040
4237.405,3.407,3.570,4.024
4238.381,4.030,3.668,4.127
4239.357,3.784,3.643,4.107
4240.333,3.126,3.543,3.959
4241.310,4.151,3.443,3.755
4242.287,3.802,3.625,3.709
4243.263,3.766,3.568,3.739
4244.241,3.767,3.501,3.747
4245.218,3.600,3.515,4.253
4246.196,3.563,3.485,5.267
4247.173,3.615,3.391,6.147
4248.152,2.850,3.550,6.340
4249.130,2.955,3.474,5.675
4250.108,3.163,3.513,4.726
4251.087,3.264,3.520,4.467
4252.066,3.654,3.517,4.893
4253.045,4.111,3.665,4.691
4254.025,3.800,3.523,4.419
4255.004,2.681,3.354,4.308
4255.984,3.690,3.483,4.266
4256.964,4.647,3.646,4.459
4257.945,3.596,3.562,4.805
4258.925,3.787,3.364,4.723
4259.906,3.277,3.526,4.486
4260.887,3.555,3.811,4.190
4261.868,3.135,3.801,4.031
4262.849,2.913,3.518,4.166
4263.831,4.049,3.310,4.272
4264.813,4.542,3.384,4.188
4265.795,3.139,3.345,4.582
4266.778,3.910,3.382,4.550
4267.760,3.864,3.278,4.556
4268.743,3.185,3.230,4.505
4269.726,3.340,3.363,4.347
4270.709,3.056,3.494,4.223
4271.693,3.943,3.411,4.298
4272.676,3.218,3.194,4.262
4273.660,3.306,3.308,4.269
4274.644,3.703,3.401,4.344
4275.629,3.343,3.335,4.519
4276.613,3.865,3.406,4.232
4277.598,2.841,3.479,4.622
4278.583,3.559,3.237,4.768
4279.569,3.981,3.200,4.356
4280.554,3.081,3.336,4.295
4281.540,2.547,3.334,4.472
4282.526,3.795,3.173,4.471
4283.512,2.490,3.348,4.325
4284.499,3.186,3.428,4.308
4285.485,3.890,3.431,4.267
4286.472,4.076,3.380,4.165
4287.459,4.499,3.330,4.050
4288.447,4.262,3.361,4.051
4289.434,3.312,3.417,3.923
4290.422,3.354,3.338,3.695
4291.410,3.726,3.332,3.869
4292.398,3.800,3.438,4.067
4293.387,3.786,3.407,4.415
4294.375,3.932,3.212,4.372
4295.364,3.002,3.497,4.423
4296.353,3.740,3.260,4.309
4297.343,3.465,3.225,4.242
4298.332,3.154,3.453,4.333
4299.322,4.244,3.527,4.035
4300.312,4.020,3.333,3.847
4301.303,3.177,3.448,3.825
4302.293,2.926,3.367,3.426
4303.284,3.653,3.355,3.528
4304.275,4.700,3.438,3.666
4305.266,4.942,3.425,3.914
4306.258,3.903,3.266,4.000
4307.249,3.171,3.279,4.194
4308.241,4.276,3.264,4.376
4309.233,4.508,3.568,4.584
