Wavelength,Flux,BestFit,SkyFlux
3843.262,22.977,22.111,6.574
3844.147,22.395,22.200,6.701
3845.032,21.278,22.099,7.000
3845.918,23.280,22.057,7.551
3846.803,22.642,22.202,7.920
3847.689,25.568,22.223,7.429
3848.575,25.845,21.912,5.739
3849.462,23.698,22.194,4.826
3850.348,26.203,22.283,5.393
3851.235,24.130,22.033,6.396
3852.122,18.783,21.969,6.585
3853.009,20.582,22.149,5.789
3853.896,25.520,22.000,4.949
3854.784,24.165,21.989,4.663
3855.671,27.326,21.920,4.798
3856.559,25.902,21.775,4.943
3857.447,26.310,21.826,4.869
3858.336,19.525,22.001,4.099
3859.224,24.568,21.889,2.812
3860.113,18.945,21.918,2.197
3861.002,20.177,21.891,2.763
3861.891,24.084,21.797,4.256
3862.780,20.590,21.766,5.787
3863.670,24.539,21.770,6.456
3864.560,22.194,21.616,6.463
3865.449,18.627,21.459,6.405
3866.340,25.728,21.529,6.285
3867.230,21.326,21.525,5.808
3868.121,22.217,21.439,5.023
3869.011,20.992,21.431,4.477
3869.902,22.488,21.475,4.416
3870.793,23.845,21.339,4.279
3871.685,20.831,21.420,3.623
3872.576,21.374,21.593,2.540
3873.468,21.291,21.552,1.954
3874.360,22.724,21.454,2.843
3875.252,24.515,21.677,4.857
3876.145,22.970,21.437,5.746
3877.037,24.648,21.481,4.704
3877.930,25.002,21.665,2.918
3878.823,23.446,21.697,2.057
3879.717,22.558,21.472,2.793
3880.610,20.212,21.179,4.422
3881.504,16.836,21.213,5.571
3882.398,20.426,21.147,5.483
3883.292,18.049,21.192,4.779
3884.186,19.877,21.261,4.345
3885.080,25.061,21.245,4.205
3885.975,20.921,21.276,3.809
3886.870,17.213,21.291,3.224
3887.765,23.445,21.247,2.693
3888.660,25.410,21.331,2.548
3889.556,19.816,21.386,3.017
3890.451,22.808,21.262,4.027
3891.347,18.310,21.124,4.993
3892.243,21.340,21.172,5.325
3893.140,19.009,21.219,4.909
3894.036,19.603,21.293,4.591
3894.933,20.531,21.335,4.973
3895.830,21.050,21.362,5.778
3896.727,18.401,21.449,6.279
3897.625,18.087,21.347,6.009
3898.522,22.308,21.489,5.414
3899.420,21.466,21.351,5.252
3900.318,16.355,21.171,5.789
3901.216,18.845,21.266,6.729
3902.114,22.223,21.345,7.301
3903.013,21.002,21.278,7.229
3903.912,20.408,21.305,7.086
3904.811,20.029,21.297,6.876
3905.710,21.740,21.373,6.939
3906.609,22.806,21.540,7.540
3907.509,22.287,21.523,8.497
3908.409,22.935,21.466,9.071
3909.309,21.286,21.419,8.609
3910.209,24.301,21.441,8.058
3911.110,24.690,21.490,8.692
3912.010,24.530,21.511,9.291
3912.911,25.175,21.480,8.651
3913.812,22.259,21.348,7.692
3914.714,20.023,21.549,7.251
3915.615,20.666,21.635,6.974
3916.517,20.031,21.566,6.827
3917.419,18.661,21.612,6.949
3918.321,21.136,21.769,7.159
3919.223,19.747,21.485,7.532
3920.126,20.163,21.385,6.956
3921.029,22.513,21.468,5.885
3921.931,21.197,21.474,5.020
3922.835,19.619,21.260,4.765
3923.738,18.460,21.015,5.095
3924.642,18.664,21.188,5.794
3925.545,18.429,21.245,6.344
3926.449,15.121,21.135,6.301
3927.354,17.718,20.983,5.918
3928.258,24.368,21.001,5.320
3929.163,20.352,21.220,4.478
3930.067,20.318,20.954,3.922
3930.972,22.281,20.712,3.740
3931.878,19.348,20.814,3.669
3932.783,18.946,20.889,3.460
3933.689,19.860,20.769,3.223
3934.595,18.928,20.836,3.132
3935.501,18.789,20.915,3.227
3936.407,17.905,20.866,3.349
3937.314,19.720,20.827,3.359
3938.220,17.762,20.861,3.737
3939.127,23.081,20.871,4.999
3940.034,20.776,20.748,6.603
3940.942,21.309,20.680,7.593
3941.849,19.153,20.788,7.642
3942.757,21.057,20.725,7.334
3943.665,27.209,20.636,7.255
3944.573,22.646,20.743,7.070
3945.481,19.205,20.893,6.347
3946.390,24.351,20.831,5.964
3947.299,18.120,20.864,6.869
3948.208,17.981,20.829,7.617
3949.117,17.909,20.766,7.544
3950.026,17.012,20.717,7.231
3950.936,19.443,20.591,7.307
3951.846,19.992,20.593,7.209
3952.756,19.373,20.550,6.306
3953.666,23.247,20.465,5.064
3954.577,23.865,20.449,4.521
3955.487,15.991,20.498,5.081
3956.398,18.432,20.486,6.164
3957.309,23.967,20.527,5.850
3958.221,20.758,20.652,5.017
3959.132,18.596,20.522,4.774
3960.044,17.637,20.400,4.989
3960.956,20.462,20.481,5.181
3961.868,24.647,20.460,4.957
3962.780,22.204,20.404,4.256
3963.693,18.376,20.608,3.479
3964.606,21.692,20.611,2.937
3965.519,21.607,20.490,2.548
3966.432,22.964,20.401,2.405
3967.345,17.138,20.283,2.479
3968.259,19.430,20.512,2.731
3969.173,19.478,20.336,2.945
3970.087,21.175,20.297,2.899
3971.001,23.724,20.427,2.842
3971.915,19.136,20.484,3.099
3972.830,15.245,20.531,3.756
3973.745,19.332,20.721,4.395
3974.660,20.049,20.674,4.853
3975.575,22.169,20.708,5.173
3976.491,18.919,20.651,5.609
3977.407,17.267,20.399,5.826
3978.323,22.825,20.335,5.944
3979.239,21.603,20.482,6.061
3980.155,20.632,20.531,6.201
3981.072,23.513,20.528,6.250
3981.988,20.547,20.545,6.179
3982.905,19.860,20.659,6.021
3983.823,17.560,20.840,5.858
3984.740,20.294,20.683,5.759
3985.658,19.933,20.712,5.433
3986.576,22.193,20.668,5.023
3987.494,17.189,20.560,5.186
3988.412,16.955,20.518,6.068
3989.330,19.754,20.514,6.464
3990.249,18.746,20.548,5.904
3991.168,18.674,20.159,5.358
3992.087,22.619,19.898,5.770
3993.006,23.831,20.079,6.545
3993.926,21.118,20.383,6.397
3994.846,20.112,20.333,5.609
3995.766,17.655,20.433,5.424
3996.686,21.687,20.390,5.900
3997.606,22.687,20.341,6.253
3998.527,19.440,20.294,6.284
3999.447,17.919,20.254,6.409
4000.369,19.909,20.319,6.597
4001.290,20.965,20.302,6.441
4002.211,18.586,20.385,5.650
4003.133,19.971,20.304,5.659
4004.055,15.627,20.296,6.118
4004.977,22.918,20.450,6.030
4005.899,21.062,20.344,6.174
4006.822,20.625,20.065,6.672
4007.744,20.590,19.973,7.092
4008.667,20.917,20.156,7.124
4009.590,21.315,20.257,6.779
4010.514,20.370,20.128,6.461
4011.437,21.449,20.129,6.697
4012.361,18.580,20.357,7.404
4013.285,22.262,20.381,7.858
4014.209,21.010,20.225,7.860
4015.134,20.010,20.181,7.797
4016.058,19.677,20.299,7.663
4016.983,19.154,20.337,7.349
4017.908,21.086,20.467,7.193
4018.833,21.655,20.314,7.534
4019.759,19.131,20.282,8.049
4020.685,20.210,20.215,8.588
4021.610,21.619,20.164,9.518
4022.537,19.143,20.564,9.171
4023.463,20.024,20.552,7.901
4024.389,19.020,20.358,8.589
4025.316,17.782,20.477,8.591
4026.243,18.160,20.580,7.251
4027.170,19.788,20.558,6.922
4028.098,18.621,20.763,7.786
4029.025,17.691,20.323,8.065
4029.953,19.236,20.333,7.177
4030.881,15.399,20.556,6.741
4031.809,18.324,20.684,6.851
4032.738,21.696,20.625,6.214
4033.667,24.379,20.482,5.676
4034.596,22.513,20.651,5.587
4035.525,25.150,20.827,6.023
4036.454,23.905,20.871,6.746
4037.383,21.135,20.766,7.291
4038.313,22.178,20.704,7.378
4039.243,23.913,20.880,7.277
4040.173,24.094,20.824,7.169
4041.104,22.597,20.860,7.055
4042.034,20.991,20.943,7.919
4042.965,20.671,20.981,9.106
4043.896,19.931,21.068,9.983
4044.827,22.158,21.282,10.536
4045.759,20.920,21.114,13.404
4046.691,20.492,21.171,18.881
4047.622,21.925,21.404,21.477
4048.555,20.773,21.479,17.927
4049.487,20.626,21.415,11.795
4050.419,25.145,21.556,8.218
4051.352,20.658,21.571,8.563
4052.285,21.922,21.365,7.817
4053.218,16.675,21.333,7.078
4054.152,22.570,21.427,7.275
4055.085,20.035,21.560,7.829
4056.019,19.292,21.789,7.814
4056.953,20.079,21.657,7.074
4057.887,21.837,21.648,6.184
4058.822,24.487,21.709,5.944
4059.757,22.124,21.764,6.615
4060.692,23.446,21.835,8.157
4061.627,23.462,21.947,9.050
4062.562,20.168,21.975,8.623
4063.498,23.450,21.705,7.637
4064.433,25.962,21.716,7.319
4065.369,24.680,21.930,7.900
4066.305,23.137,22.015,8.728
4067.242,21.515,21.999,8.413
4068.178,21.725,22.108,7.919
4069.115,24.036,22.100,8.668
4070.052,23.245,22.210,9.096
4070.990,21.878,22.322,7.624
4071.927,23.858,22.297,7.070
4072.865,21.907,22.313,7.261
4073.803,22.687,22.433,6.708
4074.741,23.538,22.275,7.435
4075.679,21.391,22.308,8.450
4076.618,21.193,22.428,9.200
4077.557,22.500,22.306,9.372
4078.496,23.049,22.076,8.768
4079.435,24.027,22.306,8.132
4080.374,24.448,22.374,8.615
4081.314,20.770,22.438,8.936
4082.254,18.437,22.351,7.984
4083.194,19.508,22.136,8.130
4084.134,20.433,22.200,8.190
4085.075,24.865,22.219,7.397
4086.015,24.532,22.254,7.485
4086.956,21.601,22.084,8.005
4087.898,22.292,22.001,7.659
4088.839,23.370,22.120,6.617
4089.781,20.745,22.071,6.453
4090.722,19.982,22.068,7.319
4091.664,22.535,21.898,7.892
4092.607,22.612,21.978,7.374
4093.549,22.843,22.031,6.758
4094.492,21.172,21.921,7.041
4095.435,20.867,22.062,7.129
4096.378,20.444,22.010,6.796
4097.321,22.095,21.840,6.711
4098.265,20.075,21.928,6.918
4099.208,16.011,22.014,7.209
4100.152,19.600,21.938,7.224
4101.097,24.738,22.007,6.332
4102.041,24.120,21.947,5.152
4102.986,20.171,22.017,5.249
4103.931,22.175,22.087,5.545
4104.876,20.621,22.090,5.455
4105.821,19.658,22.102,5.871
4106.766,18.736,22.209,6.689
4107.712,22.252,22.300,7.137
4108.658,24.614,22.281,6.934
4109.604,22.336,22.395,6.475
4110.551,21.967,22.443,6.147
4111.497,22.532,22.329,5.858
4112.444,23.698,22.366,5.622
4113.391,20.986,22.467,6.072
4114.338,21.745,22.432,6.752
4115.286,19.497,22.429,6.959
4116.233,21.581,22.528,6.485
4117.181,24.180,22.683,6.269
4118.130,20.786,22.742,6.396
4119.078,20.182,22.410,6.209
4120.026,25.280,22.128,5.708
4120.975,23.515,22.119,6.118
4121.924,19.000,22.303,7.330
4122.873,24.382,22.677,7.026
4123.823,20.774,23.237,6.424
4124.772,22.708,23.258,6.755
4125.722,25.502,23.186,7.246
4126.672,23.373,23.467,7.257
4127.623,22.897,23.543,6.704
4128.573,22.998,23.362,6.811
4129.524,22.741,23.727,7.830
4130.475,22.830,23.760,8.211
4131.426,23.404,23.850,7.296
4132.378,26.277,23.979,7.158
4133.329,24.689,24.099,8.065
4134.281,24.932,24.163,7.801
4135.233,26.620,24.155,7.149
4136.185,25.629,24.336,7.024
4137.138,25.546,24.568,7.384
4138.091,24.805,24.659,7.820
4139.044,21.913,24.679,7.598
4139.997,22.216,24.713,7.199
4140.950,22.816,24.627,7.351
4141.904,20.457,24.261,7.508
4142.858,24.532,24.213,6.673
4143.812,24.035,24.730,5.699
4144.766,23.731,25.307,5.938
4145.720,23.351,25.488,6.638
4146.675,21.624,25.439,6.327
4147.630,26.160,25.474,6.198
4148.585,26.640,25.690,6.529
4149.540,28.104,25.960,6.204
4150.496,29.976,26.082,5.648
4151.452,27.800,25.984,5.922
4152.408,26.081,25.816,6.878
4153.364,27.449,25.796,7.314
4154.321,25.225,26.289,7.235
4155.277,26.767,26.418,7.339
4156.234,28.891,26.326,6.943
4157.191,28.246,26.418,6.830
4158.149,25.940,26.485,7.263
4159.106,27.717,26.441,6.765
4160.064,27.174,26.501,6.346
4161.022,26.840,26.546,7.148
4161.980,25.953,26.619,7.850
4162.939,25.352,26.773,7.598
4163.897,29.136,26.901,7.866
4164.856,25.892,26.948,8.839
4165.815,27.254,26.956,8.872
4166.775,28.825,27.164,9.170
4167.734,28.675,27.275,8.640
4168.694,30.019,27.250,8.238
4169.654,29.965,27.561,8.500
4170.614,27.348,27.803,8.714
4171.574,27.294,27.802,8.326
4172.535,30.288,27.789,7.855
4173.496,29.570,27.744,7.847
4174.457,25.869,27.794,7.660
4175.418,28.763,28.148,6.742
4176.380,31.463,27.985,6.294
4177.342,31.756,27.927,6.882
4178.304,30.116,28.093,7.730
4179.266,29.602,28.131,7.795
4180.228,27.770,27.942,7.406
4181.191,31.639,27.879,7.373
4182.154,32.020,27.866,6.952
4183.117,28.703,27.782,6.186
4184.080,28.340,27.757,6.102
4185.044,27.750,27.749,6.926
4186.007,24.048,27.636,7.272
4186.971,27.427,27.461,6.485
4187.936,29.164,27.523,5.722
4188.900,28.419,27.327,5.858
4189.865,25.922,27.034,6.161
4190.830,26.160,26.892,6.805
4191.795,22.629,26.744,7.230
4192.760,24.907,26.349,7.467
4193.725,27.088,26.522,7.856
4194.691,25.624,26.116,7.712
4195.657,25.009,25.806,6.742
4196.623,24.379,25.595,6.051
4197.590,23.373,25.371,6.025
4198.556,23.434,25.445,5.974
4199.523,27.446,25.245,5.878
4200.490,23.825,24.956,5.756
4201.458,25.321,24.829,5.825
4202.425,24.591,24.685,5.953
4203.393,26.000,24.428,6.045
4204.361,23.908,24.297,5.953
4205.329,20.463,24.187,6.108
4206.298,22.856,24.068,6.511
4207.266,24.984,23.780,6.943
4208.235,20.746,23.606,6.769
4209.204,22.316,23.629,6.659
4210.174,21.467,23.472,6.796
4211.143,24.364,23.322,6.296
4212.113,22.706,23.219,6.512
4213.083,22.663,23.162,6.612
4214.053,21.256,23.078,6.459
4215.023,20.532,22.914,6.331
4215.994,21.204,22.710,6.437
4216.965,21.241,22.534,6.691
4217.936,19.788,22.453,6.566
4218.907,19.948,22.234,6.048
4219.879,22.392,21.985,5.676
4220.851,20.768,21.835,6.155
4221.823,21.984,21.725,6.906
4222.795,15.917,21.790,6.585
4223.767,21.533,21.668,5.796
4224.740,24.430,21.667,5.629
4225.713,18.455,21.539,5.811
4226.686,21.491,21.286,5.340
4227.659,23.549,21.410,4.580
4228.633,20.972,21.230,4.698
4229.607,21.158,21.145,5.819
4230.581,19.803,21.088,6.617
4231.555,18.775,20.894,6.273
4232.530,21.261,20.711,6.084
4233.504,20.075,20.794,6.848
4234.479,23.637,20.607,6.919
4235.454,17.988,20.757,6.093
4236.430,18.187,20.590,5.675
4237.405,19.615,20.169,5.791
4238.381,21.439,20.059,5.720
4239.357,19.312,20.342,5.273
4240.333,18.553,20.094,5.005
4241.310,21.142,20.087,5.306
4242.287,19.766,19.939,5.850
4243.263,19.971,19.643,5.992
4244.241,20.598,19.547,5.523
4245.218,22.049,19.712,5.757
4246.196,19.752,19.547,7.790
4247.173,18.827,19.634,9.193
4248.152,18.678,19.499,8.616
4249.130,17.983,19.293,7.743
4250.108,16.301,19.248,7.189
4251.087,17.038,19.148,6.584
4252.066,19.012,19.183,6.474
4253.045,18.399,19.160,6.925
4254.025,16.989,19.027,6.986
4255.004,18.779,18.849,6.702
4255.984,21.714,18.815,6.661
4256.964,17.676,19.028,6.820
4257.945,18.676,18.976,7.237
4258.925,20.323,18.905,7.253
4259.906,19.019,18.875,6.414
4260.887,16.559,18.937,5.728
4261.868,19.727,18.960,5.513
4262.849,18.846,18.743,5.711
4263.831,16.311,18.730,6.168
4264.813,18.192,18.616,6.547
4265.795,18.829,18.500,6.762
4266.778,19.279,18.408,7.042
4267.760,18.296,18.356,6.926
4268.743,18.191,18.441,6.901
4269.726,18.836,18.577,7.062
4270.709,17.799,18.706,6.809
4271.693,17.355,18.574,6.298
4272.676,20.543,18.348,5.864
4273.660,19.850,18.313,5.936
4274.644,16.232,18.458,6.328
4275.629,16.007,18.481,6.489
4276.613,17.986,18.399,6.366
4277.598,18.223,18.344,6.325
4278.583,18.903,18.354,6.347
4279.569,18.937,18.356,6.535
4280.554,16.385,18.265,6.590
4281.540,16.454,18.152,6.499
4282.526,14.773,18.046,6.650
4283.512,21.278,17.986,6.261
4284.499,20.701,17.901,5.866
4285.485,18.172,17.879,5.647
4286.472,18.205,18.065,5.308
4287.459,18.445,17.887,5.175
4288.447,17.262,17.649,5.346
4289.434,16.782,17.753,5.602
4290.422,18.922,17.870,5.549
4291.410,19.589,17.781,4.880
4292.398,16.163,17.785,5.339
4293.387,17.026,17.620,6.808
4294.375,16.544,17.521,7.095
4295.364,18.956,17.541,6.484
4296.353,17.918,17.480,6.193
4297.343,17.372,17.408,6.243
4298.332,17.163,17.608,5.926
4299.322,16.664,17.462,5.510
4300.312,15.653,17.352,5.289
4301.303,17.448,17.290,4.915
4302.293,20.514,17.335,4.557
4303.284,16.876,17.335,4.996
4304.275,18.189,17.029,5.666
4305.266,17.871,17.101,5.807
4306.258,17.626,17.205,5.793
4307.249,17.033,17.085,5.912
4308.241,14.662,17.021,5.728
4309.233,19.318,17.117,5.741
4310.226,18.615,17.059,5.976
4311.218,15.973,17.122,6.066
4312.211,18.430,17.055,5.862
4313.204,20.013,17.138,6.270
4314.197,18.555,17.175,7.435
4315.191,18.825,17.042,8.149
4316.184,16.802,17.038,7.529
4317.178,17.626,16.975,7.159
4318.173,15.433,16.946,7.814
4319.167,19.349,16.937,7.965
4320.162,17.618,16.940,7.977
4321.157,16.546,16.991,8.187
4322.152,18.177,17.046,7.816
4323.147,17.824,16.827,6.940
4324.143,16.538,16.820,6.259
4325.138,16.815,16.869,5.946
4326.134,18.176,16.943,5.951
4327.131,19.705,16.960,6.472
4328.127,19.353,16.728,6.709
4329.124,15.943,16.608,6.240
4330.121,18.269,16.433,6.311
4331.118,16.342,16.400,6.835
4332.115,16.343,16.476,6.553
4333.113,20.721,16.550,6.068
4334.111,19.663,16.616,6.368
4335.109,17.266,16.555,7.033
4336.107,16.872,16.633,7.338
4337.106,17.610,16.804,6.744
4338.104,17.403,16.832,5.894
4339.103,16.496,16.727,5.603
4340.103,16.428,16.738,5.663
4341.102,16.231,16.589,5.737
4342.102,16.516,16.544,6.002
4343.102,17.696,16.582,6.374
4344.102,17.399,16.686,6.477
4345.102,16.460,16.746,6.428
4346.103,18.910,16.641,6.919
4347.104,16.434,16.762,7.880
4348.105,16.967,16.680,8.114
4349.106,17.351,16.568,8.114
4350.108,16.773,16.553,7.800
4351.109,18.899,16.599,6.717
4352.111,20.400,16.630,6.090
4353.114,19.510,16.627,6.585
4354.116,21.459,16.673,6.347
4355.119,20.272,16.551,6.063
4356.122,18.074,16.486,7.983
4357.125,20.139,16.574,12.986
4358.128,14.870,16.523,29.594
4359.132,20.639,16.625,36.363
4360.136,19.186,16.673,29.473
4361.140,17.773,16.809,17.903
4362.144,18.306,16.792,10.596
4363.149,16.840,16.593,8.543
4364.153,16.556,16.609,8.143
4365.158,17.618,16.525,7.804
4366.164,16.490,16.650,8.065
4367.169,15.213,16.582,8.327
4368.175,13.737,16.540,7.696
4369.181,15.751,16.652,7.021
4370.187,17.348,16.511,6.761
4371.193,16.046,16.452,6.873
4372.200,13.346,16.579,7.156
4373.207,16.408,16.607,7.516
4374.214,16.664,16.628,7.412
4375.221,17.428,16.688,7.211
4376.229,17.820,16.570,7.325
4377.236,17.747,16.566,7.553
4378.244,17.537,16.482,7.365
4379.253,17.927,16.190,6.912
4380.261,19.200,16.108,6.915
4381.270,15.916,16.385,6.759
4382.279,16.627,16.496,6.543
4383.288,16.060,16.329,6.196
4384.297,17.592,16.388,5.509
4385.307,18.388,16.471,5.698
4386.317,17.121,16.520,6.597
4387.327,17.681,16.583,6.403
4388.337,16.391,16.604,6.244
4389.348,16.661,16.584,6.721
4390.359,15.976,16.474,6.605
4391.370,16.423,16.325,6.356
4392.381,17.188,16.235,7.139
4393.392,14.383,16.305,7.588
4394.404,16.772,16.490,6.567
4395.416,14.547,16.389,6.312
4396.428,16.831,16.412,6.814
4397.441,15.226,16.535,6.711
4398.453,18.154,16.458,5.966
4399.466,13.638,16.277,6.195
4400.479,14.903,16.404,7.217
4401.493,14.374,16.219,7.854
4402.506,13.626,16.236,7.703
4403.520,17.722,16.343,7.159
4404.534,17.511,16.270,6.832
4405.549,13.400,16.175,7.271
4406.563,14.177,16.443,7.995
4407.578,14.915,16.410,8.292
4408.593,15.542,16.379,8.733
4409.608,17.750,16.327,8.704
4410.624,18.443,16.281,7.558
4411.639,16.192,16.271,8.056
4412.655,15.295,16.210,8.687
4413.671,13.942,16.020,8.656
4414.688,17.972,16.077,8.147
4415.704,17.760,16.058,7.698
4416.721,16.734,16.097,8.216
4417.738,16.858,16.210,8.514
4418.756,16.559,16.014,8.047
4419.773,18.251,15.958,7.673
4420.791,19.976,15.967,7.856
4421.809,16.461,16.070,8.132
4422.827,14.760,16.155,8.022
4423.846,15.901,16.103,7.915
4424.865,14.352,16.007,7.611
4425.884,16.022,16.102,8.356
4426.903,16.267,16.154,8.192
4427.922,14.193,16.140,7.538
4428.942,16.139,16.109,7.178
4429.962,16.870,16.083,6.802
4430.982,16.660,16.055,6.962
4432.003,15.522,16.034,7.725
4433.023,14.908,16.033,8.165
4434.044,16.210,15.905,7.373
4435.065,16.311,15.896,6.606
4436.086,14.715,16.004,6.813
4437.108,15.767,15.804,7.347
4438.130,17.005,15.733,7.949
4439.152,16.367,15.832,8.497
4440.174,19.353,15.728,7.475
4441.197,16.605,15.752,6.778
4442.219,17.049,15.999,7.180
4443.242,17.813,15.911,6.814
4444.266,17.036,15.863,6.450
4445.289,17.137,15.791,6.769
4446.313,15.664,15.780,7.398
4447.337,16.513,15.832,6.972
4448.361,17.259,15.830,6.353
4449.385,15.727,15.675,7.220
4450.410,17.982,15.532,8.002
4451.435,16.412,15.409,7.644
4452.460,15.783,15.223,7.166
4453.485,14.473,14.924,6.748
4454.511,18.933,14.707,6.020
4455.536,16.927,14.931,6.046
4456.562,14.442,15.390,6.680
4457.589,13.634,15.576,6.473
4458.615,18.928,15.712,5.671
4459.642,17.461,15.865,5.581
4460.669,14.325,15.881,5.793
4461.696,14.250,15.727,5.758
4462.724,15.907,15.791,5.701
4463.751,17.176,15.567,5.653
4464.779,15.922,15.214,5.767
4465.808,15.839,14.989,6.313
4466.836,17.404,15.061,6.052
4467.865,17.761,15.439,5.710
4468.893,14.894,15.784,5.981
4469.923,16.826,15.819,6.180
4470.952,18.371,15.822,6.488
4471.982,15.924,15.806,6.264
4473.011,15.938,15.749,6.770
4474.041,13.663,15.780,7.632
4475.072,13.851,15.741,7.309
4476.102,17.036,15.912,6.748
4477.133,17.095,15.907,7.017
4478.164,14.803,15.806,7.539
4479.195,15.040,15.860,7.217
4480.227,16.840,15.982,6.284
4481.259,18.194,15.902,5.928
4482.290,18.046,15.877,5.965
4483.323,17.732,15.783,5.769
4484.355,16.106,15.890,5.729
4485.388,15.130,16.152,6.835
4486.421,14.581,16.002,7.753
4487.454,16.353,15.870,7.147
4488.487,18.063,15.815,6.195
4489.521,14.013,15.885,5.913
4490.555,16.681,15.907,6.221
4491.589,18.626,15.847,6.773
4492.623,14.992,15.919,7.815
4493.658,14.287,15.915,8.425
4494.693,16.480,15.917,7.744
4495.728,17.182,15.913,6.904
4496.763,17.616,15.976,6.732
4497.799,16.410,16.024,6.336
4498.834,16.147,15.900,6.882
4499.870,13.327,16.087,7.448
4500.907,17.447,16.046,6.430
4501.943,17.327,16.022,6.461
4502.980,20.694,16.120,6.647
4504.017,17.653,16.195,6.627
4505.054,16.424,16.168,7.215
4506.091,15.683,16.313,7.611
4507.129,15.799,16.187,7.525
4508.167,16.471,16.158,7.392
4509.205,16.403,16.272,7.378
4510.244,16.492,16.292,7.044
4511.282,17.267,16.158,6.379
4512.321,18.718,16.202,6.249
4513.360,19.004,16.105,6.868
4514.400,17.222,16.065,7.081
4515.439,17.035,16.243,6.830
4516.479,17.281,16.433,7.150
4517.519,16.528,16.273,7.300
4518.559,17.128,16.106,6.941
4519.600,15.216,16.319,7.057
4520.641,17.336,16.364,6.916
4521.682,18.323,16.251,6.928
4522.723,15.823,16.257,7.755
4523.765,16.242,16.356,7.783
4524.806,17.056,16.371,6.697
4525.848,16.087,16.464,6.126
4526.891,15.705,16.335,6.765
4527.933,14.735,16.316,7.055
4528.976,16.346,16.568,6.643
4530.019,17.617,16.555,6.867
4531.062,16.939,16.282,7.428
4532.105,15.431,16.296,7.093
4533.149,15.976,16.388,7.764
4534.193,15.892,16.335,7.658
4535.237,19.472,16.251,7.033
4536.282,15.080,16.414,7.207
4537.326,16.446,16.574,7.053
4538.371,16.596,16.449,7.563
4539.416,15.918,16.407,8.101
4540.462,15.351,16.431,7.687
4541.507,15.900,16.354,7.305
4542.553,16.439,16.236,7.864
4543.599,15.848,16.155,8.230
4544.645,16.939,16.087,7.523
4545.692,16.504,16.036,7.581
4546.739,16.055,16.076,7.655
4547.786,15.451,16.249,6.860
4548.833,19.354,16.442,7.186
4549.881,16.323,16.448,7.394
4550.928,14.397,16.433,6.850
4551.976,16.308,16.227,6.961
4553.025,14.973,16.149,7.376
4554.073,16.016,16.291,7.302
4555.122,15.944,16.219,6.735
4556.171,16.246,16.335,6.436
4557.220,16.323,16.498,6.482
4558.270,16.615,16.444,6.913
4559.319,16.514,16.338,7.342
4560.369,16.018,16.340,7.154
4561.419,17.154,16.322,6.859
4562.470,16.066,16.369,7.305
4563.520,14.688,16.323,7.506
4564.571,15.604,16.271,6.804
4565.623,18.725,16.240,6.592
4566.674,14.884,16.206,7.074
4567.726,14.640,16.179,6.346
4568.777,16.160,16.172,7.198
4569.830,15.157,16.122,7.638
4570.882,15.862,16.039,6.543
4571.935,17.274,16.055,6.643
4572.987,17.771,16.166,6.716
4574.040,15.432,16.152,6.665
4575.094,15.347,16.082,7.168
4576.147,15.878,16.187,7.348
4577.201,14.824,16.126,7.166
