Wavelength,Flux,BestFit,SkyFlux
4293.387,1.873,1.041,9.102
4294.375,1.794,1.009,8.927
4295.364,0.467,1.055,8.623
4296.353,0.216,1.101,8.100
4297.343,0.458,0.987,8.071
4298.332,1.419,1.013,7.729
4299.322,0.863,1.054,7.154
4300.312,0.321,1.033,6.748
4301.303,0.925,1.043,6.472
4302.293,1.664,1.120,6.384
4303.284,0.908,1.171,6.709
4304.275,1.052,1.120,6.724
4305.266,1.727,1.012,7.014
4306.258,1.942,0.959,7.132
4307.249,1.269,0.914,6.984
4308.241,0.799,0.886,6.674
4309.233,1.931,0.946,6.540
4310.226,1.885,0.975,6.749
4311.218,1.198,1.025,7.039
4312.211,0.495,1.104,7.089
4313.204,0.215,1.087,7.476
4314.197,0.569,1.017,8.732
4315.191,1.001,1.062,9.801
4316.184,-0.059,1.050,10.075
4317.178,1.113,1.039,10.844
4318.173,1.105,1.003,10.919
4319.167,0.798,0.969,10.813
4320.162,1.551,0.970,11.442
4321.157,1.382,1.004,10.801
4322.152,1.889,1.047,9.960
4323.147,1.724,1.007,8.686
4324.143,1.679,1.002,7.970
4325.138,1.334,0.961,7.738
4326.134,0.765,0.886,7.558
4327.131,1.203,0.914,7.835
4328.127,0.583,0.955,8.788
4329.124,0.939,0.931,9.625
4330.121,1.404,1.002,9.838
4331.118,1.208,1.064,9.439
4332.115,0.517,1.065,9.416
4333.113,0.188,1.114,9.817
4334.111,1.061,1.140,9.955
4335.109,0.524,1.071,10.167
4336.107,0.575,1.029,9.902
4337.106,1.252,0.994,9.090
4338.104,1.412,0.949,8.391
4339.103,1.022,0.942,7.849
4340.103,0.315,0.963,7.391
4341.102,-0.379,0.918,7.207
4342.102,-0.315,0.916,7.696
4343.102,0.058,0.890,8.424
4344.102,0.395,0.829,8.970
4345.102,1.000,0.847,9.075
4346.103,0.526,0.903,9.303
4347.104,0.859,0.912,9.745
4348.105,1.344,0.941,9.961
4349.106,1.098,0.956,10.203
4350.108,0.682,0.944,9.739
4351.109,1.326,0.948,9.945
4352.111,1.146,0.922,9.254
4353.114,1.276,0.960,8.611
4354.116,0.921,0.966,9.030
4355.119,0.686,0.958,9.849
4356.122,1.163,0.946,11.578
4357.125,1.344,0.887,15.029
4358.128,1.013,0.827,19.414
4359.132,1.685,0.791,21.718
4360.136,1.315,0.813,20.018
4361.140,1.348,0.845,15.856
4362.144,2.230,0.872,12.830
4363.149,0.987,0.914,11.574
4364.153,0.889,0.905,10.692
4365.158,-0.453,0.965,10.714
4366.164,0.341,0.941,10.447
4367.169,0.963,0.913,10.147
4368.175,-0.372,0.905,9.565
4369.181,0.356,0.823,9.656
4370.187,1.723,0.792,9.930
4371.193,1.527,0.830,9.735
4372.200,0.937,0.857,9.458
4373.207,0.215,0.902,9.612
4374.214,-0.143,0.935,10.064
4375.221,0.939,0.886,9.980
4376.229,0.421,0.898,9.621
4377.236,0.895,0.867,9.865
4378.244,1.430,0.806,10.350
4379.253,1.157,0.772,10.034
4380.261,0.863,0.783,9.846
4381.270,1.520,0.792,9.314
4382.279,0.423,0.739,8.691
4383.288,0.781,0.770,7.962
4384.297,0.665,0.760,7.476
4385.307,0.198,0.759,7.748
4386.317,0.617,0.802,8.446
4387.327,1.142,0.823,8.799
4388.337,0.047,0.860,8.937
4389.348,-0.425,0.890,9.065
4390.359,0.576,0.861,8.418
4391.370,1.192,0.845,8.872
4392.381,0.748,0.852,8.994
4393.392,1.232,0.798,9.104
4394.404,1.027,0.743,9.291
4395.416,1.363,0.768,8.912
4396.428,0.549,0.773,9.395
4397.441,0.293,0.786,9.753
4398.453,1.129,0.823,9.720
4399.466,0.127,0.820,9.811
4400.479,1.317,0.791,9.918
4401.493,0.601,0.776,9.787
4402.506,0.371,0.798,9.903
4403.520,0.811,0.796,9.842
4404.534,0.954,0.783,9.213
4405.549,1.407,0.846,8.838
4406.563,1.028,0.916,9.473
4407.578,0.405,0.825,10.234
4408.593,0.247,0.815,10.661
4409.608,0.859,0.873,10.269
4410.624,1.249,0.880,10.523
4411.639,0.091,0.835,10.493
4412.655,0.323,0.856,10.711
4413.671,0.920,0.779,11.060
4414.688,0.998,0.711,10.539
4415.704,0.979,0.690,9.940
4416.721,1.341,0.716,10.021
4417.738,1.302,0.785,10.247
4418.756,-0.278,0.806,10.342
4419.773,0.047,0.883,10.891
4420.791,0.493,0.848,11.784
4421.809,1.319,0.775,11.560
4422.827,2.468,0.736,10.418
4423.846,1.261,0.711,10.011
4424.865,-0.156,0.819,10.752
4425.884,0.768,0.893,10.878
4426.903,2.171,0.875,10.591
4427.922,1.630,0.845,10.104
4428.942,0.129,0.822,10.519
4429.962,0.927,0.747,10.524
4430.982,-0.314,0.700,10.475
4432.003,0.210,0.663,10.097
4433.023,0.705,0.652,10.120
4434.044,0.159,0.669,9.786
4435.065,-0.230,0.726,9.711
4436.086,0.425,0.796,9.471
4437.108,-0.758,0.745,10.028
4438.130,0.142,0.724,10.905
4439.152,1.138,0.704,11.145
4440.174,0.762,0.667,11.170
4441.197,0.457,0.678,10.676
4442.219,1.807,0.758,9.674
4443.242,0.058,0.714,9.124
4444.266,1.029,0.705,9.467
4445.289,1.405,0.753,10.304
4446.313,0.434,0.774,10.540
4447.337,0.027,0.750,10.640
4448.361,0.363,0.759,10.386
4449.385,-0.123,0.809,10.445
4450.410,0.403,0.799,10.158
4451.435,1.112,0.811,9.860
4452.460,1.064,0.878,9.560
4453.485,0.448,0.931,9.201
4454.511,0.292,0.903,8.929
4455.536,0.610,0.905,8.965
4456.562,0.291,0.901,8.931
4457.589,0.324,0.847,8.816
4458.615,1.179,0.833,8.706
4459.642,1.883,0.849,8.887
4460.669,1.086,0.781,9.194
4461.696,0.366,0.748,9.002
4462.724,1.190,0.726,8.750
4463.751,1.815,0.694,8.698
4464.779,1.591,0.692,9.071
4465.808,1.173,0.746,9.830
4466.836,1.155,0.804,9.655
4467.865,1.355,0.769,9.983
4468.893,0.906,0.798,9.191
4469.923,1.733,0.792,9.492
4470.952,1.702,0.814,9.469
4471.982,-0.102,0.856,9.665
4473.011,0.404,0.819,10.033
4474.041,0.684,0.846,10.491
4475.072,1.424,0.907,10.653
4476.102,0.617,0.929,10.306
4477.133,-0.176,0.954,9.995
4478.164,0.829,0.984,9.444
4479.195,1.401,0.955,9.645
4480.227,0.365,0.923,9.637
4481.259,-0.245,0.877,9.307
4482.290,1.098,0.886,9.558
4483.323,1.355,0.923,9.626
4484.355,-0.330,0.925,9.811
4485.388,0.700,0.872,10.597
4486.421,0.500,0.791,10.615
4487.454,1.122,0.737,10.207
4488.487,1.099,0.677,10.094
4489.521,0.242,0.705,9.856
4490.555,-0.109,0.786,9.577
4491.589,0.737,0.775,8.592
4492.623,1.396,0.833,8.926
4493.658,0.383,0.916,10.414
4494.693,1.065,0.913,10.359
4495.728,1.785,0.875,9.655
4496.763,0.747,0.838,9.613
4497.799,1.072,0.778,9.834
4498.834,0.667,0.796,10.098
4499.870,0.871,0.811,10.361
4500.907,0.929,0.795,10.489
4501.943,0.850,0.789,10.469
4502.980,1.067,0.797,10.526
4504.017,1.189,0.754,10.542
4505.054,0.997,0.621,10.612
4506.091,0.334,0.581,11.153
4507.129,1.368,0.617,11.151
4508.167,1.543,0.692,10.849
4509.205,0.113,0.777,11.278
4510.244,1.836,0.839,10.673
4511.282,0.787,0.841,10.520
4512.321,1.792,0.824,10.309
4513.360,1.289,0.797,10.252
4514.400,0.310,0.804,10.189
4515.439,0.920,0.838,9.900
4516.479,0.622,0.841,10.030
4517.519,2.254,0.849,9.959
4518.559,1.953,0.839,9.786
4519.600,1.039,0.801,10.139
4520.641,0.891,0.828,10.407
4521.682,0.957,0.888,10.275
4522.723,0.258,0.852,9.998
4523.765,0.977,0.853,9.979
4524.806,0.555,0.816,9.893
4525.848,0.976,0.755,9.550
4526.891,0.797,0.722,9.363
4527.933,-0.464,0.734,9.340
4528.976,1.187,0.756,9.268
4530.019,0.973,0.781,9.408
4531.062,0.367,0.766,9.366
4532.105,0.144,0.749,10.000
4533.149,0.559,0.735,10.021
4534.193,0.968,0.729,9.969
4535.237,0.184,0.744,9.613
4536.282,0.168,0.746,9.924
4537.326,1.266,0.741,10.071
4538.371,1.226,0.702,10.383
4539.416,0.665,0.710,10.367
4540.462,0.494,0.759,10.853
4541.507,-0.563,0.746,10.648
4542.553,0.382,0.741,10.246
4543.599,0.916,0.732,10.584
4544.645,1.199,0.768,10.682
4545.692,1.186,0.856,10.470
4546.739,0.599,0.928,10.400
4547.786,0.378,0.920,10.089
4548.833,1.921,0.916,9.664
4549.881,0.886,0.927,9.827
4550.928,0.293,0.875,10.332
4551.976,1.325,0.809,10.167
4553.025,1.986,0.785,9.742
4554.073,0.811,0.787,9.979
4555.122,0.483,0.820,9.806
4556.171,0.447,0.850,9.705
4557.220,0.723,0.861,9.973
4558.270,0.624,0.834,10.360
4559.319,-0.013,0.798,9.871
4560.369,0.297,0.814,10.063
4561.419,1.275,0.831,10.562
4562.470,0.590,0.780,10.163
4563.520,0.124,0.780,10.093
4564.571,0.684,0.791,9.990
4565.623,1.082,0.763,9.801
4566.674,0.302,0.725,9.494
4567.726,0.390,0.680,9.732
4568.777,1.123,0.684,10.182
4569.830,0.863,0.702,9.875
4570.882,0.378,0.717,10.011
4571.935,0.582,0.726,10.056
4572.987,0.228,0.725,9.949
4574.040,0.639,0.716,10.120
4575.094,0.909,0.700,10.577
4576.147,0.523,0.677,10.657
4577.201,0.664,0.641,10.585
4578.255,1.249,0.592,10.295
4579.310,0.105,0.546,10.179
4580.364,1.249,0.547,10.150
4581.419,1.060,0.592,9.757
4582.474,0.803,0.584,9.533
4583.529,0.535,0.581,9.556
4584.585,0.107,0.601,9.399
4585.640,1.164,0.577,9.862
4586.696,0.787,0.570,9.818
4587.753,1.198,0.592,9.909
4588.809,0.577,0.581,9.430
4589.866,-0.223,0.609,9.160
4590.923,0.438,0.687,9.942
4591.980,0.840,0.702,9.953
4593.038,0.172,0.650,9.589
4594.095,1.097,0.672,9.754
4595.153,1.286,0.686,9.386
4596.211,0.679,0.676,9.505
4597.270,0.943,0.660,9.492
4598.329,1.708,0.644,9.579
4599.387,1.207,0.666,9.576
4600.447,1.076,0.653,9.540
4601.506,0.703,0.686,9.609
4602.566,0.830,0.711,9.562
4603.626,1.562,0.661,9.398
4604.686,0.598,0.572,9.849
4605.746,0.403,0.547,9.745
4606.807,0.765,0.521,9.802
4607.868,0.286,0.544,9.905
4608.929,-0.258,0.542,10.085
4609.990,0.416,0.485,10.329
4611.052,1.317,0.472,10.403
4612.114,0.801,0.550,10.064
4613.176,0.216,0.640,9.810
4614.238,0.511,0.648,9.690
4615.301,1.184,0.633,9.531
4616.364,1.282,0.638,9.570
4617.427,0.795,0.634,9.963
4618.490,0.611,0.665,10.005
4619.553,0.564,0.667,9.723
4620.617,1.259,0.658,9.348
4621.681,1.498,0.661,9.528
4622.746,0.591,0.673,9.800
4623.810,0.695,0.673,9.629
4624.875,1.351,0.676,9.423
4625.940,0.681,0.655,9.264
4627.005,0.800,0.640,9.139
4628.071,0.893,0.660,9.522
4629.137,0.243,0.681,9.361
4630.203,1.588,0.645,9.489
4631.269,0.875,0.625,9.780
4632.335,1.424,0.689,9.544
4633.402,1.323,0.686,10.002
4634.469,0.715,0.658,9.995
4635.536,0.464,0.687,9.372
4636.604,-0.739,0.733,8.835
4637.672,0.858,0.691,8.713
4638.740,1.786,0.699,9.181
4639.808,1.122,0.762,9.135
4640.876,0.097,0.771,9.643
4641.945,0.183,0.727,9.703
4643.014,1.314,0.737,9.461
4644.083,1.295,0.733,9.500
4645.153,0.336,0.723,9.479
4646.222,1.406,0.731,9.684
4647.292,2.565,0.707,9.129
4648.363,1.197,0.684,9.227
4649.433,0.371,0.747,9.100
4650.504,1.459,0.763,9.502
4651.575,0.816,0.813,9.464
4652.646,0.699,0.822,9.374
4653.717,0.907,0.810,9.476
4654.789,0.649,0.816,9.678
4655.861,1.897,0.824,9.884
4656.933,0.082,0.829,9.618
4658.006,0.496,0.827,9.878
4659.078,1.703,0.799,10.394
4660.151,1.727,0.796,10.528
4661.224,1.133,0.808,10.454
4662.298,1.548,0.782,10.462
4663.371,0.854,0.830,10.083
4664.445,1.384,0.845,10.053
4665.519,1.194,0.857,10.181
4666.594,0.927,0.849,9.925
4667.668,1.589,0.827,9.422
4668.743,0.830,0.822,9.446
4669.818,1.075,0.770,9.825
4670.894,0.676,0.798,10.356
4671.970,0.643,0.843,10.165
4673.045,1.347,0.845,10.064
4674.122,1.891,0.826,10.332
4675.198,1.643,0.830,10.378
4676.275,1.570,0.787,10.292
4677.351,0.616,0.763,10.108
4678.429,0.540,0.771,10.196
4679.506,0.969,0.775,9.787
4680.584,0.870,0.793,9.825
4681.661,1.445,0.868,9.887
4682.740,1.402,0.881,9.896
4683.818,1.093,0.867,9.958
4684.896,0.370,0.852,9.456
4685.975,0.219,0.858,9.084
4687.054,0.976,0.862,9.796
4688.134,0.870,0.822,9.616
4689.213,1.529,0.796,9.860
4690.293,1.200,0.814,9.364
4691.373,0.975,0.785,9.375
4692.454,1.005,0.754,9.867
4693.534,0.879,0.762,9.251
4694.615,1.210,0.767,9.109
4695.696,0.574,0.774,9.310
4696.778,0.901,0.825,9.669
4697.859,1.248,0.831,9.540
4698.941,1.039,0.806,9.143
4700.023,1.008,0.783,8.729
4701.106,1.706,0.767,8.947
4702.188,1.233,0.803,8.802
4703.271,2.108,0.793,8.700
4704.354,1.224,0.738,8.684
4705.437,0.076,0.756,9.065
4706.521,1.238,0.868,9.592
4707.605,1.196,0.948,9.632
4708.689,0.118,0.929,9.584
4709.773,0.715,0.903,9.329
4710.858,1.339,0.889,9.399
4711.943,1.032,0.869,9.622
4713.028,0.615,0.831,9.795
4714.113,0.864,0.810,9.537
4715.199,0.924,0.882,9.256
4716.285,1.072,0.931,9.494
4717.371,1.006,0.941,9.635
4718.457,0.519,0.931,9.670
4719.544,0.005,0.900,9.884
4720.630,0.063,0.859,9.876
4721.718,-0.330,0.887,9.785
4722.805,0.738,0.900,9.592
4723.892,0.826,0.914,9.745
4724.980,1.010,0.928,9.793
4726.068,2.148,0.925,9.261
4727.157,0.374,0.902,8.974
4728.245,1.795,0.863,8.371
4729.334,0.981,0.808,8.430
4730.423,-0.556,0.812,8.974
4731.513,-0.485,0.853,9.024
4732.602,0.373,0.862,9.493
4733.692,-0.427,0.823,9.743
4734.782,0.873,0.821,9.392
4735.872,0.753,0.845,9.264
4736.963,0.170,0.831,9.266
4738.054,0.401,0.804,9.522
4739.145,1.105,0.816,9.825
4740.236,1.254,0.869,9.529
4741.328,1.220,0.903,9.660
4742.420,0.958,0.908,9.876
4743.512,0.603,0.866,10.005
4744.604,0.633,0.833,11.435
4745.697,1.098,0.855,10.858
4746.790,1.167,0.897,9.834
4747.883,1.370,0.875,9.628
4748.976,1.902,0.873,9.464
4750.070,1.590,0.928,9.602
4751.164,0.952,0.968,9.823
4752.258,1.054,0.990,9.861
4753.352,1.103,1.039,9.558
4754.447,1.026,0.978,9.075
4755.542,2.139,0.950,8.950
4756.637,1.696,0.958,9.105
4757.732,0.239,0.943,9.009
4758.828,0.611,0.889,9.394
4759.924,2.278,0.856,9.465
4761.020,1.183,0.877,8.923
4762.116,0.883,0.918,8.632
4763.213,0.631,1.022,8.934
4764.310,0.531,1.108,8.745
4765.407,1.108,1.131,8.351
4766.504,0.782,1.128,8.291
4767.602,1.508,1.025,8.473
4768.700,1.863,0.983,8.419
4769.798,1.389,0.984,9.085
4770.897,0.951,0.985,9.167
4771.995,0.982,0.996,8.981
4773.094,0.449,1.040,9.126
4774.193,0.830,1.025,9.886
4775.293,1.580,0.997,9.859
4776.392,1.041,0.951,9.520
4777.492,0.836,0.914,9.417
4778.593,1.918,0.912,9.253
4779.693,0.637,0.918,9.308
4780.794,1.021,0.842,9.336
4781.895,0.962,0.786,9.318
4782.996,1.297,0.808,8.945
4784.097,1.549,0.877,8.284
4785.199,0.993,0.927,8.381
4786.301,1.568,0.928,8.772
4787.403,2.111,0.942,8.999
4788.506,1.480,0.963,8.997
4789.608,1.202,1.024,8.796
4790.711,1.363,1.151,9.195
4791.815,1.281,1.258,9.187
4792.918,1.783,1.222,8.966
4794.022,1.913,1.186,9.123
4795.126,2.434,1.098,9.457
4796.230,1.850,1.025,9.712
4797.334,1.226,1.019,9.374
4798.439,1.938,1.049,9.006
4799.544,1.621,1.065,8.990
4800.650,1.379,1.129,9.117
4801.755,0.984,1.224,9.322
4802.861,0.491,1.282,9.299
4803.967,0.401,1.338,9.251
4805.073,1.048,1.371,9.192
4806.180,1.818,1.317,9.147
4807.286,1.573,1.349,8.906
4808.393,1.428,1.439,8.710
4809.501,2.121,1.469,9.006
4810.608,2.887,1.449,9.155
4811.716,2.739,1.430,8.921
4812.824,2.320,1.439,9.973
4813.933,2.439,1.515,10.163
4815.041,2.137,1.596,9.121
4816.150,2.159,1.570,9.162
4817.259,1.922,1.488,9.498
4818.368,1.374,1.474,9.685
4819.478,3.046,1.581,9.822
4820.588,3.125,1.676,9.905
4821.698,2.353,1.622,9.982
4822.808,2.542,1.557,9.757
4823.919,2.845,1.575,9.286
4825.030,2.206,1.658,9.488
4826.141,2.387,1.715,9.503
4827.252,1.038,1.685,9.299
4828.364,1.931,1.646,9.642
4829.476,2.581,1.629,9.470
4830.588,2.133,1.629,9.069
4831.700,2.121,1.630,9.208
4832.813,2.404,1.611,9.469
4833.926,2.424,1.577,9.656
4835.039,2.196,1.643,9.766
4836.153,1.635,1.802,9.727
4837.266,1.317,1.914,9.751
4838.380,1.629,1.906,9.855
4839.494,1.617,1.848,9.706
4840.609,1.320,1.803,9.686
4841.724,1.779,1.746,9.537
4842.839,0.897,1.730,8.631
4843.954,0.392,1.689,8.554
4845.069,2.026,1.645,9.514
4846.185,1.531,1.699,9.675
4847.301,2.054,1.674,9.436
4848.417,2.037,1.557,10.079
4849.534,1.118,1.462,10.118
4850.651,0.713,1.376,8.809
4851.768,1.248,1.318,8.964
4852.885,0.395,1.354,9.262
4854.003,0.376,1.335,8.892
4855.120,0.335,1.329,8.738
4856.238,0.248,1.410,8.169
4857.357,0.195,1.532,7.728
4858.475,0.103,1.537,7.562
4859.594,0.081,1.351,7.584
4860.713,-0.043,1.292,7.019
4861.833,0.139,1.282,6.498
4862.952,-0.017,1.269,6.583
4864.072,-0.048,1.213,7.383
4865.192,0.406,1.180,8.078
4866.313,-0.084,1.282,8.422
4867.433,0.482,1.433,8.251
4868.554,-0.701,1.507,7.786
4869.675,-1.046,1.526,8.035
4870.797,0.055,1.468,8.065
4871.918,0.360,1.335,7.418
4873.040,-0.451,1.229,8.004
4874.162,0.911,1.291,8.448
4875.285,0.023,1.375,8.525
4876.408,0.124,1.454,8.669
4877.531,0.963,1.495,8.563
4878.654,0.232,1.508,8.862
4879.777,1.047,1.539,8.938
4880.901,1.239,1.522,9.598
4882.025,0.982,1.460,9.466
4883.149,1.041,1.442,9.429
4884.274,1.084,1.457,9.200
4885.399,0.678,1.462,8.585
4886.524,0.857,1.440,8.474
4887.649,1.425,1.354,8.466
4888.774,1.737,1.260,8.728
4889.900,1.381,1.291,8.605
4891.026,0.854,1.392,8.258
4892.153,1.155,1.464,8.001
4893.279,2.202,1.495,8.386
4894.406,1.241,1.516,8.992
4895.533,1.655,1.506,9.317
4896.661,1.553,1.573,9.007
4897.788,1.063,1.622,8.661
4898.916,1.656,1.615,8.580
4900.044,1.277,1.656,8.733
4901.173,1.382,1.666,9.066
4902.301,1.799,1.622,8.964
4903.430,1.648,1.588,8.957
4904.559,1.586,1.571,9.053
4905.689,2.064,1.582,9.060
4906.819,1.151,1.657,8.996
4907.949,1.038,1.765,8.807
4909.079,2.143,1.832,8.625
4910.209,1.944,1.863,8.665
4911.340,1.647,1.862,8.320
4912.471,2.977,1.854,8.283
4913.602,2.318,1.874,8.632
4914.734,2.982,1.895,8.728
4915.866,2.245,1.943,8.815
4916.998,2.224,1.949,8.723
4918.130,2.990,1.935,8.767
4919.263,2.615,1.953,8.399
4920.395,2.101,2.002,7.640
4921.528,2.171,2.004,7.394
4922.662,1.510,1.988,7.728
4923.795,1.813,1.972,8.058
4924.929,2.143,1.976,8.185
4926.063,1.222,1.986,8.260
4927.198,2.320,1.979,8.590
4928.332,2.397,2.017,8.832
4929.467,1.688,2.029,8.700
4930.603,1.566,2.021,8.777
4931.738,2.049,2.041,8.602
4932.874,2.417,2.080,8.357
4934.010,2.737,2.071,8.219
4935.146,1.686,2.037,8.193
4936.282,1.740,2.080,8.359
4937.419,2.483,2.062,8.679
4938.556,2.710,1.981,8.348
4939.693,2.044,1.908,7.843
4940.831,1.235,1.872,7.211
4941.969,1.476,1.855,7.958
4943.107,2.021,1.863,9.038
4944.245,1.985,1.861,8.973
4945.384,1.605,1.875,8.653
4946.523,1.726,1.892,8.491
4947.662,2.391,1.864,8.576
4948.801,2.755,1.894,8.592
4949.941,2.375,1.894,8.577
4951.081,2.343,1.867,8.727
4952.221,2.843,1.849,8.991
4953.361,2.604,1.833,8.716
4954.502,1.082,1.786,8.800
4955.643,2.707,1.724,8.836
4956.784,2.403,1.713,7.934
4957.926,2.415,1.700,7.774
4959.067,3.012,1.680,7.986
4960.209,2.514,1.688,8.345
4961.352,3.117,1.732,8.823
4962.494,1.573,1.744,8.974
4963.637,1.951,1.746,8.953
4964.780,2.627,1.706,9.153
4965.923,2.704,1.648,8.955
4967.067,2.656,1.622,8.982
4968.211,1.311,1.638,8.866
4969.355,2.498,1.616,9.165
4970.499,1.903,1.626,9.023
4971.644,1.874,1.615,9.427
4972.789,2.298,1.572,10.044
4973.934,1.214,1.539,9.508
4975.079,1.526,1.543,9.583
4976.225,1.422,1.525,9.613
4977.371,1.333,1.518,9.636
4978.517,1.959,1.505,10.062
4979.664,2.359,1.511,10.405
4980.810,1.642,1.523,10.281
4981.957,1.566,1.492,10.158
4983.105,1.768,1.477,10.127
4984.252,1.477,1.471,10.100
4985.400,1.422,1.470,9.853
4986.548,1.144,1.437,9.911
4987.696,0.529,1.403,10.242
4988.845,1.903,1.438,9.887
4989.994,0.807,1.426,9.737
4991.143,1.189,1.434,9.983
4992.292,1.715,1.403,9.804
4993.442,1.233,1.360,8.922
4994.592,0.781,1.357,8.955
4995.742,1.032,1.378,8.865
4996.892,1.667,1.345,9.132
4998.043,1.724,1.318,9.182
4999.194,1.110,1.279,8.443
5000.345,0.639,1.253,7.243
5001.497,1.115,1.268,8.002
5002.649,2.029,1.304,8.277
5003.801,2.075,1.312,9.043
5004.953,1.086,1.298,7.856
5006.106,0.686,1.299,8.014
5007.258,1.109,1.302,8.186
5008.411,1.324,1.283,7.972
5009.565,1.411,1.255,8.268
5010.718,1.935,1.280,8.210
5011.872,0.838,1.259,7.941
5013.026,1.009,1.276,7.614
5014.181,1.990,1.282,7.496
5015.336,1.295,1.256,7.587
5016.491,1.486,1.268,7.941
5017.646,1.572,1.236,7.824
5018.801,2.061,1.212,7.683
5019.957,0.981,1.235,7.725
5021.113,0.223,1.225,8.126
5022.269,1.979,1.197,7.962
5023.426,1.279,1.260,7.753
5024.583,1.242,1.255,7.939
5025.740,1.346,1.212,7.793
5026.897,1.175,1.213,7.780
5028.055,0.894,1.206,7.694
5029.213,1.050,1.168,7.694
5030.371,1.842,1.177,8.234
5031.529,0.961,1.200,8.592
5032.688,0.949,1.181,7.989
5033.847,0.920,1.172,8.217
5035.006,0.395,1.185,8.058
5036.166,0.456,1.181,7.801
5037.325,1.240,1.141,7.441
5038.485,0.875,1.153,8.023
5039.646,1.223,1.157,7.716
5040.806,1.018,1.131,6.900
5041.967,0.388,1.110,6.798
5043.128,0.731,1.115,7.051
5044.289,0.996,1.121,7.662
5045.451,1.551,1.092,8.232
5046.613,1.176,1.101,8.037
5047.775,0.843,1.093,7.949
5048.938,1.190,1.094,7.619
5050.100,1.574,1.107,7.643
5051.263,1.223,1.086,7.651
5052.426,0.606,1.085,7.436
5053.590,0.990,1.097,7.509
5054.754,1.325,1.074,7.713
5055.918,1.356,1.054,7.926
5057.082,1.517,1.059,7.957
5058.247,0.989,1.043,7.753
5059.411,1.688,1.002,8.163
5060.577,1.255,1.045,8.418
5061.742,0.715,1.053,8.396
5062.908,1.137,1.042,8.427
5064.073,1.723,1.056,8.416
5065.240,1.107,1.060,8.407
5066.406,0.787,1.022,8.129
5067.573,1.179,1.025,7.980
5068.740,1.584,1.008,8.222
5069.907,1.419,0.997,8.086
5071.075,1.100,1.016,8.106
5072.242,1.644,1.020,8.181
5073.410,0.795,1.004,7.817
5074.579,1.548,0.979,7.751
5075.747,1.922,0.979,7.734
5076.916,1.332,0.973,7.752
5078.085,1.100,0.946,7.277
5079.255,0.191,0.940,7.450
5080.424,1.023,0.955,7.588
5081.594,0.930,0.960,7.810
5082.765,0.683,0.930,8.295
5083.935,1.059,0.919,8.663
5085.106,1.251,0.934,8.670
5086.277,0.677,0.914,8.880
5087.448,0.797,0.899,8.945
5088.620,1.167,0.896,8.938
5089.792,1.244,0.937,8.786
5090.964,0.868,0.938,8.582
5092.136,0.514,0.894,8.367
5093.309,1.002,0.914,7.987
5094.482,0.821,0.920,7.974
5095.655,0.683,0.907,8.108
5096.828,0.974,0.916,7.833
5098.002,1.231,0.936,7.780
5099.176,0.833,0.928,7.546
5100.350,0.243,0.892,7.287
5101.525,0.811,0.916,7.948
5102.700,1.020,0.895,8.077
5103.875,1.209,0.879,8.035
5105.050,1.165,0.887,7.626
5106.226,0.486,0.887,7.835
5107.402,0.867,0.875,7.444
5108.578,1.142,0.916,7.127
5109.754,0.836,0.910,7.108
5110.931,0.536,0.905,7.559
5112.108,0.764,0.897,7.739
5113.285,1.174,0.881,7.857
5114.463,0.796,0.885,7.999
5115.640,1.088,0.876,7.796
5116.818,1.301,0.863,7.850
5117.997,0.955,0.877,7.975
5119.175,0.454,0.882,8.177
5120.354,0.545,0.866,7.926
5121.533,1.110,0.872,7.772
5122.713,0.836,0.867,7.568
5123.892,0.780,0.835,7.199
5125.072,1.133,0.845,7.492
5126.253,1.344,0.854,7.457
5127.433,1.092,0.837,7.419
5128.614,1.036,0.842,7.250
5129.795,1.209,0.839,7.366
5130.976,1.033,0.859,7.528
5132.158,0.962,0.837,7.516
5133.340,1.262,0.828,7.504
5134.522,1.125,0.869,7.781
5135.704,-0.216,0.896,7.914
5136.887,1.704,0.883,8.057
5138.070,1.830,0.869,8.069
5139.253,1.023,0.880,7.091
5140.437,0.899,0.891,7.246
5141.620,0.958,0.886,7.576
5142.804,0.825,0.890,7.497
5143.989,1.119,0.900,7.125
5145.173,1.017,0.890,7.290
5146.358,1.191,0.857,7.696
5147.543,1.349,0.848,7.314
5148.729,0.657,0.866,7.288
5149.914,0.541,0.859,8.305
5151.100,1.371,0.832,8.402
5152.286,1.487,0.827,8.284
5153.473,1.058,0.830,8.251
5154.660,0.659,0.854,8.517
5155.847,0.561,0.888,8.546
5157.034,0.923,0.890,7.859
5158.222,0.314,0.907,7.965
5159.410,0.767,0.887,7.577
5160.598,0.792,0.866,7.414
5161.786,0.385,0.865,7.524
5162.975,0.895,0.860,7.418
5164.164,0.512,0.831,7.254
5165.353,0.685,0.843,6.841
5166.542,0.776,0.863,6.443
5167.732,0.680,0.848,6.247
5168.922,0.893,0.836,6.060
5170.113,1.384,0.850,6.294
5171.303,0.911,0.857,6.501
5172.494,0.864,0.862,6.243
5173.685,0.975,0.894,5.886
5174.877,0.904,0.906,6.275
5176.068,0.740,0.888,7.043
5177.260,0.730,0.869,7.675
5178.453,0.705,0.877,7.928
5179.645,0.415,0.892,7.986
5180.838,0.935,0.910,7.619
5182.031,0.825,0.918,7.395
5183.224,0.490,0.917,6.570
5184.418,1.198,0.917,5.619
