Wavelength,Flux,BestFit,SkyFlux
3716.208,2.981,5.452,3.777
3717.064,7.891,5.251,3.056
3717.920,8.467,5.189,2.883
3718.776,8.377,5.396,2.845
3719.632,7.089,5.624,2.570
3720.489,5.673,5.859,2.038
3721.346,6.725,6.033,1.685
3722.203,5.624,6.163,2.186
3723.060,10.019,6.287,2.814
3723.917,11.034,6.411,3.001
3724.775,9.254,6.526,2.931
3725.632,6.728,6.566,2.850
3726.490,5.007,6.721,3.055
3727.348,11.143,6.944,3.461
3728.207,9.347,7.097,3.752
3729.065,6.078,7.112,3.988
3729.924,9.764,7.046,3.973
3730.783,11.765,7.093,3.642
3731.642,3.975,7.352,3.757
3732.502,12.612,7.708,4.703
3733.361,2.078,7.991,5.736
3734.221,4.357,8.161,5.614
3735.081,7.694,8.378,6.043
3735.941,5.987,8.523,5.606
3736.801,12.246,8.687,5.142
3737.662,9.144,8.783,5.741
3738.523,11.871,8.767,6.572
3739.383,6.295,8.818,6.769
3740.245,1.691,9.167,7.301
3741.106,7.384,9.198,7.600
3741.967,12.549,9.253,7.388
3742.829,-0.449,9.564,7.205
3743.691,4.098,9.961,7.076
3744.553,5.692,10.199,5.592
3745.415,9.959,10.511,4.583
3746.278,15.618,10.689,4.525
3747.141,10.070,10.689,4.388
3748.004,12.682,10.916,4.172
3748.867,12.092,11.423,3.984
3749.730,9.006,11.826,4.042
3750.594,12.415,12.104,3.841
3751.457,17.748,12.049,4.120
3752.321,13.082,11.806,4.081
3753.185,10.862,11.633,3.742
3754.050,11.817,11.610,4.271
3754.914,12.713,11.625,4.806
3755.779,13.598,11.626,4.454
3756.644,13.883,11.761,3.257
3757.509,12.103,11.868,2.711
3758.374,10.878,11.852,2.940
3759.240,10.301,11.770,3.422
3760.105,11.838,11.698,3.620
3760.971,9.286,11.536,3.291
3761.837,4.993,11.347,2.716
3762.704,7.165,11.184,2.512
3763.570,6.624,11.057,2.905
3764.437,7.281,10.913,3.225
3765.304,9.655,10.752,2.966
3766.171,8.642,10.722,2.763
3767.038,4.966,10.323,3.030
3767.905,5.424,9.896,3.083
3768.773,8.448,9.553,2.605
3769.641,6.097,9.304,2.168
3770.509,5.967,9.167,2.337
3771.377,8.189,9.005,2.971
3772.246,9.310,8.944,3.602
3773.115,8.973,8.910,4.133
3773.984,10.642,8.791,4.177
3774.853,11.353,8.648,3.637
3775.722,9.586,8.591,3.703
3776.591,7.931,8.399,3.631
3777.461,7.085,8.112,3.440
3778.331,4.940,8.053,3.283
3779.201,3.202,8.109,3.299
3780.071,8.028,8.107,3.354
3780.942,7.372,8.047,3.501
3781.813,6.563,7.951,3.163
3782.683,8.189,7.849,2.934
3783.555,6.858,7.700,2.847
3784.426,8.908,7.514,3.023
3785.297,4.989,7.365,3.382
3786.169,5.992,7.299,3.571
3787.041,9.897,7.195,3.302
3787.913,9.676,7.125,2.628
3788.785,5.772,7.036,2.516
3789.658,7.901,6.935,2.693
3790.531,8.051,6.940,3.147
3791.403,5.766,7.088,3.918
3792.277,6.246,7.075,4.704
3793.150,9.539,7.057,4.251
3794.023,9.414,6.966,3.146
3794.897,5.345,6.850,3.056
3795.771,6.834,6.831,3.130
3796.645,6.477,6.909,2.899
3797.519,7.491,6.825,2.481
3798.394,8.881,6.778,2.459
3799.269,5.447,6.691,2.999
3800.144,9.140,6.655,2.760
3801.019,10.141,6.689,2.627
3801.894,7.499,6.685,2.878
3802.769,5.015,6.689,3.077
3803.645,4.572,6.637,2.983
3804.521,4.818,6.677,3.051
3805.397,4.921,6.729,3.398
3806.274,5.016,6.769,2.743
3807.150,3.174,6.831,2.570
3808.027,2.893,6.723,2.569
3808.904,5.063,6.750,2.576
3809.781,6.844,6.712,2.553
3810.658,9.495,6.710,2.670
3811.536,4.665,6.771,2.957
3812.414,5.817,6.737,3.370
3813.291,8.946,6.706,3.634
3814.170,7.907,6.741,3.789
3815.048,5.628,6.765,4.083
3815.926,5.217,6.759,4.022
3816.805,7.108,6.714,3.757
3817.684,5.965,6.658,3.919
3818.563,5.914,6.743,4.067
3819.443,6.966,6.768,3.914
3820.322,4.065,6.756,3.393
3821.202,4.652,6.756,3.267
3822.082,6.875,6.742,3.436
3822.962,8.074,6.691,3.479
3823.843,7.233,6.733,3.360
3824.723,6.685,6.730,3.277
3825.604,8.187,6.701,2.875
3826.485,5.919,6.723,2.848
3827.366,7.321,6.788,3.157
3828.247,10.238,6.794,3.607
3829.129,9.543,6.708,4.532
3830.011,5.994,6.719,5.933
3830.893,6.039,6.671,6.793
3831.775,10.299,6.584,6.950
3832.657,8.948,6.556,6.970
3833.540,6.746,6.586,6.247
3834.423,6.676,6.542,5.758
3835.306,6.694,6.457,5.498
3836.189,5.047,6.439,5.026
3837.072,7.100,6.386,4.864
3837.956,4.887,6.231,4.791
3838.840,3.569,6.090,3.949
3839.724,7.956,6.107,3.553
3840.608,10.017,6.010,3.875
3841.493,2.380,5.872,4.050
3842.377,7.955,5.799,4.140
3843.262,2.455,5.719,4.069
3844.147,6.547,5.549,3.981
3845.032,7.108,5.555,3.844
3845.918,0.927,5.477,4.131
3846.803,6.234,5.439,4.289
3847.689,6.237,5.419,4.098
3848.575,4.048,5.340,3.508
3849.462,3.043,5.203,3.037
3850.348,2.889,5.086,3.342
3851.235,3.609,5.051,3.597
3852.122,5.221,4.983,3.386
3853.009,3.235,4.923,3.143
3853.896,3.379,4.900,3.238
3854.784,3.291,4.871,3.205
3855.671,4.684,4.862,2.871
3856.559,6.407,4.802,2.591
3857.447,4.515,4.717,2.795
3858.336,4.805,4.660,2.783
3859.224,6.822,4.622,2.265
3860.113,6.368,4.582,2.123
3861.002,5.242,4.634,2.359
3861.891,5.802,4.600,2.652
3862.780,6.350,4.513,2.822
3863.670,3.794,4.471,2.918
3864.560,4.929,4.499,3.187
3865.449,5.607,4.523,2.810
3866.340,3.363,4.478,2.980
3867.230,2.357,4.465,2.768
3868.121,5.828,4.402,2.354
3869.011,2.541,4.359,2.223
3869.902,3.507,4.348,2.308
3870.793,2.202,4.293,2.046
3871.685,3.781,4.272,1.573
3872.576,7.036,4.289,1.677
3873.468,2.939,4.266,2.117
3874.360,3.609,4.249,2.289
3875.252,3.255,4.219,2.505
3876.145,4.411,4.101,2.610
3877.037,5.067,4.042,2.428
3877.930,4.168,4.067,2.049
3878.823,4.580,4.098,1.774
3879.717,5.800,4.066,2.040
3880.610,3.414,4.001,1.994
3881.504,4.171,3.986,1.916
3882.398,6.181,3.989,1.806
3883.292,5.655,3.922,1.614
3884.186,4.211,3.932,1.608
3885.080,5.893,3.938,1.867
3885.975,3.695,3.884,1.996
3886.870,2.151,3.856,1.809
3887.765,2.503,3.891,1.777
3888.660,3.489,3.941,1.667
3889.556,4.165,3.880,1.561
3890.451,3.952,3.795,1.503
3891.347,5.432,3.797,1.602
3892.243,4.436,3.836,1.946
3893.140,3.223,3.757,2.425
3894.036,3.018,3.854,2.276
3894.933,2.043,3.834,2.093
3895.830,4.685,3.763,2.152
3896.727,5.503,3.764,2.393
3897.625,4.284,3.761,2.575
3898.522,2.380,3.670,2.509
3899.420,1.750,3.617,2.320
3900.318,3.501,3.634,2.442
3901.216,4.322,3.650,2.359
3902.114,1.166,3.626,2.474
3903.013,0.533,3.621,2.850
3903.912,3.671,3.708,3.091
3904.811,5.965,3.629,3.373
3905.710,4.139,3.594,4.101
3906.609,5.133,3.603,4.484
3907.509,4.030,3.571,5.027
3908.409,2.958,3.490,4.958
3909.309,2.073,3.416,5.125
3910.209,2.683,3.525,5.035
3911.110,4.931,3.546,4.960
3912.010,-0.090,3.491,4.889
3912.911,6.283,3.450,4.661
3913.812,5.883,3.421,4.531
3914.714,3.950,3.407,4.603
3915.615,5.990,3.405,3.940
3916.517,4.057,3.391,3.897
3917.419,3.542,3.412,3.760
3918.321,3.303,3.425,3.700
3919.223,4.939,3.345,3.522
3920.126,4.138,3.317,3.222
3921.029,1.524,3.313,3.022
3921.931,3.510,3.294,2.540
3922.835,4.759,3.283,2.589
3923.738,2.473,3.284,2.764
3924.642,2.893,3.272,2.718
3925.545,3.099,3.278,2.719
3926.449,2.162,3.274,2.619
3927.354,4.099,3.237,2.278
3928.258,3.146,3.254,2.216
3929.163,5.869,3.285,2.044
3930.067,4.068,3.205,1.983
3930.972,3.038,3.166,2.198
3931.878,4.156,3.110,2.205
3932.783,1.084,3.058,2.295
3933.689,4.699,3.039,2.374
3934.595,1.642,3.082,2.130
3935.501,2.464,3.163,1.970
3936.407,3.915,3.123,1.994
3937.314,2.355,3.086,1.880
3938.220,2.676,3.073,2.083
3939.127,2.681,3.054,2.425
3940.034,4.809,3.007,2.814
3940.942,5.062,2.969,3.189
3941.849,3.200,3.037,3.595
3942.757,1.832,3.010,3.930
3943.665,2.743,3.009,3.825
3944.573,3.924,2.999,4.098
3945.481,2.408,2.984,3.760
3946.390,2.836,3.032,3.468
3947.299,3.427,2.972,3.259
3948.208,3.651,2.974,3.206
3949.117,5.341,2.986,3.114
3950.026,1.150,2.967,3.005
3950.936,2.126,2.941,3.249
3951.846,3.550,2.945,3.312
3952.756,4.081,2.953,3.400
3953.666,3.414,2.940,3.238
3954.577,0.687,2.924,2.761
3955.487,1.776,2.909,2.605
3956.398,4.854,2.906,2.724
3957.309,4.804,2.921,2.319
3958.221,3.725,2.888,1.995
3959.132,3.470,2.867,2.422
3960.044,2.419,2.886,2.009
3960.956,3.133,2.924,2.401
3961.868,4.470,2.942,2.609
3962.780,2.366,2.921,2.483
3963.693,1.384,2.896,2.164
3964.606,3.148,2.898,1.899
3965.519,2.561,2.867,1.887
3966.432,2.069,2.841,1.981
3967.345,2.262,2.852,1.671
3968.259,2.474,2.862,1.603
3969.173,3.373,2.824,1.304
3970.087,3.545,2.797,1.067
3971.001,1.449,2.791,1.106
3971.915,3.689,2.754,1.389
3972.830,2.615,2.707,1.776
3973.745,2.629,2.739,2.166
3974.660,2.957,2.808,2.377
3975.575,2.394,2.834,2.707
3976.491,3.003,2.807,3.026
3977.407,2.978,2.821,2.888
3978.323,1.848,2.835,2.940
3979.239,3.504,2.756,2.935
3980.155,3.716,2.817,2.816
3981.072,1.598,2.906,3.173
3981.988,2.684,2.864,3.215
3982.905,2.676,2.824,3.245
3983.823,3.152,2.854,2.938
3984.740,3.896,2.853,2.848
3985.658,4.302,2.856,2.618
3986.576,3.510,2.857,2.400
3987.494,1.665,2.839,2.357
3988.412,2.306,2.821,2.514
3989.330,3.068,2.830,2.843
3990.249,3.113,2.851,2.944
3991.168,3.487,2.817,2.935
3992.087,3.165,2.805,2.463
3993.006,1.028,2.797,2.472
3993.926,3.787,2.792,2.490
3994.846,2.400,2.782,2.371
3995.766,2.919,2.758,2.273
3996.686,3.500,2.796,2.266
3997.606,2.617,2.857,2.255
3998.527,3.829,2.899,2.317
3999.447,2.934,2.887,2.748
4000.369,2.005,2.859,2.580
4001.290,1.379,2.891,2.789
4002.211,3.046,2.927,2.728
4003.133,5.026,2.896,2.476
4004.055,2.628,2.880,2.471
4004.977,1.837,2.885,2.690
4005.899,1.471,2.874,2.586
4006.822,2.149,2.847,2.647
4007.744,1.925,2.861,3.125
4008.667,1.140,2.864,3.869
4009.590,2.345,2.922,4.240
4010.514,1.047,2.954,4.226
4011.437,2.378,2.928,3.989
4012.361,1.987,2.921,3.910
4013.285,2.170,2.932,3.850
4014.209,4.128,2.918,3.769
4015.134,3.655,2.942,3.654
4016.058,2.636,2.972,3.310
4016.983,3.317,2.975,2.986
4017.908,4.027,2.980,2.783
4018.833,2.919,2.991,3.196
4019.759,1.843,3.019,3.831
4020.685,3.673,3.086,4.122
4021.610,2.473,3.117,4.080
4022.537,0.905,3.090,4.218
4023.463,3.151,3.073,4.000
4024.389,4.426,3.082,4.041
4025.316,2.448,3.134,3.263
4026.243,2.240,3.120,3.306
4027.170,2.611,3.080,3.298
4028.098,2.634,3.092,3.270
4029.025,2.099,3.139,3.310
4029.953,2.296,3.105,3.304
4030.881,3.515,3.126,3.085
4031.809,3.749,3.130,2.905
4032.738,1.499,3.126,3.119
4033.667,0.469,3.120,3.065
4034.596,1.143,3.080,2.723
4035.525,2.541,3.065,2.810
4036.454,4.227,3.077,2.743
4037.383,5.068,3.063,2.770
4038.313,1.009,3.034,3.222
4039.243,3.985,3.035,3.196
4040.173,2.901,3.061,3.130
4041.104,1.526,3.019,3.361
4042.034,4.058,3.021,3.638
4042.965,3.949,3.030,4.005
4043.896,3.251,3.026,4.773
4044.827,3.008,3.007,5.378
4045.759,1.917,2.984,7.239
4046.691,3.975,2.996,10.262
4047.622,6.393,2.998,11.434
4048.555,1.407,2.967,10.175
4049.487,2.833,2.929,7.012
4050.419,2.090,2.910,5.723
4051.352,3.531,2.894,4.771
4052.285,4.649,2.856,4.095
4053.218,3.448,2.876,3.822
4054.152,3.637,2.860,3.678
4055.085,2.918,2.827,3.756
4056.019,4.170,2.832,3.707
4056.953,4.411,2.862,3.060
4057.887,3.177,2.856,3.130
4058.822,2.189,2.808,3.097
4059.757,2.337,2.789,3.205
4060.692,2.031,2.794,3.535
4061.627,2.992,2.765,3.486
4062.562,2.953,2.687,3.672
4063.498,2.689,2.683,3.806
4064.433,3.081,2.734,4.027
4065.369,3.052,2.713,4.956
4066.305,3.438,2.719,4.699
4067.242,2.304,2.753,4.279
4068.178,1.627,2.679,4.000
4069.115,2.630,2.642,3.597
4070.052,3.900,2.635,3.910
4070.990,3.214,2.621,3.897
4071.927,2.665,2.624,3.770
4072.865,2.050,2.655,3.663
4073.803,4.566,2.669,3.333
4074.741,4.418,2.608,3.145
4075.679,1.044,2.591,3.863
4076.618,2.952,2.637,3.679
4077.557,3.983,2.669,5.112
4078.496,4.877,2.649,4.380
4079.435,3.384,2.626,4.591
4080.374,0.852,2.638,4.672
4081.314,0.930,2.644,4.391
4082.254,3.902,2.609,4.172
4083.194,1.899,2.583,3.897
4084.134,2.185,2.592,3.858
4085.075,3.535,2.601,3.875
4086.015,3.464,2.588,3.485
4086.956,2.476,2.618,3.830
4087.898,3.076,2.583,3.478
4088.839,3.762,2.551,3.541
4089.781,2.105,2.549,3.333
4090.722,2.462,2.521,3.188
4091.664,3.454,2.557,3.151
4092.607,2.802,2.569,3.178
4093.549,2.634,2.600,3.210
4094.492,4.658,2.607,3.119
4095.435,2.238,2.576,2.918
4096.378,0.857,2.563,3.016
4097.321,0.978,2.566,2.964
4098.265,1.763,2.586,2.690
4099.208,4.194,2.586,2.810
4100.152,2.955,2.606,3.019
4101.097,1.901,2.637,2.893
4102.041,2.502,2.607,2.539
4102.986,2.941,2.583,2.012
4103.931,2.639,2.606,2.041
4104.876,3.274,2.618,2.410
4105.821,2.836,2.611,2.313
4106.766,1.797,2.608,2.338
4107.712,2.124,2.620,2.786
4108.658,2.663,2.631,2.858
4109.604,2.800,2.628,2.732
4110.551,3.674,2.644,2.658
4111.497,2.378,2.652,2.654
4112.444,1.262,2.640,2.553
4113.391,2.469,2.648,2.410
4114.338,3.110,2.684,2.723
4115.286,2.201,2.686,2.655
4116.233,2.898,2.712,2.590
4117.181,2.418,2.720,2.630
4118.130,2.994,2.703,2.718
4119.078,2.493,2.718,2.690
4120.026,1.931,2.712,2.634
4120.975,2.615,2.719,2.740
4121.924,2.869,2.766,2.699
4122.873,1.393,2.800,2.943
4123.823,2.162,2.776,2.862
4124.772,3.018,2.720,3.054
4125.722,2.785,2.713,3.274
4126.672,1.941,2.762,3.287
4127.623,1.777,2.751,3.289
4128.573,4.181,2.693,3.250
4129.524,3.835,2.647,3.094
4130.475,2.733,2.633,3.062
4131.426,3.014,2.653,3.135
4132.378,3.281,2.634,3.137
4133.329,1.233,2.645,3.488
4134.281,1.953,2.663,3.383
4135.233,2.759,2.660,3.688
4136.185,1.706,2.664,3.424
4137.138,1.421,2.667,3.434
4138.091,2.699,2.628,3.174
4139.044,2.417,2.639,3.229
4139.997,2.897,2.653,3.631
4140.950,2.256,2.625,3.497
4141.904,2.336,2.609,2.995
4142.858,3.286,2.639,2.613
4143.812,3.457,2.576,2.411
4144.766,2.012,2.583,2.940
4145.720,1.708,2.559,2.821
4146.675,1.769,2.496,2.805
4147.630,2.803,2.560,2.776
4148.585,3.608,2.630,2.640
4149.540,3.390,2.610,2.576
4150.496,3.090,2.591,2.499
4151.452,2.072,2.589,2.348
4152.408,2.080,2.580,2.455
4153.364,1.893,2.573,3.215
4154.321,1.689,2.606,3.245
4155.277,2.469,2.599,3.437
4156.234,3.558,2.574,3.531
4157.191,1.761,2.562,3.495
4158.149,1.554,2.570,3.535
4159.106,2.167,2.569,3.336
4160.064,3.358,2.492,3.282
4161.022,4.401,2.529,3.425
4161.980,3.359,2.565,3.506
4162.939,2.124,2.563,4.006
4163.897,3.401,2.553,4.006
4164.856,2.857,2.551,4.375
4165.815,2.017,2.548,4.949
4166.775,3.041,2.569,4.696
4167.734,3.644,2.556,4.510
4168.694,3.817,2.537,4.409
4169.654,3.523,2.541,4.331
4170.614,3.053,2.544,4.349
4171.574,1.801,2.534,4.376
4172.535,1.071,2.508,4.254
4173.496,3.077,2.536,3.996
4174.457,2.761,2.545,3.624
4175.418,4.877,2.488,3.629
4176.380,3.100,2.446,3.357
4177.342,1.749,2.510,3.656
4178.304,3.732,2.498,3.232
4179.266,2.556,2.467,3.633
4180.228,2.993,2.451,3.604
4181.191,3.159,2.453,3.270
4182.154,2.454,2.476,3.186
4183.117,1.591,2.511,3.118
4184.080,1.899,2.477,3.139
4185.044,3.640,2.486,2.934
4186.007,3.374,2.475,3.200
4186.971,2.834,2.422,2.776
4187.936,3.204,2.435,2.725
4188.900,2.835,2.498,2.651
4189.865,1.628,2.517,2.945
4190.830,2.570,2.504,2.920
4191.795,4.172,2.484,3.069
4192.760,2.754,2.478,3.000
4193.725,3.135,2.486,2.749
4194.691,3.305,2.459,2.776
4195.657,1.235,2.477,2.921
4196.623,0.598,2.476,2.891
4197.590,-0.047,2.463,2.373
4198.556,2.874,2.472,2.343
4199.523,3.602,2.485,2.603
4200.490,3.312,2.435,2.529
4201.458,3.917,2.509,2.387
4202.425,2.555,2.524,2.486
4203.393,2.466,2.488,2.336
4204.361,3.106,2.491,2.298
4205.329,2.670,2.521,2.481
4206.298,2.482,2.476,2.524
4207.266,3.024,2.446,2.916
4208.235,2.495,2.486,2.903
4209.204,3.854,2.495,2.747
4210.174,2.408,2.456,2.797
4211.143,2.276,2.475,2.997
4212.113,3.083,2.503,2.578
4213.083,2.494,2.486,2.613
4214.053,1.683,2.492,2.528
4215.023,2.854,2.512,2.447
4215.994,3.047,2.518,2.594
4216.965,2.686,2.514,2.619
4217.936,3.251,2.514,2.485
4218.907,3.846,2.495,2.533
4219.879,2.386,2.460,2.497
4220.851,3.547,2.462,2.390
4221.823,3.416,2.501,2.654
4222.795,2.701,2.511,2.592
4223.767,1.941,2.498,2.354
4224.740,1.753,2.517,2.349
4225.713,2.754,2.475,2.428
4226.686,1.491,2.473,2.393
4227.659,2.207,2.516,2.194
4228.633,2.892,2.478,2.135
4229.607,3.344,2.494,2.214
4230.581,3.739,2.517,2.183
4231.555,2.932,2.500,2.084
4232.530,3.430,2.483,2.421
4233.504,2.914,2.505,2.443
4234.479,3.069,2.547,2.354
4235.454,2.612,2.542,2.286
4236.430,1.064,2.517,2.514
4237.405,1.738,2.524,2.679
4238.381,3.996,2.537,2.489
4239.357,3.663,2.508,2.291
4240.333,2.995,2.457,2.291
4241.310,2.553,2.491,2.370
4242.287,2.359,2.489,2.421
4243.263,3.259,2.496,2.185
4244.241,2.128,2.516,2.272
4245.218,2.314,2.525,2.291
4246.196,3.195,2.510,2.822
4247.173,3.348,2.481,3.557
4248.152,2.664,2.493,4.031
4249.130,2.322,2.487,3.352
4250.108,2.494,2.469,2.855
4251.087,3.342,2.475,2.827
4252.066,2.531,2.515,3.054
4253.045,1.673,2.551,3.000
4254.025,1.949,2.570,2.848
4255.004,1.428,2.557,3.016
4255.984,2.747,2.573,2.882
4256.964,1.952,2.592,2.886
4257.945,0.873,2.536,2.797
4258.925,1.276,2.549,2.832
4259.906,2.705,2.545,3.026
4260.887,3.389,2.562,2.805
4261.868,3.243,2.563,2.532
4262.849,2.774,2.548,2.493
4263.831,2.765,2.579,2.761
4264.813,2.477,2.595,2.782
4265.795,2.748,2.595,2.865
4266.778,4.882,2.621,3.100
4267.760,1.215,2.646,2.957
4268.743,3.255,2.652,2.702
4269.726,3.070,2.663,2.910
4270.709,2.006,2.659,2.731
4271.693,3.425,2.701,2.584
4272.676,2.814,2.693,2.344
4273.660,3.715,2.671,2.468
4274.644,1.757,2.700,2.377
4275.629,1.859,2.752,2.580
4276.613,3.370,2.741,2.582
4277.598,3.365,2.751,2.716
4278.583,2.808,2.733,2.840
4279.569,2.289,2.729,2.667
4280.554,4.447,2.758,2.711
4281.540,4.509,2.771,2.737
4282.526,2.784,2.793,2.413
4283.512,2.168,2.805,2.587
4284.499,2.549,2.836,2.826
4285.485,2.378,2.866,2.829
4286.472,2.710,2.877,2.680
4287.459,3.442,2.889,2.545
4288.447,2.869,2.905,2.407
4289.434,1.950,2.893,2.359
4290.422,3.658,2.889,2.174
4291.410,1.565,2.906,2.142
4292.398,2.787,2.948,2.410
4293.387,3.078,3.004,2.735
4294.375,3.068,3.025,2.664
4295.364,4.248,3.028,2.691
4296.353,3.270,3.015,2.713
4297.343,2.311,3.032,2.719
4298.332,3.133,3.072,2.517
4299.322,2.610,3.071,2.448
4300.312,2.488,3.062,2.343
4301.303,3.877,3.036,2.298
