Wavelength,Flux,BestFit,SkyFlux
3903.912,4.904,3.361,7.863
3904.811,3.713,3.389,8.524
3905.710,3.596,3.357,9.540
3906.609,3.309,3.340,10.576
3907.509,3.318,3.326,11.059
3908.409,4.110,3.342,11.225
3909.309,4.695,3.395,11.775
3910.209,-0.013,3.337,12.280
3911.110,2.356,3.332,12.206
3912.010,1.844,3.328,12.235
3912.911,2.227,3.315,12.228
3913.812,4.543,3.316,11.741
3914.714,4.419,3.321,10.604
3915.615,3.680,3.269,9.963
3916.517,3.597,3.289,9.718
3917.419,1.380,3.315,9.208
3918.321,2.440,3.305,8.894
3919.223,2.274,3.305,8.903
3920.126,3.492,3.349,8.132
3921.029,6.402,3.320,6.923
3921.931,5.374,3.299,6.271
3922.835,3.385,3.325,6.393
3923.738,3.201,3.328,6.678
3924.642,0.780,3.307,6.854
3925.545,2.084,3.310,6.881
3926.449,3.313,3.282,6.566
3927.354,2.473,3.281,6.023
3928.258,2.305,3.239,5.529
3929.163,4.626,3.247,5.437
3930.067,4.060,3.270,5.632
3930.972,1.393,3.226,5.875
3931.878,1.937,3.293,5.883
3932.783,3.654,3.279,5.662
3933.689,0.957,3.283,5.675
3934.595,4.289,3.283,5.377
3935.501,4.900,3.266,5.315
3936.407,3.131,3.265,5.434
3937.314,3.701,3.250,5.328
3938.220,4.820,3.259,5.287
3939.127,3.513,3.284,6.008
3940.034,2.416,3.278,7.581
3940.942,2.993,3.238,9.126
3941.849,3.212,3.205,9.586
3942.757,5.852,3.195,9.474
3943.665,3.286,3.116,9.509
3944.573,4.525,3.062,9.367
3945.481,2.217,3.127,9.062
3946.390,1.920,3.234,9.009
3947.299,3.079,3.232,9.329
3948.208,3.215,3.180,9.673
3949.117,1.913,3.199,9.571
3950.026,1.366,3.227,9.124
3950.936,2.881,3.239,8.684
3951.846,1.294,3.234,8.590
3952.756,2.968,3.212,8.479
3953.666,3.761,3.193,8.073
3954.577,4.316,3.201,7.541
3955.487,2.965,3.249,7.321
3956.398,3.969,3.270,7.552
3957.309,4.267,3.256,7.605
3958.221,2.357,3.254,7.105
3959.132,2.588,3.245,6.825
3960.044,2.497,3.196,7.069
3960.956,3.399,3.201,7.474
3961.868,4.638,3.232,7.511
3962.780,3.117,3.238,7.081
3963.693,3.429,3.199,6.346
3964.606,3.059,3.120,5.642
3965.519,3.563,3.146,5.207
3966.432,2.970,3.141,5.051
3967.345,1.062,3.131,4.933
3968.259,2.522,3.139,4.507
3969.173,2.848,3.144,3.896
3970.087,2.578,3.183,3.543
3971.001,3.363,3.161,3.614
3971.915,3.599,3.189,4.151
3972.830,3.049,3.238,4.971
3973.745,1.380,3.236,5.883
3974.660,2.353,3.193,6.677
3975.575,3.867,3.202,7.309
3976.491,3.393,3.195,7.668
3977.407,4.513,3.179,8.072
3978.323,2.048,3.183,8.455
3979.239,1.884,3.199,8.411
3980.155,4.703,3.216,8.118
3981.072,4.066,3.256,7.985
3981.988,3.113,3.202,8.117
3982.905,2.499,3.200,8.202
3983.823,2.678,3.225,7.778
3984.740,4.101,3.226,7.653
3985.658,3.955,3.235,8.268
3986.576,1.106,3.296,7.924
3987.494,2.869,3.251,6.745
3988.412,3.228,3.268,6.735
3989.330,2.303,3.241,8.289
3990.249,1.968,3.193,8.938
3991.168,2.614,3.249,8.112
3992.087,3.371,3.228,7.011
3993.006,3.870,3.197,6.570
3993.926,4.435,3.169,6.915
3994.846,4.540,3.162,7.463
3995.766,3.711,3.200,7.123
3996.686,5.091,3.257,6.416
3997.606,4.083,3.244,6.493
3998.527,3.244,3.227,7.267
3999.447,1.734,3.229,8.147
4000.369,3.189,3.192,8.556
4001.290,3.185,3.148,8.295
4002.211,1.925,3.174,7.616
4003.133,3.076,3.198,7.202
4004.055,3.522,3.202,7.270
4004.977,2.841,3.214,7.808
4005.899,2.483,3.240,8.041
4006.822,3.438,3.239,7.715
4007.744,5.371,3.191,8.208
4008.667,4.190,3.203,9.561
4009.590,4.480,3.240,10.728
4010.514,4.237,3.226,11.126
4011.437,2.058,3.232,11.015
4012.361,1.947,3.257,10.528
4013.285,3.628,3.252,9.774
4014.209,4.175,3.293,9.646
4015.134,3.284,3.250,9.833
4016.058,3.472,3.222,9.432
4016.983,4.547,3.218,8.802
4017.908,2.984,3.245,8.798
4018.833,1.645,3.291,8.988
4019.759,2.045,3.244,9.157
4020.685,2.786,3.266,9.538
4021.610,3.851,3.259,9.762
4022.537,6.188,3.252,9.625
4023.463,6.475,3.278,8.911
4024.389,2.776,3.286,8.665
4025.316,1.380,3.221,9.112
4026.243,1.264,3.273,9.233
4027.170,1.814,3.295,9.071
4028.098,3.120,3.268,8.785
4029.025,3.782,3.273,8.535
4029.953,3.779,3.319,8.607
4030.881,3.133,3.245,8.466
4031.809,1.088,3.279,8.134
4032.738,2.847,3.283,7.931
4033.667,5.798,3.286,7.894
4034.596,1.793,3.305,7.721
4035.525,1.987,3.281,7.801
4036.454,3.338,3.247,8.122
4037.383,3.088,3.292,8.687
4038.313,2.826,3.236,9.305
4039.243,3.772,3.191,9.450
4040.173,4.188,3.212,9.065
4041.104,2.992,3.229,8.675
4042.034,3.903,3.284,9.628
4042.965,2.806,3.308,10.955
4043.896,3.811,3.266,11.909
4044.827,4.109,3.254,11.946
4045.759,3.611,3.267,12.956
4046.691,2.389,3.237,17.320
4047.622,3.368,3.246,21.995
4048.555,4.989,3.233,22.290
4049.487,3.822,3.275,17.449
4050.419,4.279,3.285,12.488
4051.352,4.873,3.244,10.954
4052.285,2.792,3.234,10.587
4053.218,2.963,3.236,9.650
4054.152,3.780,3.195,8.694
4055.085,3.774,3.225,8.883
4056.019,3.233,3.294,9.341
4056.953,3.072,3.317,8.799
4057.887,3.298,3.293,7.708
4058.822,3.471,3.342,7.515
4059.757,3.373,3.340,8.662
4060.692,2.615,3.278,10.168
4061.627,3.161,3.234,10.566
4062.562,2.502,3.262,9.875
4063.498,3.634,3.321,9.540
4064.433,2.572,3.298,10.337
4065.369,2.834,3.271,11.631
4066.305,3.440,3.289,12.309
4067.242,2.868,3.287,11.872
4068.178,3.448,3.266,10.991
4069.115,3.497,3.280,11.041
4070.052,3.655,3.285,10.858
4070.990,2.949,3.327,10.483
4071.927,4.192,3.315,10.418
4072.865,2.740,3.301,10.071
4073.803,5.893,3.306,9.699
4074.741,4.113,3.285,9.487
4075.679,1.928,3.256,9.900
4076.618,3.775,3.263,11.474
4077.557,3.246,3.282,12.994
4078.496,2.030,3.289,12.899
4079.435,3.194,3.298,11.110
4080.374,2.453,3.314,10.493
4081.314,3.109,3.278,11.403
4082.254,4.380,3.287,11.051
4083.194,4.714,3.290,10.141
4084.134,4.515,3.292,9.828
4085.075,3.287,3.276,9.712
4086.015,3.300,3.233,9.825
4086.956,4.351,3.257,10.303
4087.898,2.027,3.275,10.342
4088.839,3.639,3.265,9.326
4089.781,4.840,3.261,8.811
4090.722,1.576,3.276,8.818
4091.664,4.083,3.286,8.484
4092.607,2.839,3.267,8.654
4093.549,3.427,3.237,8.737
4094.492,4.276,3.245,8.488
4095.435,3.277,3.246,8.253
4096.378,3.037,3.206,8.263
4097.321,3.450,3.169,8.188
4098.265,4.536,3.211,7.731
4099.208,2.419,3.261,7.749
4100.152,3.258,3.274,8.427
4101.097,2.712,3.269,8.455
4102.041,4.235,3.254,7.380
4102.986,2.845,3.240,6.703
4103.931,2.820,3.275,6.928
4104.876,3.455,3.272,7.017
4105.821,2.705,3.273,6.837
4106.766,3.032,3.293,7.160
4107.712,2.488,3.293,7.722
4108.658,1.656,3.252,7.869
4109.604,2.332,3.259,8.152
4110.551,2.941,3.266,8.350
4111.497,3.487,3.308,7.742
4112.444,4.109,3.289,7.022
4113.391,4.126,3.216,6.965
4114.338,3.905,3.214,7.438
4115.286,3.691,3.282,8.169
4116.233,2.860,3.291,8.746
4117.181,1.799,3.272,8.740
4118.130,2.652,3.169,7.983
4119.078,3.237,3.120,7.235
4120.026,2.006,3.261,7.444
4120.975,2.961,3.255,7.871
4121.924,3.304,3.233,8.126
4122.873,2.406,3.270,8.434
4123.823,3.808,3.279,8.833
4124.772,4.654,3.252,9.043
4125.722,3.185,3.254,8.774
4126.672,3.786,3.245,8.461
4127.623,3.734,3.276,8.739
4128.573,2.785,3.255,8.976
4129.524,3.657,3.222,8.618
4130.475,4.965,3.225,7.927
4131.426,2.251,3.266,8.021
4132.378,2.207,3.319,8.681
4133.329,2.834,3.276,8.584
4134.281,3.602,3.287,8.438
4135.233,3.607,3.300,8.839
4136.185,1.803,3.271,9.988
4137.138,3.527,3.263,10.260
4138.091,2.996,3.322,9.342
4139.044,3.266,3.283,9.498
4139.997,2.648,3.232,9.958
4140.950,3.891,3.244,9.392
4141.904,3.380,3.296,8.645
4142.858,3.278,3.303,7.930
4143.812,3.774,3.236,7.031
4144.766,3.143,3.236,6.740
4145.720,2.885,3.252,7.501
4146.675,4.130,3.240,8.194
4147.630,2.923,3.221,8.002
4148.585,1.226,3.219,8.050
4149.540,3.144,3.178,8.124
4150.496,4.364,3.173,7.593
4151.452,4.234,3.169,7.274
4152.408,3.779,3.200,7.278
4153.364,3.800,3.252,7.432
4154.321,3.311,3.260,7.894
4155.277,2.174,3.240,8.510
4156.234,1.836,3.272,9.433
4157.191,2.500,3.310,10.271
4158.149,2.165,3.316,10.113
4159.106,1.956,3.291,9.457
4160.064,2.324,3.266,9.011
4161.022,4.423,3.249,9.350
4161.980,2.633,3.170,10.141
4162.939,3.052,3.206,10.475
4163.897,3.489,3.254,10.634
4164.856,3.401,3.259,11.282
4165.815,3.710,3.274,12.671
4166.775,2.350,3.235,13.003
4167.734,4.079,3.250,11.800
4168.694,3.263,3.239,11.548
4169.654,3.296,3.217,12.008
4170.614,2.825,3.230,11.885
4171.574,2.634,3.243,11.727
4172.535,2.541,3.159,11.273
4173.496,2.894,3.214,10.668
4174.457,2.966,3.258,10.279
4175.418,3.280,3.261,9.870
4176.380,3.980,3.251,9.275
4177.342,2.983,3.236,9.506
4178.304,2.007,3.218,9.812
4179.266,4.048,3.238,9.805
4180.228,4.124,3.277,10.119
4181.191,2.778,3.264,10.052
4182.154,1.913,3.230,9.214
4183.117,2.700,3.247,8.562
4184.080,2.497,3.233,8.343
4185.044,2.971,3.197,8.329
4186.007,4.759,3.182,8.601
4186.971,3.835,3.219,8.796
4187.936,1.550,3.256,8.366
4188.900,2.839,3.231,7.984
4189.865,2.391,3.224,8.181
4190.830,4.060,3.166,8.553
4191.795,2.816,3.154,8.718
4192.760,3.791,3.216,8.580
4193.725,4.072,3.257,8.404
4194.691,4.249,3.200,8.404
4195.657,3.743,3.192,8.554
4196.623,2.842,3.180,8.489
4197.590,3.165,3.180,7.952
4198.556,2.766,3.202,7.258
4199.523,3.376,3.239,6.924
4200.490,2.658,3.250,7.063
4201.458,2.676,3.185,7.309
4202.425,2.341,3.208,7.175
4203.393,2.446,3.231,6.885
4204.361,3.661,3.219,6.844
4205.329,3.160,3.166,7.002
4206.298,1.699,3.116,7.114
4207.266,2.187,3.183,7.591
4208.235,3.966,3.219,8.544
4209.204,5.126,3.208,8.773
4210.174,3.449,3.188,8.045
4211.143,3.639,3.184,7.207
4212.113,2.896,3.190,7.007
4213.083,3.246,3.185,7.497
4214.053,3.228,3.193,7.858
4215.023,3.816,3.148,7.592
4215.994,4.177,3.161,7.362
4216.965,3.753,3.210,7.474
4217.936,3.351,3.177,7.708
4218.907,3.607,3.180,7.546
4219.879,4.145,3.191,7.163
4220.851,3.044,3.186,7.151
4221.823,2.247,3.198,7.275
4222.795,3.774,3.224,7.054
4223.767,4.100,3.228,7.052
4224.740,2.428,3.213,7.378
4225.713,2.976,3.167,7.289
4226.686,3.920,3.149,6.579
4227.659,3.808,3.156,6.040
4228.633,3.733,3.171,6.110
4229.607,3.703,3.195,6.390
4230.581,3.136,3.219,6.626
4231.555,3.458,3.164,6.986
4232.530,3.524,3.151,7.088
4233.504,2.306,3.160,7.049
4234.479,4.848,3.155,7.079
4235.454,4.157,3.157,7.308
4236.430,4.420,3.185,7.302
4237.405,4.918,3.165,6.816
4238.381,4.462,3.191,6.730
4239.357,3.216,3.213,6.812
4240.333,1.466,3.206,6.412
4241.310,2.443,3.215,6.329
4242.287,2.018,3.222,6.798
4243.263,1.223,3.198,7.007
4244.241,2.550,3.196,6.734
4245.218,3.141,3.224,6.835
4246.196,2.104,3.239,7.758
4247.173,2.688,3.226,8.959
4248.152,3.258,3.263,9.613
4249.130,2.873,3.268,9.206
4250.108,3.486,3.255,8.283
4251.087,4.058,3.215,8.065
4252.066,2.388,3.199,8.696
4253.045,2.801,3.244,8.998
4254.025,3.151,3.225,8.741
4255.004,4.187,3.249,8.218
4255.984,3.590,3.261,8.147
4256.964,4.023,3.261,8.105
4257.945,4.174,3.236,8.277
4258.925,3.518,3.181,8.563
4259.906,2.509,3.201,8.373
4260.887,2.328,3.239,7.771
4261.868,3.360,3.218,7.344
4262.849,3.988,3.250,7.453
4263.831,4.277,3.296,7.597
4264.813,3.994,3.237,7.577
4265.795,2.879,3.253,7.710
4266.778,4.033,3.330,8.009
4267.760,2.896,3.288,8.248
4268.743,2.794,3.252,8.181
4269.726,3.662,3.287,8.008
4270.709,3.364,3.297,7.938
4271.693,3.589,3.269,7.379
4272.676,4.420,3.282,7.008
4273.660,3.429,3.284,7.367
4274.644,3.368,3.272,7.359
4275.629,4.624,3.269,7.308
4276.613,3.344,3.280,7.623
4277.598,3.639,3.290,8.243
4278.583,3.024,3.326,8.484
4279.569,3.520,3.275,8.402
4280.554,2.897,3.253,8.002
4281.540,2.243,3.317,7.773
4282.526,2.658,3.365,8.017
4283.512,3.448,3.326,7.875
4284.499,4.048,3.348,7.390
4285.485,3.732,3.285,7.534
4286.472,2.539,3.253,8.000
4287.459,2.817,3.295,8.118
4288.447,2.540,3.304,7.662
4289.434,3.133,3.297,7.188
4290.422,4.172,3.317,6.696
4291.410,3.620,3.319,6.602
4292.398,3.197,3.309,6.969
4293.387,3.145,3.294,7.431
4294.375,3.619,3.281,7.816
4295.364,4.128,3.321,8.041
4296.353,3.671,3.314,7.968
4297.343,4.244,3.274,7.762
4298.332,3.275,3.290,7.748
4299.322,3.639,3.328,7.506
4300.312,1.866,3.304,6.827
4301.303,3.572,3.312,6.390
4302.293,4.376,3.345,6.076
4303.284,3.297,3.336,5.950
4304.275,4.039,3.309,6.229
4305.266,3.764,3.279,6.669
4306.258,2.789,3.252,6.924
4307.249,3.767,3.281,6.948
4308.241,3.426,3.278,6.825
4309.233,3.707,3.276,7.001
4310.226,2.951,3.285,7.378
4311.218,4.948,3.308,7.347
4312.211,3.610,3.333,7.233
4313.204,2.418,3.293,7.621
4314.197,3.577,3.273,8.579
4315.191,2.860,3.327,9.471
4316.184,2.991,3.361,9.797
4317.178,4.005,3.348,9.821
4318.173,3.551,3.331,9.909
4319.167,3.429,3.277,9.775
4320.162,3.367,3.322,9.109
4321.157,2.892,3.331,9.090
4322.152,3.538,3.321,9.177
4323.147,3.741,3.320,8.554
4324.143,2.961,3.313,7.400
4325.138,2.401,3.325,6.662
4326.134,2.630,3.322,6.953
4327.131,3.459,3.297,7.638
4328.127,2.950,3.287,7.790
4329.124,2.946,3.300,7.601
4330.121,3.702,3.312,7.726
4331.118,2.852,3.308,8.099
4332.115,3.630,3.301,7.611
4333.113,3.372,3.289,7.401
4334.111,2.839,3.298,7.463
4335.109,2.292,3.330,7.394
4336.107,5.233,3.355,7.460
4337.106,3.380,3.347,7.913
4338.104,3.318,3.301,7.776
4339.103,4.099,3.326,7.308
4340.103,3.367,3.337,7.061
4341.102,3.171,3.313,7.081
4342.102,4.477,3.322,7.071
4343.102,4.877,3.306,7.347
4344.102,3.793,3.278,7.832
4345.102,4.574,3.291,7.574
4346.103,6.104,3.303,7.621
4347.104,3.547,3.293,8.305
4348.105,4.245,3.286,9.163
4349.106,2.272,3.268,9.764
4350.108,3.397,3.254,9.749
4351.109,3.453,3.276,9.027
4352.111,2.786,3.227,7.815
4353.114,3.161,3.185,7.536
4354.116,3.526,3.287,7.981
4355.119,3.133,3.292,7.827
4356.122,2.022,3.246,7.855
4357.125,4.159,3.307,9.732
4358.128,3.125,3.324,19.434
4359.132,3.620,3.260,31.929
4360.136,4.294,3.249,34.466
4361.140,3.218,3.270,25.991
4362.144,3.612,3.260,16.326
4363.149,3.801,3.254,11.690
4364.153,3.277,3.259,9.982
4365.158,3.455,3.268,9.333
4366.164,4.151,3.278,8.934
4367.169,4.180,3.297,8.686
4368.175,3.681,3.309,8.848
4369.181,3.408,3.281,8.803
4370.187,2.575,3.278,8.325
4371.193,2.063,3.280,7.991
4372.200,3.143,3.230,8.038
4373.207,3.773,3.234,8.190
4374.214,2.975,3.272,8.287
4375.221,2.384,3.221,8.553
4376.229,2.235,3.224,9.024
4377.236,2.539,3.300,9.234
4378.244,3.394,3.308,9.135
4379.253,4.604,3.289,8.785
4380.261,4.826,3.286,8.297
4381.270,2.731,3.290,8.321
4382.279,3.058,3.303,8.560
4383.288,2.593,3.308,8.099
4384.297,2.963,3.291,7.292
4385.307,4.088,3.288,7.031
4386.317,1.712,3.259,7.429
4387.327,0.930,3.260,7.842
4388.337,2.439,3.285,8.041
4389.348,3.956,3.298,8.043
4390.359,3.229,3.286,7.703
4391.370,2.059,3.285,7.424
4392.381,3.095,3.285,7.504
4393.392,3.294,3.294,7.670
4394.404,3.510,3.314,8.107
4395.416,2.942,3.318,8.253
4396.428,2.830,3.283,7.654
4397.441,3.517,3.255,7.667
4398.453,3.889,3.280,8.097
4399.466,3.870,3.288,7.818
4400.479,3.583,3.270,7.718
4401.493,3.098,3.269,8.246
4402.506,3.413,3.304,8.921
4403.520,3.421,3.298,9.450
4404.534,2.590,3.334,9.696
4405.549,3.641,3.299,9.833
4406.563,4.761,3.283,10.117
4407.578,3.358,3.310,10.567
4408.593,2.361,3.293,10.932
4409.608,2.562,3.266,10.711
4410.624,4.046,3.306,10.231
4411.639,4.196,3.333,10.211
4412.655,3.947,3.316,10.684
4413.671,3.241,3.291,10.944
4414.688,3.467,3.307,10.707
4415.704,4.098,3.333,10.226
4416.721,3.423,3.283,10.916
4417.738,2.098,3.249,11.575
4418.756,3.019,3.263,10.327
4419.773,5.943,3.297,9.447
4420.791,2.691,3.319,10.275
4421.809,4.279,3.327,11.171
4422.827,2.536,3.312,10.985
4423.846,3.624,3.315,9.673
4424.865,2.066,3.307,9.388
4425.884,1.538,3.300,10.342
4426.903,4.300,3.320,10.593
4427.922,4.241,3.300,10.234
4428.942,2.435,3.314,9.984
4429.962,2.945,3.361,9.614
4430.982,3.340,3.351,8.896
4432.003,3.016,3.295,8.820
4433.023,3.172,3.270,9.565
4434.044,3.073,3.241,9.885
4435.065,3.003,3.323,9.015
4436.086,3.616,3.346,7.907
4437.108,3.770,3.331,7.574
4438.130,4.823,3.354,8.724
4439.152,2.869,3.407,9.987
4440.174,4.108,3.395,9.869
4441.197,4.752,3.360,9.332
4442.219,3.869,3.311,8.811
4443.242,2.720,3.293,8.735
4444.266,1.248,3.311,8.580
4445.289,2.899,3.324,8.592
4446.313,1.450,3.302,9.010
4447.337,4.157,3.300,9.401
4448.361,3.785,3.326,8.792
4449.385,3.970,3.328,8.339
4450.410,3.688,3.313,8.530
4451.435,3.572,3.334,8.793
4452.460,4.217,3.353,8.673
4453.485,3.663,3.313,8.128
4454.511,3.505,3.303,7.648
4455.536,3.394,3.303,7.397
4456.562,3.924,3.289,7.193
4457.589,4.742,3.285,7.226
4458.615,2.432,3.296,7.475
4459.642,2.386,3.293,7.463
4460.669,3.405,3.292,7.651
4461.696,1.417,3.282,7.616
4462.724,2.697,3.258,7.546
4463.751,3.235,3.229,7.838
4464.779,2.696,3.199,8.155
4465.808,2.060,3.171,8.071
4466.836,3.557,3.185,8.039
4467.865,3.662,3.251,8.337
4468.893,2.652,3.281,8.164
4469.923,3.349,3.215,7.515
4470.952,3.493,3.226,7.217
4471.982,2.198,3.260,7.426
4473.011,3.139,3.250,7.701
4474.041,3.419,3.235,7.874
4475.072,4.042,3.247,8.398
4476.102,2.541,3.269,8.886
4477.133,2.895,3.265,8.785
4478.164,3.395,3.261,8.221
4479.195,4.612,3.229,8.020
4480.227,3.192,3.246,7.868
4481.259,2.966,3.271,7.621
4482.290,2.858,3.214,7.518
4483.323,3.303,3.219,7.787
4484.355,4.656,3.251,8.256
4485.388,4.269,3.249,8.416
4486.421,3.982,3.254,8.275
4487.454,4.499,3.277,8.364
4488.487,2.614,3.274,8.496
4489.521,2.288,3.241,8.241
4490.555,4.029,3.237,7.541
4491.589,3.495,3.256,7.373
4492.623,3.905,3.265,7.723
4493.658,2.868,3.249,8.182
4494.693,2.176,3.232,8.505
4495.728,2.276,3.256,8.353
4496.763,2.294,3.258,8.345
4497.799,2.951,3.248,8.469
4498.834,3.248,3.268,8.584
4499.870,2.720,3.291,8.623
4500.907,3.865,3.273,8.501
4501.943,3.624,3.275,8.169
4502.980,3.565,3.238,7.981
4504.017,3.159,3.220,8.021
4505.054,3.671,3.228,8.282
4506.091,2.599,3.233,8.565
4507.129,2.756,3.229,8.424
4508.167,3.568,3.270,8.346
4509.205,3.748,3.207,8.464
4510.244,2.383,3.220,8.446
4511.282,1.230,3.304,8.463
4512.321,2.432,3.330,8.633
4513.360,3.555,3.255,8.397
4514.400,3.393,3.249,8.102
4515.439,4.137,3.260,8.144
4516.479,2.868,3.251,8.253
4517.519,4.534,3.269,8.381
4518.559,1.976,3.292,8.315
4519.600,3.562,3.263,7.977
4520.641,3.323,3.268,8.197
4521.682,3.293,3.265,8.673
4522.723,2.864,3.216,9.023
4523.765,3.348,3.205,9.099
4524.806,3.301,3.255,8.719
4525.848,3.106,3.287,8.278
4526.891,3.700,3.252,8.148
4527.933,3.540,3.250,8.411
4528.976,3.065,3.268,8.763
4530.019,3.439,3.246,8.885
4531.062,2.570,3.225,8.504
4532.105,3.375,3.264,9.107
4533.149,1.760,3.244,9.729
4534.193,4.269,3.266,9.495
4535.237,3.458,3.248,9.240
4536.282,3.641,3.244,9.230
4537.326,3.631,3.253,9.387
4538.371,2.142,3.208,9.784
4539.416,2.720,3.175,9.828
4540.462,3.468,3.237,9.500
4541.507,2.916,3.254,9.203
4542.553,3.315,3.257,9.185
4543.599,4.191,3.269,9.397
4544.645,4.003,3.262,10.122
4545.692,4.429,3.286,10.231
4546.739,3.232,3.288,9.591
4547.786,2.886,3.262,9.498
4548.833,4.002,3.250,9.722
4549.881,3.699,3.273,9.263
4550.928,3.909,3.306,8.659
4551.976,3.964,3.308,8.912
4553.025,3.849,3.292,8.918
4554.073,3.277,3.279,8.950
4555.122,3.731,3.276,9.197
4556.171,3.504,3.265,8.960
4557.220,3.746,3.258,8.610
4558.270,3.488,3.332,8.861
4559.319,3.211,3.354,8.896
4560.369,4.845,3.313,8.895
4561.419,3.320,3.302,8.947
4562.470,3.092,3.318,8.549
4563.520,2.918,3.299,8.486
4564.571,2.648,3.315,8.570
4565.623,2.718,3.289,8.163
4566.674,3.415,3.273,7.862
4567.726,3.700,3.294,7.763
4568.777,3.529,3.307,7.817
4569.830,3.339,3.263,8.004
4570.882,3.205,3.229,8.465
4571.935,2.702,3.223,8.550
4572.987,3.146,3.246,8.269
4574.040,3.898,3.291,7.971
4575.094,3.654,3.318,7.807
4576.147,3.393,3.300,7.854
4577.201,3.002,3.297,8.659
4578.255,3.083,3.325,9.311
4579.310,3.434,3.334,9.052
4580.364,4.115,3.308,8.771
4581.419,4.685,3.300,8.718
4582.474,4.724,3.341,8.511
4583.529,3.970,3.315,8.751
4584.585,3.471,3.303,8.796
4585.640,2.623,3.336,8.527
4586.696,2.174,3.329,8.347
