Wavelength,Flux,BestFit,SkyFlux
4291.410,2.897,2.579,2.584
4292.398,2.631,2.612,2.616
4293.387,1.738,2.608,2.774
4294.375,2.000,2.574,2.903
4295.364,2.369,2.559,2.974
4296.353,2.502,2.543,2.996
4297.343,2.876,2.566,2.854
4298.332,2.962,2.598,2.693
4299.322,2.306,2.600,2.628
4300.312,2.963,2.622,2.305
4301.303,2.224,2.616,2.266
4302.293,1.470,2.585,2.343
4303.284,2.123,2.586,2.280
4304.275,2.868,2.636,2.255
4305.266,2.296,2.666,2.295
4306.258,3.559,2.607,2.231
4307.249,2.475,2.673,2.384
4308.241,2.339,2.637,2.400
4309.233,2.599,2.628,2.381
4310.226,2.370,2.673,2.435
4311.218,2.406,2.674,2.273
4312.211,2.664,2.642,2.271
4313.204,2.752,2.670,2.310
4314.197,2.471,2.701,2.940
4315.191,2.862,2.664,3.545
4316.184,2.921,2.615,3.614
4317.178,1.757,2.636,3.582
4318.173,3.482,2.673,3.441
4319.167,2.680,2.648,3.403
4320.162,2.024,2.646,3.530
4321.157,1.932,2.626,3.582
4322.152,2.576,2.595,3.552
4323.147,3.882,2.605,3.297
4324.143,2.719,2.657,2.890
4325.138,2.140,2.678,2.666
4326.134,2.794,2.623,2.581
4327.131,2.989,2.637,2.605
4328.127,2.426,2.668,2.799
4329.124,2.755,2.625,2.904
4330.121,4.163,2.647,3.060
4331.118,2.901,2.674,3.087
4332.115,3.010,2.700,2.908
4333.113,3.199,2.679,3.031
4334.111,2.694,2.623,2.936
4335.109,3.095,2.605,2.904
4336.107,3.247,2.666,2.918
4337.106,2.281,2.703,2.900
4338.104,1.931,2.694,2.921
4339.103,2.711,2.672,2.747
4340.103,3.495,2.659,2.500
4341.102,3.058,2.670,2.778
4342.102,2.383,2.703,2.969
4343.102,2.517,2.662,2.955
4344.102,2.804,2.638,2.896
4345.102,2.843,2.685,2.893
4346.103,2.757,2.733,3.061
4347.104,2.771,2.706,3.260
4348.105,2.672,2.668,3.372
4349.106,2.554,2.679,3.471
4350.108,2.122,2.709,3.550
4351.109,2.748,2.710,3.473
4352.111,3.178,2.707,3.177
4353.114,1.586,2.726,2.888
4354.116,2.349,2.720,2.833
4355.119,2.942,2.730,2.857
4356.122,2.038,2.722,3.316
4357.125,1.699,2.676,4.400
4358.128,2.332,2.655,8.731
4359.132,2.427,2.701,14.873
4360.136,2.847,2.717,15.874
4361.140,2.159,2.690,12.153
4362.144,1.508,2.687,7.418
4363.149,2.255,2.667,5.149
4364.153,2.655,2.676,4.145
4365.158,1.235,2.737,3.727
4366.164,3.049,2.708,3.546
4367.169,2.552,2.696,3.311
4368.175,2.904,2.720,3.206
4369.181,2.823,2.758,3.330
4370.187,1.668,2.753,3.453
4371.193,1.797,2.712,3.417
4372.200,3.564,2.730,3.237
4373.207,2.651,2.677,3.099
4374.214,2.324,2.684,3.285
4375.221,2.657,2.737,3.179
4376.229,3.000,2.749,3.296
4377.236,3.363,2.707,3.596
4378.244,2.594,2.727,3.448
4379.253,2.389,2.751,3.309
4380.261,2.397,2.766,3.229
4381.270,3.153,2.769,3.393
4382.279,3.578,2.776,3.291
4383.288,2.574,2.796,2.865
4384.297,3.372,2.792,2.478
4385.307,1.622,2.734,2.484
4386.317,2.557,2.738,2.653
4387.327,3.872,2.758,2.585
4388.337,2.982,2.764,2.742
4389.348,1.750,2.781,2.714
4390.359,2.495,2.815,2.972
4391.370,2.365,2.808,2.957
4392.381,3.035,2.801,2.803
4393.392,3.286,2.774,3.086
4394.404,2.705,2.764,3.200
4395.416,2.769,2.786,3.174
4396.428,3.187,2.750,3.052
4397.441,3.172,2.799,3.020
4398.453,2.679,2.831,2.977
4399.466,2.573,2.809,3.084
4400.479,3.107,2.789,3.150
4401.493,3.043,2.800,3.273
4402.506,1.132,2.788,3.425
4403.520,2.727,2.833,3.449
4404.534,2.781,2.800,3.432
4405.549,2.242,2.781,3.245
4406.563,2.491,2.793,3.458
4407.578,2.385,2.790,3.343
4408.593,2.472,2.806,3.781
4409.608,3.657,2.799,3.903
4410.624,2.767,2.801,3.878
4411.639,1.943,2.796,3.679
4412.655,1.903,2.764,3.896
4413.671,1.314,2.729,3.958
4414.688,3.054,2.745,3.821
4415.704,2.765,2.772,3.675
4416.721,2.225,2.756,3.640
4417.738,2.598,2.762,3.758
4418.756,3.087,2.749,3.669
4419.773,2.574,2.693,3.506
4420.791,2.128,2.735,3.809
4421.809,2.140,2.689,3.874
4422.827,2.950,2.682,3.821
4423.846,3.122,2.713,3.767
4424.865,2.834,2.745,3.349
4425.884,3.359,2.743,3.471
4426.903,2.993,2.675,3.777
4427.922,3.336,2.661,3.771
4428.942,2.824,2.710,3.710
4429.962,2.596,2.715,3.401
4430.982,2.479,2.687,3.397
4432.003,1.522,2.695,3.458
4433.023,2.809,2.707,3.481
4434.044,1.875,2.698,3.322
4435.065,2.686,2.682,3.151
4436.086,3.044,2.682,3.054
4437.108,2.109,2.690,3.017
4438.130,2.349,2.680,3.244
4439.152,2.290,2.652,3.658
4440.174,2.914,2.656,3.605
4441.197,3.297,2.666,3.465
4442.219,2.794,2.636,3.208
4443.242,2.126,2.627,2.973
4444.266,2.378,2.667,3.213
4445.289,2.782,2.629,3.193
4446.313,3.678,2.632,3.202
4447.337,2.974,2.661,3.497
4448.361,2.438,2.655,3.228
4449.385,3.092,2.613,3.290
4450.410,3.377,2.595,3.231
4451.435,2.671,2.660,3.226
4452.460,2.816,2.712,3.197
4453.485,2.259,2.657,2.996
4454.511,2.259,2.624,2.946
4455.536,3.062,2.618,2.885
4456.562,3.104,2.583,2.702
4457.589,2.930,2.587,2.680
4458.615,2.105,2.601,2.887
4459.642,2.583,2.617,3.066
4460.669,2.663,2.626,2.875
4461.696,2.221,2.600,2.898
4462.724,2.943,2.576,2.791
4463.751,2.650,2.654,2.838
4464.779,3.110,2.626,2.889
4465.808,2.737,2.609,3.063
4466.836,3.042,2.610,3.001
4467.865,3.546,2.609,3.102
4468.893,2.288,2.614,3.191
4469.923,2.582,2.638,2.963
4470.952,2.517,2.674,2.874
4471.982,3.086,2.634,2.759
4473.011,3.452,2.583,2.990
4474.041,2.853,2.593,3.123
4475.072,2.137,2.642,3.167
4476.102,2.645,2.628,3.167
4477.133,2.701,2.606,3.172
4478.164,2.150,2.598,3.346
4479.195,2.465,2.614,3.308
4480.227,2.705,2.611,3.028
4481.259,1.385,2.582,2.943
4482.290,2.509,2.619,2.844
4483.323,2.392,2.599,2.924
4484.355,2.646,2.590,3.089
4485.388,2.693,2.564,3.149
4486.421,2.312,2.561,3.519
4487.454,2.716,2.616,3.383
4488.487,3.516,2.617,3.220
4489.521,3.113,2.588,3.019
4490.555,3.133,2.584,2.932
4491.589,2.828,2.594,3.103
4492.623,2.295,2.605,3.119
4493.658,2.671,2.606,3.079
4494.693,2.321,2.579,3.264
4495.728,2.777,2.602,3.275
4496.763,2.330,2.601,3.241
4497.799,2.122,2.603,3.241
4498.834,2.863,2.608,3.124
4499.870,3.117,2.594,3.208
4500.907,2.184,2.586,3.413
4501.943,3.558,2.592,3.188
4502.980,2.860,2.575,3.263
4504.017,1.977,2.585,3.377
4505.054,2.319,2.609,3.263
4506.091,2.319,2.603,3.398
4507.129,3.012,2.576,3.485
4508.167,2.619,2.518,3.264
4509.205,2.886,2.537,3.379
4510.244,3.245,2.565,3.239
4511.282,3.263,2.558,3.336
4512.321,3.320,2.555,3.372
4513.360,2.455,2.590,3.239
4514.400,3.193,2.611,3.322
4515.439,3.148,2.589,3.164
4516.479,2.432,2.576,3.183
4517.519,2.189,2.578,3.080
4518.559,2.508,2.562,3.158
4519.600,2.496,2.549,3.121
4520.641,3.306,2.594,3.194
4521.682,2.943,2.589,3.357
4522.723,2.943,2.588,3.378
4523.765,3.268,2.604,3.303
4524.806,2.271,2.606,3.228
4525.848,2.744,2.628,3.234
4526.891,1.757,2.629,3.141
4527.933,2.417,2.613,2.864
4528.976,2.607,2.654,2.988
4530.019,2.039,2.682,3.056
4531.062,3.286,2.626,3.105
4532.105,3.565,2.621,3.169
4533.149,2.857,2.620,3.254
4534.193,2.082,2.604,3.524
4535.237,1.993,2.629,3.351
4536.282,2.483,2.670,3.368
4537.326,2.860,2.654,3.410
4538.371,2.902,2.591,3.576
4539.416,2.154,2.626,3.535
4540.462,2.743,2.611,3.575
4541.507,2.612,2.599,3.278
4542.553,1.949,2.622,3.313
4543.599,3.065,2.642,3.418
4544.645,2.559,2.631,3.548
4545.692,2.909,2.567,3.579
4546.739,2.656,2.600,3.502
4547.786,2.635,2.627,3.483
4548.833,2.969,2.611,3.412
4549.881,2.545,2.603,3.343
4550.928,2.723,2.612,3.194
4551.976,3.029,2.664,3.075
4553.025,2.692,2.646,3.196
4554.073,2.580,2.628,3.236
4555.122,2.892,2.619,3.209
4556.171,2.792,2.581,3.130
4557.220,2.713,2.576,3.170
4558.270,2.852,2.638,3.280
4559.319,2.644,2.646,3.399
4560.369,2.554,2.623,3.376
4561.419,2.974,2.632,3.417
4562.470,3.229,2.672,3.238
4563.520,2.204,2.675,3.301
4564.571,2.498,2.696,3.127
4565.623,2.509,2.643,3.016
4566.674,2.384,2.621,2.792
4567.726,2.588,2.673,3.082
4568.777,2.672,2.727,3.222
4569.830,2.386,2.708,3.248
4570.882,2.161,2.674,3.268
4571.935,2.746,2.708,3.212
4572.987,2.166,2.717,2.923
4574.040,1.648,2.686,3.040
4575.094,3.603,2.686,3.086
4576.147,2.384,2.732,3.277
4577.201,2.160,2.721,3.395
4578.255,2.522,2.695,3.351
4579.310,3.067,2.692,3.380
4580.364,2.846,2.706,3.348
4581.419,1.727,2.718,3.168
4582.474,3.388,2.726,3.091
4583.529,3.642,2.666,3.048
4584.585,2.796,2.684,2.999
4585.640,2.511,2.705,3.069
4586.696,2.598,2.677,3.053
4587.753,2.126,2.654,3.086
4588.809,3.099,2.696,3.181
4589.866,2.574,2.692,3.217
4590.923,2.199,2.667,3.145
4591.980,2.436,2.671,2.944
4593.038,2.901,2.705,2.925
4594.095,3.160,2.730,2.988
4595.153,2.639,2.708,3.166
4596.211,2.783,2.670,2.958
4597.270,2.352,2.675,2.918
4598.329,2.812,2.622,2.917
4599.387,3.230,2.606,3.135
4600.447,1.579,2.712,3.305
4601.506,2.767,2.712,2.832
4602.566,2.717,2.694,2.806
4603.626,3.109,2.653,3.003
4604.686,3.608,2.629,3.138
4605.746,3.304,2.626,2.994
4606.807,2.599,2.631,2.928
4607.868,2.468,2.656,3.009
4608.929,2.420,2.625,3.190
4609.990,3.409,2.635,3.242
4611.052,3.380,2.653,3.329
4612.114,2.359,2.646,3.268
4613.176,2.461,2.638,3.219
4614.238,1.696,2.654,3.011
4615.301,2.739,2.629,3.007
4616.364,2.495,2.602,3.172
4617.427,2.228,2.605,3.281
4618.490,2.875,2.628,3.136
4619.553,2.856,2.654,2.996
4620.617,2.327,2.680,3.044
4621.681,2.236,2.649,3.075
4622.746,2.388,2.623,3.146
4623.810,2.512,2.603,3.201
4624.875,2.574,2.609,3.075
4625.940,2.588,2.637,2.872
4627.005,2.315,2.587,2.943
4628.071,1.984,2.571,3.161
4629.137,2.466,2.593,3.082
4630.203,2.697,2.601,3.085
4631.269,2.851,2.588,3.007
4632.335,3.773,2.583,2.988
4633.402,2.720,2.590,3.079
4634.469,2.944,2.596,3.123
4635.536,2.632,2.523,3.118
4636.604,2.112,2.513,3.096
4637.672,2.382,2.594,2.929
4638.740,3.086,2.646,2.792
4639.808,2.899,2.596,2.819
4640.876,2.476,2.587,2.885
4641.945,2.983,2.566,3.068
4643.014,2.558,2.592,2.879
4644.083,1.619,2.616,3.163
4645.153,2.510,2.574,2.863
4646.222,2.387,2.591,2.762
4647.292,2.547,2.632,2.628
4648.363,2.954,2.596,2.709
4649.433,2.975,2.584,2.685
4650.504,2.959,2.618,2.929
4651.575,3.520,2.640,2.922
4652.646,3.108,2.644,3.080
4653.717,2.623,2.639,2.920
4654.789,2.268,2.622,2.884
4655.861,2.833,2.610,3.037
4656.933,3.405,2.617,3.128
4658.006,2.717,2.638,3.188
4659.078,3.645,2.645,3.307
4660.151,2.674,2.631,3.614
4661.224,2.737,2.640,3.641
4662.298,2.584,2.626,3.602
4663.371,2.134,2.594,3.445
4664.445,3.226,2.587,3.442
4665.519,2.651,2.609,3.552
4666.594,3.060,2.639,3.505
4667.668,2.388,2.644,3.369
4668.743,1.953,2.629,3.389
4669.818,2.668,2.631,3.392
4670.894,2.942,2.644,3.564
4671.970,2.187,2.605,3.674
4673.045,2.377,2.626,3.640
4674.122,3.206,2.641,3.601
4675.198,3.286,2.642,3.595
4676.275,2.450,2.622,3.659
4677.351,2.008,2.592,3.577
4678.429,2.545,2.606,3.520
4679.506,2.936,2.576,3.357
4680.584,3.290,2.610,3.208
4681.661,2.827,2.624,3.199
4682.740,2.224,2.596,3.173
4683.818,2.869,2.580,3.267
4684.896,2.488,2.574,3.287
4685.975,2.005,2.581,3.313
4687.054,2.834,2.541,3.327
4688.134,2.573,2.539,3.422
4689.213,1.738,2.569,3.320
4690.293,2.932,2.562,3.147
4691.373,1.763,2.551,3.146
4692.454,2.907,2.585,3.336
4693.534,2.826,2.545,2.968
4694.615,2.508,2.539,3.109
4695.696,2.958,2.574,3.380
4696.778,2.726,2.577,3.293
4697.859,2.420,2.590,3.068
4698.941,2.318,2.610,3.091
4700.023,2.127,2.569,2.972
4701.106,1.807,2.576,3.081
4702.188,2.181,2.608,3.049
4703.271,3.429,2.584,2.837
4704.354,2.803,2.592,3.012
4705.437,3.483,2.600,2.899
4706.521,2.570,2.583,3.104
4707.605,2.141,2.592,3.108
4708.689,2.918,2.611,3.171
4709.773,2.506,2.587,3.022
4710.858,2.692,2.553,3.113
4711.943,2.613,2.571,3.066
4713.028,2.204,2.586,3.083
4714.113,2.102,2.605,3.016
4715.199,2.571,2.609,3.179
4716.285,2.976,2.573,3.027
4717.371,2.480,2.545,3.073
4718.457,2.647,2.554,3.088
4719.544,2.387,2.527,3.259
4720.630,2.610,2.537,3.198
4721.718,3.103,2.578,3.043
4722.805,2.417,2.589,3.175
4723.892,2.437,2.592,3.163
4724.980,2.325,2.620,3.072
4726.068,2.889,2.585,3.340
4727.157,2.946,2.528,3.017
4728.245,2.431,2.534,3.102
4729.334,2.557,2.594,3.114
4730.423,1.818,2.569,3.236
4731.513,2.311,2.537,3.302
4732.602,2.554,2.548,3.084
4733.692,2.506,2.562,3.092
4734.782,2.749,2.567,3.095
4735.872,3.189,2.568,3.413
4736.963,3.211,2.547,3.309
4738.054,2.877,2.566,3.426
4739.145,2.322,2.550,3.288
4740.236,2.303,2.535,3.417
4741.328,2.946,2.561,3.393
4742.420,3.209,2.597,3.434
4743.512,2.231,2.575,3.804
4744.604,2.019,2.573,3.866
4745.697,2.996,2.522,3.736
4746.790,3.494,2.517,3.365
4747.883,2.982,2.539,3.233
4748.976,2.770,2.522,3.251
4750.070,3.011,2.543,3.175
4751.164,2.553,2.530,3.161
4752.258,2.920,2.524,3.219
4753.352,3.016,2.533,3.165
4754.447,2.472,2.543,3.570
4755.542,2.658,2.535,3.137
4756.637,2.841,2.509,2.963
4757.732,2.650,2.518,2.919
4758.828,2.512,2.542,2.999
4759.924,2.747,2.534,2.943
4761.020,2.617,2.505,2.875
4762.116,1.649,2.503,2.929
4763.213,2.354,2.525,2.887
4764.310,2.838,2.511,2.703
4765.407,2.803,2.487,2.941
4766.504,3.083,2.495,2.730
4767.602,3.233,2.510,2.835
4768.700,2.315,2.503,2.790
4769.798,2.515,2.527,2.697
4770.897,2.426,2.507,2.904
4771.995,2.506,2.486,2.904
4773.094,2.251,2.507,2.791
4774.193,2.156,2.526,2.891
4775.293,3.210,2.504,2.813
4776.392,3.067,2.508,2.992
4777.492,2.915,2.509,2.955
4778.593,2.456,2.535,2.985
4779.693,2.573,2.549,3.257
4780.794,2.700,2.548,3.133
4781.895,1.756,2.536,3.221
4782.996,3.027,2.474,2.995
4784.097,2.807,2.485,2.899
4785.199,2.586,2.476,2.884
4786.301,2.389,2.467,2.862
4787.403,2.321,2.484,2.719
4788.506,2.908,2.507,2.843
4789.608,2.237,2.498,3.014
4790.711,2.381,2.424,2.760
4791.815,2.018,2.443,3.062
4792.918,2.020,2.429,3.087
4794.022,2.627,2.404,3.021
4795.126,2.468,2.452,2.877
4796.230,2.218,2.435,3.052
4797.334,2.689,2.428,2.961
4798.439,2.516,2.472,3.047
4799.544,2.281,2.473,2.882
4800.650,2.486,2.442,2.943
4801.755,2.673,2.448,3.026
4802.861,3.157,2.457,2.748
4803.967,2.075,2.449,3.282
4805.073,2.102,2.474,3.223
4806.180,2.378,2.485,2.871
4807.286,2.452,2.451,2.970
4808.393,3.257,2.410,2.923
4809.501,2.379,2.427,2.717
4810.608,2.465,2.463,3.024
4811.716,2.612,2.447,2.877
4812.824,2.514,2.448,2.991
4813.933,2.461,2.462,3.058
4815.041,2.559,2.432,2.960
4816.150,2.631,2.392,3.161
4817.259,2.479,2.384,3.150
4818.368,2.663,2.419,3.401
4819.478,3.013,2.439,3.421
4820.588,2.748,2.433,3.400
4821.698,2.064,2.426,3.543
4822.808,3.358,2.421,3.258
4823.919,2.013,2.410,3.518
4825.030,2.410,2.414,3.476
4826.141,3.096,2.398,3.428
4827.252,2.448,2.375,3.538
4828.364,2.253,2.380,3.445
4829.476,2.297,2.381,3.376
4830.588,1.854,2.363,3.423
4831.700,2.519,2.409,3.298
4832.813,2.963,2.407,3.393
4833.926,2.372,2.374,3.424
4835.039,2.169,2.399,3.402
4836.153,2.751,2.395,3.436
4837.266,2.238,2.362,3.360
4838.380,1.819,2.395,3.300
4839.494,2.416,2.398,3.555
4840.609,3.090,2.381,3.299
4841.724,2.398,2.403,3.440
4842.839,1.900,2.385,3.197
4843.954,1.616,2.363,3.253
4845.069,2.498,2.378,2.943
4846.185,2.815,2.401,3.141
4847.301,2.113,2.383,3.241
4848.417,1.864,2.344,3.246
4849.534,0.936,2.374,3.287
4850.651,1.993,2.338,2.993
4851.768,2.524,2.328,2.942
4852.885,2.420,2.365,2.943
4854.003,2.240,2.387,3.012
4855.120,2.064,2.364,2.975
4856.238,3.195,2.368,2.795
4857.357,2.726,2.368,2.742
4858.475,2.674,2.344,2.602
4859.594,2.972,2.314,2.490
4860.713,2.972,2.316,2.649
4861.833,2.937,2.357,2.845
4862.952,2.747,2.386,3.025
4864.072,2.909,2.377,3.024
4865.192,2.492,2.381,2.840
4866.313,2.126,2.377,2.726
4867.433,2.192,2.355,2.702
4868.554,2.062,2.339,2.914
4869.675,1.991,2.344,2.926
4870.797,2.209,2.347,2.835
4871.918,2.324,2.354,2.732
4873.040,2.370,2.355,2.576
4874.162,2.453,2.340,2.569
4875.285,2.375,2.324,2.721
4876.408,1.927,2.334,2.779
4877.531,2.124,2.341,2.942
4878.654,2.187,2.342,2.900
4879.777,2.060,2.334,2.935
4880.901,2.324,2.322,3.230
4882.025,2.832,2.314,3.008
4883.149,1.843,2.316,3.044
4884.274,2.465,2.328,3.098
4885.399,2.645,2.299,3.099
4886.524,1.818,2.306,2.907
4887.649,1.322,2.321,3.064
4888.774,2.166,2.287,3.103
4889.900,2.467,2.316,2.875
4891.026,1.926,2.373,2.796
4892.153,1.897,2.342,2.828
4893.279,2.082,2.299,2.847
4894.406,2.292,2.308,2.896
4895.533,2.740,2.339,3.059
4896.661,1.963,2.331,3.190
4897.788,2.606,2.344,3.022
4898.916,2.606,2.336,3.029
4900.044,2.093,2.346,3.011
4901.173,2.292,2.348,3.038
4902.301,2.978,2.305,2.898
4903.430,2.123,2.298,2.904
4904.559,2.521,2.332,2.876
4905.689,3.280,2.361,2.870
4906.819,2.722,2.353,3.199
4907.949,1.814,2.328,3.131
4909.079,2.697,2.321,2.917
4910.209,2.562,2.323,2.903
4911.340,2.030,2.322,2.855
4912.471,2.488,2.290,2.836
4913.602,2.682,2.272,2.844
4914.734,2.290,2.282,2.848
4915.866,2.614,2.299,2.906
4916.998,2.397,2.309,2.991
4918.130,2.584,2.308,2.902
4919.263,2.205,2.326,2.765
4920.395,2.297,2.340,2.315
4921.528,2.800,2.310,2.158
4922.662,2.318,2.268,2.616
4923.795,2.694,2.319,2.732
4924.929,1.711,2.292,2.789
4926.063,2.156,2.292,2.815
4927.198,2.834,2.311,2.815
4928.332,2.414,2.317,2.984
4929.467,2.091,2.318,2.818
4930.603,2.228,2.344,2.879
4931.738,2.196,2.305,2.944
4932.874,2.426,2.310,2.865
4934.010,2.711,2.333,2.767
4935.146,2.585,2.334,2.822
4936.282,1.994,2.329,2.790
4937.419,1.614,2.354,3.075
4938.556,2.563,2.324,2.901
4939.693,2.205,2.331,2.671
4940.831,2.153,2.351,2.654
4941.969,3.002,2.352,2.901
4943.107,2.448,2.338,3.051
4944.245,1.747,2.309,3.028
4945.384,2.414,2.274,2.957
4946.523,2.040,2.292,2.616
4947.662,2.231,2.332,2.721
4948.801,3.089,2.344,2.853
4949.941,2.226,2.322,2.960
4951.081,2.505,2.322,2.895
4952.221,1.834,2.327,3.026
4953.361,2.419,2.271,3.183
4954.502,2.709,2.274,3.171
4955.643,2.180,2.332,3.193
4956.784,2.767,2.350,3.017
4957.926,2.490,2.359,2.701
4959.067,2.027,2.371,2.651
4960.209,1.642,2.354,2.768
4961.352,1.705,2.331,2.980
4962.494,2.046,2.320,3.083
4963.637,2.082,2.329,3.034
4964.780,2.181,2.366,3.150
4965.923,1.785,2.343,3.036
4967.067,2.397,2.317,2.968
4968.211,2.410,2.324,3.254
4969.355,1.734,2.324,3.082
4970.499,2.376,2.288,3.338
4971.644,1.892,2.298,3.337
4972.789,2.495,2.291,3.459
4973.934,2.359,2.315,3.522
4975.079,1.869,2.317,3.597
4976.225,1.893,2.272,3.558
4977.371,2.066,2.244,3.774
4978.517,2.185,2.302,3.933
4979.664,2.365,2.259,3.894
4980.810,2.776,2.251,4.075
4981.957,2.856,2.267,4.311
4983.105,2.606,2.259,4.370
4984.252,2.577,2.219,4.244
4985.400,2.020,2.188,4.283
4986.548,1.874,2.241,4.250
4987.696,1.628,2.251,4.213
4988.845,1.870,2.215,4.208
4989.994,2.388,2.210,3.944
4991.143,2.200,2.254,3.806
4992.292,2.792,2.226,3.703
4993.442,2.407,2.184,3.757
4994.592,2.139,2.173,3.516
4995.742,2.121,2.161,3.377
4996.892,2.242,2.148,3.394
4998.043,2.601,2.159,3.309
4999.194,2.246,2.167,3.160
5000.345,2.047,2.160,3.153
5001.497,2.501,2.135,3.000
5002.649,2.794,2.122,2.891
5003.801,2.550,2.136,3.084
5004.953,2.436,2.148,3.081
5006.106,2.585,2.115,2.765
5007.258,2.992,2.127,2.824
5008.411,2.623,2.143,2.849
5009.565,2.143,2.102,2.856
5010.718,2.184,2.081,3.071
5011.872,2.294,2.146,2.961
5013.026,2.291,2.154,2.414
5014.181,2.406,2.125,2.258
5015.336,2.444,2.155,2.610
5016.491,2.452,2.162,2.659
5017.646,2.244,2.133,2.760
5018.801,1.716,2.136,2.693
5019.957,2.069,2.171,2.665
5021.113,2.383,2.180,2.801
5022.269,2.353,2.134,2.889
5023.426,2.079,2.137,2.866
5024.583,2.044,2.157,2.791
5025.740,2.361,2.125,2.869
5026.897,1.688,2.155,2.769
5028.055,2.314,2.165,2.656
5029.213,2.683,2.160,2.560
5030.371,2.125,2.173,2.770
5031.529,1.654,2.180,2.883
5032.688,2.281,2.155,2.972
5033.847,2.444,2.147,3.097
5035.006,2.718,2.162,2.822
5036.166,2.200,2.156,2.781
5037.325,2.122,2.133,2.634
5038.485,2.866,2.122,2.547
5039.646,2.869,2.131,2.654
5040.806,2.376,2.130,2.563
5041.967,2.277,2.122,2.339
5043.128,1.890,2.140,2.358
5044.289,2.283,2.151,2.492
5045.451,2.723,2.143,2.598
5046.613,1.498,2.141,2.761
5047.775,2.822,2.144,2.763
5048.938,2.103,2.130,2.662
5050.100,1.987,2.137,2.630
5051.263,2.341,2.164,2.639
5052.426,2.277,2.170,2.643
5053.590,2.456,2.145,2.559
5054.754,2.762,2.153,2.652
5055.918,2.875,2.123,2.731
5057.082,2.336,2.142,2.859
5058.247,1.859,2.141,2.828
5059.411,1.972,2.122,3.021
5060.577,2.103,2.140,2.861
5061.742,1.594,2.145,2.887
5062.908,2.029,2.143,2.838
5064.073,2.421,2.152,2.934
5065.240,2.295,2.122,2.900
5066.406,2.374,2.104,2.811
5067.573,3.078,2.152,2.872
5068.740,2.305,2.147,2.894
5069.907,2.289,2.151,2.945
5071.075,1.949,2.162,3.144
5072.242,2.095,2.148,3.168
5073.410,2.847,2.138,2.954
5074.579,2.655,2.156,2.640
5075.747,2.356,2.146,2.642
5076.916,2.429,2.182,2.762
5078.085,2.346,2.177,2.877
5079.255,2.302,2.146,2.798
5080.424,2.369,2.133,2.556
5081.594,2.252,2.144,2.818
5082.765,2.498,2.129,3.113
5083.935,2.373,2.150,3.512
5085.106,2.383,2.171,3.607
5086.277,2.157,2.177,3.793
5087.448,1.966,2.180,4.032
5088.620,2.626,2.179,3.941
5089.792,2.462,2.155,3.423
5090.964,2.304,2.194,3.049
5092.136,2.152,2.199,2.896
5093.309,1.916,2.163,2.904
5094.482,2.060,2.150,2.944
5095.655,2.904,2.183,2.804
5096.828,2.854,2.171,2.823
5098.002,2.374,2.175,2.925
5099.176,2.569,2.178,2.870
5100.350,2.561,2.155,2.866
5101.525,1.940,2.135,3.174
5102.700,1.971,2.166,3.161
5103.875,2.868,2.219,2.933
5105.050,1.742,2.219,2.903
5106.226,2.586,2.228,2.764
5107.402,2.852,2.209,2.593
5108.578,1.593,2.178,2.689
5109.754,2.414,2.196,2.623
5110.931,2.413,2.242,2.615
5112.108,2.952,2.209,2.615
5113.285,2.429,2.187,2.733
5114.463,2.039,2.205,2.876
5115.640,2.438,2.253,2.838
5116.818,2.300,2.278,2.832
5117.997,2.551,2.222,2.844
5119.175,2.264,2.247,2.833
5120.354,2.094,2.229,2.717
5121.533,1.829,2.215,2.854
5122.713,1.492,2.232,2.531
5123.892,1.769,2.247,2.679
5125.072,2.179,2.259,2.511
5126.253,2.404,2.262,2.530
5127.433,2.665,2.228,2.584
5128.614,2.676,2.229,2.538
5129.795,2.145,2.254,2.593
5130.976,1.536,2.254,2.612
5132.158,2.069,2.278,2.580
5133.340,2.653,2.318,2.720
5134.522,2.155,2.298,2.782
5135.704,1.837,2.271,2.805
5136.887,2.231,2.285,2.927
5138.070,2.227,2.306,2.811
5139.253,2.610,2.260,2.429
5140.437,2.567,2.294,2.607
5141.620,1.940,2.333,2.662
5142.804,2.135,2.332,2.667
5143.989,2.701,2.325,2.760
5145.173,1.933,2.339,2.679
5146.358,2.863,2.311,2.721
5147.543,2.187,2.324,2.772
5148.729,2.391,2.312,2.927
5149.914,2.671,2.313,2.967
5151.100,2.604,2.318,3.067
5152.286,3.410,2.301,3.183
5153.473,2.081,2.318,3.258
5154.660,2.779,2.308,3.266
5155.847,2.862,2.300,3.340
5157.034,2.118,2.316,3.322
5158.222,1.942,2.332,3.052
5159.410,2.508,2.333,3.041
5160.598,2.397,2.358,2.938
5161.786,2.868,2.321,2.866
5162.975,2.356,2.341,2.836
5164.164,2.205,2.355,2.860
5165.353,2.709,2.349,2.644
5166.542,2.153,2.373,2.438
5167.732,2.843,2.394,2.250
5168.922,2.750,2.382,2.122
5170.113,3.029,2.364,2.234
5171.303,3.400,2.318,2.389
5172.494,3.009,2.287,2.298
5173.685,2.189,2.334,2.163
5174.877,2.422,2.400,2.115
5176.068,3.015,2.373,2.518
5177.260,2.733,2.383,2.744
5178.453,2.363,2.354,2.664
5179.645,2.402,2.308,2.812
5180.838,2.260,2.340,2.871
5182.031,2.819,2.382,2.623
5183.224,2.902,2.366,2.312
5184.418,3.067,2.393,1.998
